geocode,asian,black,mixed,other,white
E01006412,9,9,25,8,1406
E01006413,6,12,21,1,1379
E01006414,8,6,18,5,1329
E01006415,20,10,30,3,2038
E01006416,1,0,27,2,1421
E01006417,3,0,14,0,1293
E01006418,1,0,17,0,1339
E01006419,24,14,19,5,1430
E01006420,59,4,26,3,1974
E01006421,34,8,12,2,1154
E01006422,3,2,20,9,1235
E01006423,14,4,16,3,1389
E01006424,26,11,12,5,2016
E01006425,51,5,26,2,1278
E01006426,11,4,38,1,1176
E01006427,18,13,15,9,1395
E01006428,30,9,38,10,1424
E01006429,6,7,44,0,1074
E01006430,13,5,20,0,1294
E01006431,22,15,36,3,1596
E01006432,25,21,35,1,1444
E01006433,20,6,29,9,1375
E01006434,0,6,14,0,1501
E01006435,1,1,17,0,1537
E01006436,6,0,20,0,1440
E01006437,1,4,26,0,1338
E01006438,25,3,11,5,1156
E01006439,4,5,16,1,1587
E01006440,4,2,23,1,1424
E01006441,15,28,52,2,2305
E01006442,1,8,3,0,1260
E01006443,3,3,24,4,1361
E01006444,17,6,23,2,1335
E01006445,8,2,20,0,1299
E01006446,7,1,6,2,1348
E01006447,9,3,18,1,1326
E01006448,2,2,30,1,1642
E01006449,5,1,30,12,1456
E01006450,7,0,14,4,1397
E01006451,9,0,23,0,1449
E01006452,13,8,18,1,1488
E01006453,9,5,17,0,1192
E01006454,3,1,9,1,1208
E01006455,5,18,16,1,1654
E01006456,3,1,12,0,1579
E01006457,5,0,8,0,1175
E01006458,8,6,17,1,1381
E01006465,80,13,31,5,1557
E01006467,14,4,11,0,1246
E01006470,5,6,12,0,1352
E01006471,5,2,10,0,1470
E01006472,2,2,14,2,1545
E01006473,3,10,7,0,1228
E01006474,2,7,20,0,1454
E01006475,3,1,7,7,1508
E01006476,17,1,12,1,1397
E01006477,5,2,19,0,1360
E01006478,3,2,9,0,1347
E01006479,5,7,13,2,1368
E01006480,14,5,11,1,1338
E01006481,2,0,14,0,1330
E01006482,10,0,17,5,1498
E01006483,8,1,11,0,1321
E01006484,21,3,18,1,1333
