geocode,asian,black,mixed,other,white
E01016016,231,77,42,29,1142
E01016017,258,108,61,15,1134
E01016018,104,140,68,21,1653
E01016019,194,72,55,45,1500
E01016020,205,51,42,10,936
E01016021,185,57,29,15,1241
E01016022,438,66,40,17,866
E01016023,30,88,50,11,1507
E01016024,83,108,51,36,1680
E01016025,78,42,22,18,1462
E01016026,21,5,17,2,1213
E01016027,24,12,16,15,1461
E01016028,14,6,19,10,1308
E01016029,11,6,9,3,1276
E01016030,65,51,31,18,1694
E01016031,125,108,48,47,1424
E01016032,31,18,31,2,1244
E01016033,79,52,21,9,984
E01016034,77,78,62,22,2329
E01016035,127,113,60,13,1549
E01016036,361,273,79,33,1705
E01016037,138,105,42,26,1398
E01016038,43,38,67,51,1313
E01016039,135,108,50,16,1361
E01016040,133,90,26,12,1503
E01016041,189,67,52,12,1340
E01016042,109,103,30,19,1249
E01016043,41,46,48,3,1278
E01016044,228,45,47,40,1344
E01016045,276,30,53,27,1280
E01016046,166,35,38,8,1281
E01016047,258,67,51,39,1310
E01016048,261,65,35,41,1297
E01016049,175,95,48,65,1539
E01016050,80,8,33,12,1565
E01016051,120,6,28,4,1441
E01016052,127,20,22,14,1501
E01016053,80,9,9,2,1448
E01016054,107,9,16,9,1333
E01016055,36,20,22,1,1473
E01016056,20,15,32,1,1323
E01016057,18,12,12,8,1662
E01016058,9,20,15,8,1421
E01016059,22,30,19,8,1265
E01016060,46,34,14,3,1510
E01016061,87,124,65,13,1406
E01016062,59,105,26,8,1307
E01016063,105,86,46,33,1363
E01016064,62,55,37,19,1393
E01016065,12,29,12,4,1353
E01016066,23,40,34,13,1380
E01016067,38,42,34,4,1493
E01016068,13,85,32,10,1519
E01016069,169,135,82,58,1366
E01016078,18,38,28,1,1432
E01016079,61,41,25,9,1217
E01016080,27,41,19,0,1426
E01016081,50,71,28,2,1460
E01016082,26,41,20,6,1494
E01016083,25,41,33,4,1231
E01016084,44,53,30,1,1390
E01016085,37,16,8,2,1552
E01016086,72,10,14,9,1195
E01016087,54,11,22,16,1578
E01016088,78,15,46,8,1367
E01016089,21,18,23,2,1516
E01016090,21,8,24,3,1439
E01016091,52,1,10,13,1438
E01016092,37,13,15,1,1487
E01016093,32,6,24,10,1476
E01016094,18,11,24,4,1399
E01016095,31,25,27,6,1214
E01016096,39,10,12,4,1365
E01016097,23,17,34,11,1363
E01016098,54,17,33,24,1250
E01016099,29,5,9,9,1474
E01016100,43,16,8,0,1466
E01016101,41,9,14,15,1391
E01016102,44,16,20,6,1359
E01016103,18,19,11,10,1400
E01016104,23,14,13,2,1376
E01016105,40,15,26,5,1330
E01016106,28,12,21,0,1389
E01016107,56,10,19,5,1457
E01016110,277,87,65,24,1619
E01016111,127,69,45,21,982
E01016113,158,34,22,31,1241
E01016114,88,22,58,6,1410
E01016115,106,50,33,17,1738
E01016116,103,17,29,10,1673
E01016117,176,21,47,42,1478
E01016118,68,56,50,12,1555
E01016119,272,26,33,2,1189
E01016120,50,19,38,8,1259
E01016121,64,29,22,3,1417
E01016122,147,31,25,2,1324
E01016123,44,30,16,3,1481
E01016124,202,17,37,7,1427
E01016125,154,52,38,20,1499
E01016126,194,17,29,16,1435
E01016127,33,22,28,16,1420
E01016128,87,180,116,30,1655
E01016129,122,42,59,28,1673
E01016130,104,34,69,18,1666
E01016131,44,21,30,6,1634
E01016132,70,25,48,8,1491
E01016136,73,32,51,12,1399
E01016139,108,38,25,6,1506
E01016140,142,25,30,6,1224
E01016141,130,43,48,11,1455
E01016150,25,45,29,9,1497
E01016151,71,67,27,17,1435
E01016152,28,25,26,9,1396
E01016153,35,44,29,8,1317
E01016154,75,43,32,9,1447
