geocode,all
E02001682,44
E02001683,43
E02001684,38
E02001685,37
E02001686,45
E02001688,34
E02001689,32
E02001690,41
E02001691,33
E02001692,35
E02001693,42
E02001694,42
E02001695,41
E02001696,41
E02001697,42
E02001698,51
E02001699,43
E02001700,42
E02001701,47
E02001702,39
E02001703,47
E02001704,43
E02001705,43
E02001706,41
E02001707,43
E02001708,40
E02001709,41
E02001710,38
E02001711,38
E02001712,36
E02001713,40
E02001714,39
E02001715,35
E02001718,39
E02001719,37
E02001720,22
E02001721,43
E02001722,42
E02001723,34
E02001724,23
E02001725,26
E02001726,34
E02001727,42
E02001728,39
E02001729,26
E02001730,23
E02001731,25
E02001732,39
E02001733,35
E02001734,36
E02001735,35
E02001736,30
E02001737,36
E02001738,52
E02001739,42
E02001740,44
E02001741,48
E02001742,44
E02001743,40
E02001744,41
E02001745,38
E02001746,41
E02001747,49
E02001748,36
E02001749,43
E02001750,45
E02001751,43
E02001752,39
E02001753,45
E02001754,43
E02001755,42
E02001756,35
E02001757,46
E02001758,39
E02001759,42
E02001760,35
E02001761,44
E02001762,43
E02001763,41
E02001764,38
E02001765,35
E02001766,35
E02001767,40
E02001768,38
E02001769,39
E02001770,41
E02001771,44
E02001772,42
E02001773,49
E02001774,41
E02001775,41
E02001776,38
E02001777,40
E02001778,39
E02001779,41
E02001780,46
E02001781,41
E02001782,44
E02001783,37
E02001784,43
E02001785,45
E02001786,43
E02001787,41
E02001788,41
E02001789,48
E02001790,45
E02001791,46
E02001792,47
E02001793,39
E02001794,40
E02001795,42
E02001796,42
E02001797,44
E02001798,40
E02001799,37
E02001800,39
E02001801,30
E02001802,38
E02001803,30
E02001804,40
E02001805,45
E02001806,37
E02001807,40
E02001808,36
E02001809,45
E02001810,40
E02001811,40
E02001812,47
E02001813,37
E02001814,40
E02001815,44
E02001816,44
E02001817,41
E02001818,40
E02001819,48
E02001820,40
E02001821,43
E02001822,41
E02001823,40
E02001824,44
E02001825,46
E02001826,40
E02002483,39
E02002484,38
E02002485,39
E02002487,34
E02002488,44
E02002489,35
E02002490,38
E02002491,42
E02002492,41
E02002493,46
E02002494,36
E02002496,24
E02002497,32
E02002498,28
E02002499,34
E02002500,34
E02002501,36
E02002502,39
E02002503,34
E02002504,35
E02002505,33
E02002506,35
E02002507,42
E02002508,46
E02002509,41
E02002510,48
E02002512,44
E02002513,39
E02002514,41
E02002515,37
E02002516,41
E02002517,41
E02002518,43
E02002519,42
E02002520,46
E02002521,46
E02002523,29
E02002524,41
E02002525,44
E02002526,41
E02002527,38
E02002529,44
E02002530,44
E02002532,42
E02002533,46
E02002534,50
E02002535,42
E02002536,42
E02002537,35
E02002538,39
E02002539,46
E02002540,47
E02002541,41
E02002542,36
E02002543,34
E02002544,35
E02002545,45
E02002546,33
E02002547,48
E02002548,32
E02002549,47
E02002550,42
E02002551,28
E02002552,36
E02002553,39
E02002554,41
E02002555,43
E02002556,40
E02002557,33
E02002558,45
E02002559,40
E02002560,41
E02002561,45
E02002562,39
E02002563,45
E02002564,40
E02002565,37
E02002566,33
E02002567,39
E02002568,45
E02002569,50
E02002570,38
E02002571,34
E02002572,34
E02002573,44
E02003988,46
E02004008,47
E02004010,39
E02004011,47
E02004013,47
E02004014,47
E02004017,44
E02004018,40
E02004019,47
E02004020,45
E02004023,48
E02004024,50
E02004025,51
E02004290,43
E02004291,42
E02004292,46
E02004293,42
E02004294,44
E02004295,43
E02004296,42
E02004297,43
E02004298,45
E02004299,42
E02004300,42
E02004301,38
E02004302,40
E02004303,40
E02004304,41
E02004305,39
E02004306,48
E02004307,42
E02004308,45
E02004309,43
E02004310,41
E02004311,42
E02004312,49
E02004313,31
E02004314,21
E02004315,34
E02004316,42
E02004317,43
E02004318,43
E02004319,41
E02004320,42
E02004321,41
E02004322,40
E02004323,38
E02004324,42
E02004325,38
E02004326,41
E02004327,42
E02004328,40
E02004329,44
E02004330,46
E02004331,41
E02004332,41
E02004333,46
E02004334,42
E02004335,40
E02004336,46
E02004337,42
E02004338,42
E02004339,46
E02004340,42
E02004341,43
E02004342,32
E02004343,43
E02004344,46
E02004345,47
E02004346,48
E02004347,46
E02004348,48
E02004349,40
E02004350,43
E02004351,42
E02004352,41
E02004353,45
E02004354,41
E02004355,40
E02005702,47
E02005703,44
E02005704,47
E02005705,50
E02005706,42
E02005707,50
E02005708,52
E02005709,37
E02005710,41
E02005711,41
E02005712,38
E02005713,44
E02005714,40
E02005715,40
E02005716,41
E02005717,48
E02005718,49
E02005719,43
E02005720,42
E02005721,43
E02005722,48
E02005723,47
E02005724,49
E02005725,50
E02005726,47
E02005727,48
E02005728,47
E02005729,46
E02005730,46
E02005731,41
E02005732,50
E02005733,48
E02005734,43
E02005735,37
E02005736,39
E02005737,44
E02005738,44
E02005739,44
E02005740,40
E02005741,44
E02005750,47
E02005751,51
E02005752,48
E02005753,41
E02005754,49
E02005755,46
E02005756,39
E02005757,45
E02005758,44
E02005761,47
E02005782,49
E02005783,46
E02005784,40
E02005785,25
E02005786,50
E02005787,48
E02005788,49
E02005789,50
E02005790,48
E02005795,49
E02005796,49
E02005797,46
E02005798,52
E02005799,50
E02005800,40
E02005801,41
E02005802,34
E02005803,45
E02005804,47
E02005805,50
E02005806,39
E02005807,49
E02005808,53
E02006811,46
E02006812,45
E02006841,31
E02006842,34
E02006893,48
E02006909,47
E02006910,42
