geocode,female,male
E01016016,761,760
E01016017,764,812
E01016018,980,1006
E01016019,928,938
E01016020,652,592
E01016021,735,792
E01016022,743,684
E01016023,874,812
E01016024,977,981
E01016025,862,760
E01016026,628,630
E01016027,776,752
E01016028,705,652
E01016029,666,639
E01016030,988,871
E01016031,852,900
E01016032,685,641
E01016033,584,561
E01016034,1220,1348
E01016035,940,922
E01016036,1206,1245
E01016037,869,840
E01016038,745,767
E01016039,799,871
E01016040,884,880
E01016041,790,870
E01016042,735,775
E01016043,720,696
E01016044,848,856
E01016045,802,864
E01016046,771,757
E01016047,845,880
E01016048,831,868
E01016049,922,1000
E01016050,859,839
E01016051,798,801
E01016052,870,814
E01016053,826,722
E01016054,740,734
E01016055,776,776
E01016056,715,676
E01016057,856,856
E01016058,754,719
E01016059,695,649
E01016060,818,789
E01016061,797,898
E01016062,765,740
E01016063,784,849
E01016064,755,811
E01016065,719,691
E01016066,789,701
E01016067,834,777
E01016068,871,788
E01016069,849,961
E01016078,763,754
E01016079,675,678
E01016080,770,743
E01016081,827,784
E01016082,800,787
E01016083,708,626
E01016084,791,727
E01016085,833,782
E01016086,698,602
E01016087,851,830
E01016088,776,738
E01016089,812,768
E01016090,764,731
E01016091,768,746
E01016092,790,763
E01016093,778,770
E01016094,753,703
E01016095,689,614
E01016096,753,677
E01016097,741,707
E01016098,765,613
E01016099,787,739
E01016100,823,710
E01016101,748,722
E01016102,758,687
E01016103,733,725
E01016104,737,691
E01016105,719,697
E01016106,737,713
E01016107,747,800
E01016110,1058,1014
E01016111,584,660
E01016113,749,737
E01016114,816,768
E01016115,1007,937
E01016116,958,874
E01016117,889,875
E01016118,886,855
E01016119,777,745
E01016120,693,681
E01016121,796,739
E01016122,791,738
E01016123,802,772
E01016124,865,825
E01016125,880,883
E01016126,871,820
E01016127,771,748
E01016128,763,1305
E01016129,909,1015
E01016130,887,1004
E01016131,908,827
E01016132,820,822
E01016136,796,771
E01016139,862,821
E01016140,693,734
E01016141,836,851
E01016150,826,779
E01016151,842,775
E01016152,745,739
E01016153,757,676
E01016154,802,804
E01016155,811,742
E01016156,856,821
E01016157,1028,930
E01016158,1111,1032
E01016159,744,637
E01016160,771,703
E01016161,837,706
E01016162,825,821
E01016163,687,644
E01016164,788,707
E01016165,663,637
E01016166,728,722
E01016167,718,710
E01016168,798,758
E01016169,855,854
E01016170,838,801
E01016171,830,748
E01016172,725,723
E01016173,812,778
E01016174,689,711
E01016175,924,916
E01016176,771,754
E01016177,812,755
E01016178,783,747
E01016179,687,694
E01024270,739,711
E01024271,748,666
E01024272,787,706
E01024273,750,779
E01024274,774,721
E01024275,706,700
E01024302,731,735
E01024320,628,563
E01024321,907,811
E01024322,591,581
E01024323,681,664
E01024324,755,697
E01024325,1194,1133
E01024326,981,901
E01024327,851,782
E01024328,850,738
E01024329,777,743
E01024330,819,767
E01024331,726,685
E01024332,603,595
E01024333,694,682
E01024334,527,496
E01024335,783,771
E01024336,847,820
E01024337,754,749
E01024338,683,704
E01024339,990,910
E01024340,1107,1133
E01024341,886,829
E01024342,869,802
E01024343,691,728
E01024344,702,672
E01024345,763,793
E01024346,648,645
E01024347,865,837
E01024348,668,692
E01024349,670,686
E01024350,738,720
E01024351,790,717
E01024352,938,857
E01024353,930,882
E01024354,754,708
E01024355,968,995
E01024356,808,814
E01024357,855,831
E01024358,919,803
E01024360,804,718
E01024363,1050,1063
E01024366,943,825
E01024367,746,728
E01024369,757,777
E01024371,798,834
E01024372,974,992
E01024373,903,920
E01024374,945,865
E01024375,1188,1206
E01024376,1163,1114
E01024377,815,799
E01024378,709,656
E01024379,844,871
E01024382,684,1368
E01024383,1006,1308
E01024384,924,859
E01024385,810,792
E01024386,893,837
E01024387,1237,1208
E01024388,1497,1432
E01024389,1195,1078
E01024390,744,657
E01024391,745,690
E01024392,811,787
E01024393,798,754
E01024394,706,703
E01024395,767,708
E01024396,803,771
E01024397,741,709
E01024398,916,820
E01024399,696,612
E01024400,745,656
E01024401,789,725
E01024402,769,695
E01024403,911,856
E01024404,802,780
E01024405,1053,951
E01024410,815,749
E01024411,615,673
E01024570,939,810
E01024571,795,750
E01024572,565,579
E01024573,701,639
E01024575,597,583
E01024717,878,733
E01024718,672,664
E01024719,970,1013
E01024720,717,681
E01024721,646,639
E01024722,710,667
E01024727,1411,1313
E01024728,829,809
E01024735,801,769
E01024736,886,817
E01024737,1210,1121
E01024740,930,895
E01024741,808,730
E01024742,896,818
E01024743,932,897
E01024744,1007,1035
E01024746,555,528
E01024760,796,785
E01024761,1122,1092
E01024762,1023,1031
E01024763,718,676
E01024764,633,630
E01024765,680,685
E01024771,964,901
E01024772,830,814
E01024773,894,850
E01024774,1280,1181
E01024781,1065,1039
E01024782,659,627
E01024783,901,769
E01024784,713,659
E01024785,767,713
E01024798,1234,1233
E01024813,843,823
E01024814,676,662
E01032620,1149,1116
E01032798,1415,2134
E01032825,802,774
E01032826,779,834
E01032827,884,878
E01032828,620,618
E01032829,685,676
E01032830,1302,1195
E01033087,642,694
E01033088,733,713
E01033089,839,760
E01033090,610,625
E01033091,858,824
E01033092,552,672
