geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01007317,283,24,41,304,1
E01007385,373,19,48,228,0
E01007388,495,12,103,77,7
E01007389,563,5,54,44,0
E01007390,495,10,59,80,2
E01007391,297,11,65,304,7
E01007392,292,8,49,260,0
E01007393,488,9,150,154,10
E01007394,296,6,91,172,0
E01007395,416,17,61,326,0
E01007396,505,14,119,100,2
E01007397,343,15,63,254,2
E01007398,601,11,42,114,1
E01007399,658,15,127,70,25
E01007419,589,9,70,46,0
E01007421,422,14,107,19,1
E01007422,518,8,57,51,1
E01007423,494,11,57,139,4
E01007424,517,12,66,131,0
E01007425,557,10,42,20,3
E01007426,516,17,65,93,1
E01007427,514,7,69,80,1
E01007428,530,9,78,36,1
E01007429,367,8,52,281,18
E01007430,779,6,92,18,1
E01007431,439,3,26,67,8
E01007432,457,3,41,74,2
E01007447,347,13,54,243,0
E01007450,345,13,49,302,0
E01007452,497,2,85,48,2
E01007453,224,16,25,380,1
E01007456,619,9,94,43,1
E01007457,399,8,70,211,1
E01007458,425,8,90,93,3
E01007459,587,11,51,78,6
E01007460,455,13,35,108,1
E01007461,404,15,63,291,3
E01007462,297,23,40,298,0
E01007463,256,24,49,453,0
E01007696,363,21,191,87,0
E01007746,453,7,29,98,0
E01007801,523,1,66,23,1
E01007802,477,6,49,48,1
E01007803,385,7,62,92,1
E01007808,563,1,24,1,1
E01007824,539,4,17,1,1
E01007825,573,1,22,7,0
E01007827,609,8,66,18,0
E01007828,504,11,94,138,2
E01007829,519,5,179,27,1
E01007830,487,10,45,121,0
E01007831,484,6,173,8,1
E01007832,538,1,108,37,2
E01007833,581,8,24,180,2
E01007834,558,5,63,141,0
E01007835,488,5,34,91,0
E01007836,565,5,53,74,1
E01007841,569,5,39,22,2
E01007843,370,7,44,355,0
E01007846,526,11,68,33,4
E01007847,354,4,59,225,1
E01007848,257,6,55,369,2
E01007849,408,7,178,257,16
E01007850,518,6,48,45,2
E01007851,300,5,49,168,2
E01007852,451,4,115,65,2
E01007853,540,1,56,90,4
E01007854,326,13,70,235,1
E01007855,452,3,250,79,1
E01007856,278,4,48,213,0
E01007857,289,5,40,315,1
E01007858,440,10,168,30,1
E01007859,180,4,248,24,3
E01007860,220,6,294,87,0
E01007861,579,6,84,7,0
E01007862,295,5,319,60,3
E01007863,352,9,236,59,4
E01007864,105,2,398,12,4
E01007865,556,2,155,48,1
E01007866,225,5,280,51,11
E01007867,134,11,409,77,3
E01007868,253,5,188,46,1
E01007869,318,7,84,98,1
E01007870,368,10,143,217,0
E01007871,323,8,63,459,2
E01007872,429,13,124,59,2
E01007873,243,14,87,301,2
E01007874,193,10,73,379,14
E01007875,169,26,117,292,3
E01007877,259,5,106,47,1
E01007878,185,96,43,325,0
E01007879,314,78,225,95,0
E01007881,343,4,93,214,21
E01007882,399,12,181,21,1
E01007883,147,9,59,198,1
E01007885,136,12,68,475,1
E01007886,188,6,60,418,0
E01007887,438,2,40,124,1
E01007888,501,0,32,19,1
E01007889,920,5,89,29,1
E01007890,531,8,28,16,2
E01007891,616,4,28,10,1
E01007892,243,6,41,348,1
E01007893,580,3,24,19,1
E01007894,509,8,95,25,2
E01007895,384,4,25,231,1
E01007896,523,0,19,6,3
E01007897,562,6,44,10,0
E01007898,546,4,59,10,0
E01007899,570,5,23,14,0
E01007900,480,10,70,197,3
E01007901,293,7,25,386,1
E01007902,217,11,78,482,4
E01007904,187,5,59,420,4
E01007905,194,11,86,219,3
E01007906,297,8,139,179,8
E01007927,623,7,16,8,2
E01007928,650,6,32,17,1
E01007929,565,4,62,10,0
E01007930,515,3,18,6,1
E01007931,611,5,26,2,0
E01007932,533,0,35,27,0
E01007933,591,5,20,16,0
E01007934,488,3,55,43,1
E01007935,392,2,157,5,1
E01007936,451,4,190,9,8
E01007937,514,6,50,5,0
E01007938,563,1,24,2,1
E01007939,573,8,39,31,2
E01007940,221,15,134,250,10
E01007941,287,6,44,319,0
E01007942,310,15,124,68,1
E01007943,210,6,49,516,13
E01007944,278,17,228,67,3
E01007945,324,4,45,373,1
E01007946,224,4,36,358,1
E01007947,152,10,41,664,1
E01007948,219,2,44,344,3
E01007949,318,7,138,36,3
E01007950,288,7,26,313,0
E01007951,486,9,149,48,3
E01007952,584,9,45,5,1
E01007953,488,11,64,280,1
E01007954,589,6,49,5,1
E01007955,488,1,15,34,0
E01007956,805,8,74,22,1
E01007957,605,2,34,3,1
E01007958,557,7,48,4,2
E01007959,560,5,26,2,2
E01007960,440,7,223,24,0
E01007961,521,6,41,22,1
E01007962,222,8,249,146,3
E01007975,349,4,126,335,0
E01007976,390,7,68,199,0
E01007977,220,13,34,580,2
E01007978,396,4,299,58,2
E01007979,169,4,48,444,1
E01007980,468,6,152,41,2
E01007981,425,4,155,17,1
E01007982,405,5,64,327,1
E01007983,485,4,147,14,1
E01007984,559,3,22,6,0
E01007985,548,4,96,14,0
E01007986,462,2,190,7,1
E01007987,495,2,82,13,1
E01007988,529,2,50,70,0
E01007989,468,6,124,8,1
E01007990,462,6,31,162,0
E01007991,272,7,47,295,2
E01007992,528,5,112,53,0
E01007993,418,3,45,222,1
E01007994,484,5,102,14,2
E01007995,460,7,209,14,6
E01007996,466,5,140,89,2
E01007997,560,4,15,65,0
E01007998,352,7,20,512,0
E01007999,462,2,31,66,1
E01008000,488,7,95,98,2
E01008001,441,7,67,146,1
E01008002,608,5,43,39,0
E01008003,503,3,41,87,0
E01008004,476,5,68,189,1
E01008005,582,5,55,69,0
E01008006,532,4,60,40,1
E01008007,323,7,47,447,2
E01008009,193,3,59,359,1
E01008010,337,5,48,202,0
E01008011,120,6,45,504,9
E01008012,242,7,221,492,2
E01008013,168,5,65,288,1
E01008014,377,2,104,202,1
E01008015,284,12,58,386,1
E01008016,420,4,54,141,2
E01008017,193,4,57,455,0
E01008018,210,2,30,311,0
E01008042,397,6,195,19,26
E01008043,602,4,71,7,0
E01008044,567,6,39,9,0
E01008045,385,5,102,46,3
E01008046,415,4,255,21,9
E01008047,283,6,297,18,3
E01008048,254,3,257,21,2
E01008049,445,8,163,146,1
E01008050,306,10,265,10,2
E01008051,383,7,215,36,1
E01008052,476,13,269,28,5
E01008053,276,5,25,258,1
E01008054,217,4,34,282,0
E01008055,236,1,39,330,1
E01008056,383,2,29,178,2
E01008057,271,5,34,290,0
E01008058,478,6,30,104,2
E01008059,274,4,44,310,1
E01008060,232,4,34,354,0
E01008061,277,3,62,307,0
E01008062,192,4,28,383,1
E01008063,448,5,36,213,0
E01008064,291,6,316,11,4
E01008065,89,13,107,750,6
E01008066,125,7,291,32,1
E01008067,76,2,325,68,1
E01008068,123,10,257,499,2
E01008069,211,9,306,44,3
E01008072,245,8,112,283,8
E01008073,279,6,176,228,11
E01008074,315,2,223,16,5
E01008075,212,6,54,349,2
E01008076,266,6,35,315,3
E01008077,368,5,52,266,1
E01008078,466,6,52,121,5
E01008079,467,1,29,8,0
E01008085,272,2,31,311,1
E01008086,286,4,27,258,0
E01008087,560,7,74,26,0
E01008088,497,4,43,114,0
E01008089,285,11,99,276,1
E01008090,284,3,44,411,0
E01008091,495,6,119,26,1
E01008092,217,5,31,472,1
E01008093,461,6,219,85,2
E01008094,218,1,34,216,2
E01008095,146,3,228,233,19
E01008096,259,8,167,499,6
E01008097,226,9,42,428,5
E01008098,206,4,49,373,0
E01008099,438,3,147,61,5
E01008100,177,4,26,341,3
E01008101,361,5,57,397,3
E01008102,176,4,37,323,0
E01008103,179,9,46,364,0
E01008104,172,8,222,107,2
