geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00139236,19,17,15,23,28,22,34,9,10
E00139237,14,27,18,20,45,50,43,6,19
E00139238,20,24,11,12,34,69,49,14,23
E00139239,5,25,4,13,17,29,37,5,9
E00139240,12,21,9,16,25,30,45,10,17
E00139244,24,24,11,19,40,44,33,15,12
E00139245,20,24,14,20,37,31,30,23,38
E00139246,6,21,9,10,33,45,55,23,58
E00139247,40,42,17,25,66,62,70,20,25
E00139248,8,23,9,8,30,43,26,2,19
E00139255,8,15,5,6,19,21,13,6,8
E00139256,19,26,12,9,33,33,17,2,9
E00139257,23,19,9,20,30,44,61,36,37
E00139258,18,14,17,21,27,44,47,13,47
E00139259,61,40,27,67,83,64,69,20,34
E00139260,27,24,20,20,48,41,51,19,33
E00139261,17,13,22,19,29,23,35,13,37
E00139262,34,44,20,32,53,47,49,22,44
E00139263,22,22,14,22,36,31,51,24,57
E00139264,21,15,4,15,31,40,20,2,12
E00139265,9,8,10,6,16,21,19,7,12
E00139266,20,22,10,33,24,44,59,11,25
E00139267,24,9,5,22,18,28,38,16,50
E00139268,9,23,24,15,40,46,39,8,15
E00139288,15,28,6,19,38,53,47,9,20
E00139693,26,32,19,21,46,55,52,7,18
E00139706,24,44,11,21,48,39,29,8,25
E00139707,39,29,15,29,47,48,54,15,31
E00139708,26,48,11,18,59,69,52,21,27
