geocode,bad,fair,good
E02000984,211,762,6809
E02000985,325,892,6352
E02000986,403,1062,6900
E02000987,531,1126,5538
E02000988,571,1222,6614
E02000989,399,1145,6698
E02000990,343,893,6400
E02000991,414,1039,6229
E02000992,310,815,4656
E02000993,626,1148,5368
E02000994,756,1262,5896
E02000995,490,1103,6570
E02000996,757,1350,5762
E02000997,292,756,4628
E02000998,667,1344,6602
E02000999,888,1360,5187
E02001000,672,1476,6997
E02001001,376,938,6787
E02001002,611,1323,7511
E02001003,300,883,6094
E02001004,725,1279,6236
E02001005,587,1213,6137
E02001006,544,1031,6134
E02001007,710,1514,8047
E02001008,636,1104,6400
E02001009,490,1104,5095
E02001010,402,896,4569
E02001011,408,1127,8320
E02001012,531,1141,6161
E02001013,285,765,4979
E02001014,576,1218,6374
E02001015,803,1433,5677
E02001016,779,1256,6208
E02001017,589,1342,8918
E02001018,327,817,6460
E02001019,369,1122,7476
E02001020,269,764,4900
E02001021,311,758,6737
E02001022,521,1215,6124
E02001023,261,722,4850
E02001024,391,978,6714
E02001025,640,1237,5731
E02001026,682,1398,6884
E02001027,373,956,5458
E02001028,314,1024,6092
E02001029,455,1023,5496
E02001030,294,746,4777
E02001031,419,927,5118
E02001032,486,1116,5950
E02001033,338,731,4544
E02001034,737,1269,5760
E02001035,364,976,5860
E02001036,388,900,5965
E02001037,361,989,5768
E02001038,434,851,4283
E02001039,546,1176,6452
E02001040,339,887,4794
E02001041,481,1020,6115
E02001042,334,870,4989
E02001043,377,842,4249
E02001044,384,933,7676
E02001045,890,1349,5688
E02001046,952,1434,7004
E02001047,929,1407,7534
E02001048,606,1255,6612
E02001049,789,1460,7384
E02001050,731,1060,5375
E02001051,636,1162,6240
E02001052,943,1738,10090
E02001053,1124,1699,7219
E02001055,981,1416,6204
E02001056,986,1338,5845
E02001057,715,1082,6310
E02001059,883,1330,7589
E02001061,859,1445,6698
E02001062,775,1183,8000
E02001063,387,910,9263
E02001064,845,1342,6940
E02001065,635,1285,6759
E02001066,590,1210,10125
E02001067,804,1284,7426
E02001068,788,1265,7614
E02001069,636,1140,9220
E02001070,542,1137,10216
E02001071,832,1569,10850
E02001072,513,1014,7079
E02001073,481,1051,8156
E02001074,995,1472,9112
E02001075,515,986,6771
E02001076,304,801,10474
E02001077,352,792,6606
E02001078,642,1360,8472
E02001079,635,1142,7205
E02001080,364,872,8296
E02001081,336,679,5198
E02001082,250,590,5952
E02001083,383,643,6898
E02001084,431,896,7293
E02001085,793,1269,6179
E02001086,457,850,5287
E02001087,425,909,8133
E02001088,734,1284,6873
E02001089,344,864,6809
E02001090,485,964,5237
E02001091,615,1212,6330
E02001092,661,1223,6622
E02001093,776,1219,7212
E02001094,928,1396,6677
E02001095,833,1228,6242
E02001096,685,1148,5562
E02001097,734,1331,5989
E02001098,414,987,4662
E02001099,418,905,4718
E02001100,410,917,4788
E02001101,282,761,4933
E02001102,285,780,5049
E02001103,248,693,4600
E02001104,389,859,5691
E02001105,418,973,4606
E02001106,420,936,4687
E02001107,326,826,4998
E02001108,418,755,3909
E02001109,587,1137,5590
E02001110,267,755,5222
E02001111,709,1277,4693
E02001112,262,740,4936
E02001113,666,1251,7619
E02001114,646,1327,6177
E02001115,371,818,4767
E02001116,419,910,5133
E02001117,260,726,4920
E02001118,284,755,5220
E02001119,896,1570,8384
E02001121,515,968,5036
E02001123,578,985,4886
E02001124,546,987,4206
E02001125,513,1196,6329
E02001126,693,1206,5566
E02001127,584,1105,5391
E02001128,493,1144,5823
E02001129,517,947,4337
E02001130,379,855,4544
E02001131,380,788,4136
E02001132,406,909,5148
E02001133,291,783,5101
E02001134,295,883,5093
E02001135,821,1274,5512
E02001136,587,1315,7287
E02001137,236,655,5307
E02001138,391,1102,7452
E02001139,797,1417,7043
E02001140,520,1208,5836
E02001141,1252,2084,9104
E02001142,311,779,4835
E02001143,840,1501,8295
E02001144,430,895,4810
E02001145,516,922,5671
E02001146,762,1391,6979
E02001147,804,1385,6858
E02001148,759,1618,7639
E02001149,912,1686,7085
E02001150,758,1231,6501
E02001151,524,1282,7608
E02001152,684,1402,7012
E02001153,1136,1678,7184
E02001154,784,1359,8083
E02001155,580,1168,5217
E02001156,609,1376,7731
E02001157,832,1180,5235
E02001158,560,1016,4358
E02001159,439,812,4462
E02001160,602,961,4645
E02001161,405,865,4578
E02001162,454,936,4418
E02001163,657,1311,7342
E02001164,518,957,5639
E02001165,401,849,4897
E02001166,382,775,5840
E02001167,434,886,5034
E02001168,769,1393,7244
E02001169,390,1082,9074
E02001170,406,1104,8182
E02001171,312,737,4545
E02001172,1134,1652,9159
E02001173,774,1239,6349
E02001174,353,778,4509
E02001175,521,1056,5361
E02001176,898,1639,8393
E02001177,986,1744,8927
E02001178,682,1081,8895
E02001179,510,919,4370
E02001180,761,1006,4111
E02001181,545,959,4186
E02001182,577,1008,4418
E02001183,434,886,4724
E02001184,674,1151,8579
E02001185,665,1451,7988
E02001186,635,1416,7912
E02001187,459,972,5757
E02001188,530,1054,6357
E02001189,443,1160,6779
E02001190,693,1129,4864
E02001191,398,860,4583
E02001192,339,769,5338
E02001193,395,912,4792
E02001194,271,694,4921
E02001195,458,1058,5933
E02001196,478,1037,6032
E02001197,329,723,5173
E02001198,627,1261,5657
E02001199,306,835,6665
E02001200,781,1207,4433
E02001201,296,766,4722
E02001202,332,919,4843
E02001203,153,586,5057
E02001204,502,1092,7344
E02001205,537,1103,6143
E02001206,433,1033,5537
E02001207,376,865,5772
E02001208,443,896,5883
E02001209,418,994,6322
E02001210,563,1094,5244
E02001211,263,758,4989
E02001212,525,961,5006
E02001213,497,1143,7489
E02001214,437,1025,5990
E02001215,291,799,4714
E02001216,317,906,6087
E02001217,386,939,5256
E02001218,188,664,5008
E02001219,188,688,4579
E02001220,262,665,4609
E02001221,261,698,5044
E02001222,285,913,5008
E02001223,281,705,5907
E02001224,256,825,4735
E02001225,252,782,6044
E02001226,337,883,5590
E02001227,173,613,4913
E02001228,164,615,4632
E02001229,531,1277,7923
E02001230,344,840,4963
E02001231,394,916,5840
E02001232,606,1210,6395
E02001233,634,1300,5607
E02001234,705,1254,5656
E02001235,439,925,5195
E02001236,479,954,4301
E02001237,469,931,5455
E02001238,562,1206,6005
E02001239,680,1483,6914
E02001240,398,886,4900
E02001241,976,1554,6953
E02001242,311,796,4600
E02001243,435,1011,6426
E02001244,312,784,4415
E02001245,586,1139,6123
E02001246,636,1248,5405
E02001247,498,1106,5322
E02001248,845,1557,7856
E02001249,422,943,4904
E02001250,332,862,5320
E02001251,369,825,4827
E02001252,444,1106,5941
E02001253,313,711,4165
E02001254,438,938,4447
E02001255,744,1047,4280
E02001256,817,1560,7760
E02001257,905,1598,6603
E02001258,369,1042,5821
E02001259,715,1404,8058
E02001260,356,982,6294
E02001261,483,1027,6767
E02001262,620,1254,6587
E02001263,394,1022,6638
E02001264,441,1014,6694
E02001265,511,1135,6462
E02001266,505,994,5150
E02001267,561,1031,5830
E02001268,350,1001,5845
E02001269,503,1110,6653
E02001270,359,862,6640
E02001271,419,885,5243
E02001272,332,900,6618
E02001273,393,972,7517
E02001274,307,967,6600
E02001275,759,1279,6357
E02001276,481,1055,6395
E02001277,592,1013,7218
E02001278,289,795,7033
E02001279,287,795,7344
E02001280,508,1164,6596
E02001281,276,843,6634
E02001282,292,863,7853
E02001283,390,961,7294
E02001284,185,601,7296
E02001285,258,761,6812
E02001286,273,859,6762
E02001287,243,694,4748
E02001288,421,1004,6122
E02001289,554,1389,8139
E02001290,416,932,4738
E02001291,577,1173,5925
E02001292,394,1098,6372
E02001293,424,886,4848
E02001294,476,1064,6292
E02001295,860,1379,5091
E02001296,956,1442,6535
E02001297,564,1111,5028
E02001298,747,1366,6018
E02001299,633,1276,6941
E02001300,633,1425,5864
E02001301,776,1255,6068
E02001302,719,1241,5886
E02001303,798,1409,6323
E02001304,692,1658,9890
E02001305,530,1237,6430
E02001306,477,1085,5740
E02001307,434,1218,9612
E02001308,465,955,4572
E02001309,485,1124,6060
E02001310,775,1327,6886
E02001311,568,1204,6545
E02001312,509,1128,6153
E02001313,717,1312,5864
E02001314,367,867,6792
E02001315,484,1034,6171
E02001316,486,957,5103
E02001317,673,1317,6454
E02001318,633,1267,5969
E02001319,662,1189,5505
E02001320,602,1133,5928
E02001321,528,1126,6744
E02001322,497,1110,5841
E02001323,532,1066,5937
E02001324,623,1279,6571
E02001325,416,1008,6351
E02001326,489,1052,6161
E02001333,897,1359,5944
E02001335,512,958,6198
E02001339,632,974,5133
E02001406,506,1158,6115
E02001407,427,934,4818
E02001408,367,820,4566
E02001409,934,1565,7316
E02001410,577,878,4382
E02001411,435,862,4574
E02001412,633,1167,7023
E02001413,833,1467,7382
E02001414,269,742,4344
E02001415,448,872,5272
E02001416,662,1037,4227
E02001417,781,1207,5199
E02001418,476,791,3968
E02001419,769,1238,4811
E02001420,686,1412,8108
E02001421,812,1512,8185
E02001422,706,1009,4647
E02001423,418,892,5014
E02001424,1202,1997,10330
E02001425,979,1577,7904
E02001426,429,793,4178
E02001427,816,1481,7916
E02001428,342,787,4324
E02001509,518,1071,4690
E02001510,521,990,4367
E02001511,579,1052,4560
E02001512,590,1282,5770
E02001513,506,1145,6152
E02001515,1003,1675,6579
E02001516,474,959,4665
E02001517,604,1267,6015
E02001518,673,1561,7779
E02001519,654,1144,4951
E02001520,715,1608,8339
E02001521,739,1590,8938
E02001523,425,1052,5278
E02001524,291,759,4852
E02001525,696,1170,4144
E02001526,662,1096,4069
E02001527,433,923,4544
E02001529,955,1755,6706
E02001531,595,1093,4736
E02001532,450,1273,7769
E02001535,301,768,5045
E02001536,676,1367,6353
E02001537,605,1257,6378
E02001538,705,1382,5858
E02001584,355,885,5865
E02001611,567,1207,5823
E02001612,320,737,4801
E02001613,692,1577,8175
E02001614,627,1518,9081
E02001615,406,1129,5984
E02001616,645,1280,5166
E02001617,477,913,4225
E02001618,459,1211,8005
E02001619,899,1750,6773
E02001620,575,1060,4933
E02001621,494,930,4047
E02001622,660,1514,6710
E02001623,839,1413,6024
E02001624,635,1315,7729
E02001625,727,1324,5779
E02001626,264,750,4896
E02001627,328,772,4970
E02001629,604,1185,4700
E02001630,550,1202,6929
E02001631,449,1081,6248
E02001632,931,1564,9805
E02001633,408,1091,5926
E02001634,436,1145,7633
E02001635,456,1078,4498
E02001636,756,1511,7330
