geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01021402,615,7,126,76,0
E01021403,544,3,65,14,0
E01021407,732,21,85,79,4
E01021408,584,10,63,42,0
E01021637,341,5,42,82,1
E01021638,285,7,54,160,0
E01021639,429,4,166,145,6
E01021640,348,5,49,74,5
E01021641,404,4,69,112,1
E01021642,442,11,172,204,7
E01021643,823,18,69,16,1
E01021644,489,17,86,75,3
E01021645,529,7,28,17,2
E01021646,471,14,425,97,12
E01021647,563,10,181,47,10
E01021648,574,15,405,125,8
E01021649,335,29,438,248,0
E01021650,404,10,490,49,1
E01021651,458,8,228,33,4
E01021652,471,6,130,38,2
E01021653,423,3,53,3,4
E01021654,598,9,82,44,0
E01021655,447,9,40,30,3
E01021656,519,3,67,87,6
E01021657,513,4,130,70,3
E01021658,287,1,38,112,4
E01021659,655,20,69,82,0
E01021660,450,8,62,50,4
E01021661,568,2,52,34,3
E01021662,540,12,46,36,2
E01021663,377,7,34,38,2
E01021664,548,4,210,119,3
E01021665,245,13,76,278,0
E01021666,388,3,175,59,2
E01021667,361,5,71,181,1
E01021668,432,2,297,68,2
E01021669,312,5,192,192,15
E01021670,373,2,114,140,1
E01021671,467,2,62,61,4
E01021673,564,6,51,1,1
E01021674,333,4,61,121,0
E01021675,434,8,53,31,0
E01021676,495,11,82,54,1
E01021677,448,0,34,12,0
E01021678,400,3,103,52,1
E01021679,607,5,286,79,14
E01021680,725,10,224,123,8
E01021681,758,3,343,67,13
E01021682,713,12,302,110,11
E01021683,234,5,227,91,1
E01021684,448,6,158,91,0
E01021685,285,6,307,236,4
E01021686,297,8,406,267,3
E01021687,423,11,263,54,6
E01021688,401,5,162,31,1
E01021689,462,14,41,97,0
E01021690,436,9,39,15,1
E01021691,529,2,43,65,2
E01021692,553,5,42,3,0
E01021693,637,8,56,17,0
E01021694,501,9,40,40,2
E01021695,409,1,28,21,0
E01021696,188,15,91,449,4
E01021697,296,7,102,296,4
E01021698,216,3,92,145,1
E01021699,215,7,130,294,1
E01021700,125,11,120,324,2
E01021702,431,4,112,35,9
E01021703,191,10,33,255,2
E01021704,405,8,98,147,3
E01021705,627,5,70,60,3
E01021706,321,10,192,74,1
E01021707,447,5,49,89,1
E01021708,525,3,35,63,3
E01021709,575,5,39,10,3
E01021710,700,7,47,15,2
E01021711,277,7,40,252,1
E01021713,273,7,30,161,3
E01021714,345,5,224,87,10
E01021715,374,9,61,132,2
E01021717,429,4,211,72,3
E01021718,531,6,113,12,3
E01021719,555,3,75,29,1
E01021720,397,9,75,219,4
E01021721,659,1,75,36,2
E01021722,514,8,61,116,2
E01021723,572,13,80,55,0
E01021724,634,8,83,12,2
E01021725,443,13,65,6,1
E01021726,401,7,60,208,3
E01021727,563,8,47,7,2
E01021728,617,2,23,13,1
E01021729,526,5,78,99,0
E01021730,542,5,47,88,0
E01021731,557,8,62,10,1
E01021732,447,8,102,144,4
E01021733,577,11,38,26,5
E01021734,548,5,60,18,0
E01021735,582,6,64,10,7
E01021736,330,4,159,21,2
E01021737,434,2,125,19,2
E01021738,701,11,233,20,2
E01021739,560,4,79,5,0
E01021740,541,12,91,96,4
E01021873,475,3,31,4,0
E01021874,383,4,49,91,3
E01021875,562,9,48,15,5
E01021878,510,12,51,55,5
E01021879,481,10,74,62,1
E01021880,488,12,150,129,3
E01021881,421,1,95,9,0
E01021882,719,16,69,38,0
E01021885,418,10,35,7,5
E01021899,469,4,27,11,2
E01021900,352,4,54,31,1
E01021901,686,8,63,33,4
E01021904,455,5,49,51,2
E01021905,367,5,46,81,0
E01021906,443,12,109,72,6
E01021907,683,18,103,80,2
E01021908,730,8,90,25,4
E01021909,420,8,41,65,2
E01021910,472,7,62,94,2
E01021911,412,6,27,27,1
E01021967,723,11,65,37,0
E01021968,447,12,200,67,3
E01021969,399,6,138,42,2
E01021970,338,12,255,207,13
E01021971,361,10,38,5,2
E01021972,369,6,44,69,3
E01021973,436,6,22,7,0
E01021974,343,18,63,57,2
E01021975,451,4,99,81,9
E01021976,526,5,73,5,4
E01021977,583,5,90,29,3
E01021978,755,24,77,49,1
E01021979,451,9,49,113,2
E01021980,624,9,87,46,4
E01021981,619,6,129,35,4
E01021982,522,5,272,31,0
E01021983,530,4,70,5,2
E01021984,899,12,73,17,3
E01021985,549,10,92,6,3
E01021986,558,16,144,7,1
E01021987,490,5,70,26,2
E01021988,477,17,502,33,0
E01021989,681,12,53,7,4
E01021990,679,12,146,5,0
E01021991,358,14,32,14,0
E01021992,370,4,43,57,2
E01021993,787,12,82,62,1
E01021994,520,5,51,30,0
E01021995,576,5,50,3,0
E01021996,470,6,83,51,5
E01021997,274,17,183,188,1
E01021998,395,1,189,40,6
E01021999,481,11,138,122,0
E01022000,506,3,86,44,7
E01022001,376,9,361,78,3
E01022002,679,8,66,31,7
E01022004,622,9,76,36,5
E01022005,667,7,74,9,0
E01022006,390,13,119,205,5
E01022007,409,11,84,145,4
E01022008,879,7,84,30,2
E01022009,555,9,69,5,2
E01022010,608,7,83,5,1
E01022011,601,11,74,54,2
E01022012,799,12,106,84,0
E01022013,553,5,69,21,2
E01022014,391,10,42,140,1
E01022015,482,1,96,28,1
E01022016,742,9,71,9,8
E01022017,500,8,58,9,0
E01022018,485,7,44,85,3
E01022019,449,16,62,32,1
E01022020,570,17,211,98,5
E01022021,386,8,75,131,3
E01022022,457,3,112,27,3
E01022023,465,4,140,33,3
E01022024,408,7,96,127,4
E01022025,330,4,396,41,5
E01022026,289,6,288,41,6
E01022027,412,16,346,13,1
E01022028,424,8,36,78,0
E01022030,418,17,71,251,2
E01022031,172,17,94,293,1
E01022032,440,5,103,162,5
E01022033,674,5,49,3,2
E01022034,647,8,109,8,0
E01022035,619,7,58,10,4
E01022036,474,6,84,6,1
E01022037,495,6,107,11,3
E01022038,459,7,61,98,7
E01022039,430,9,90,124,4
E01022040,710,11,59,34,2
E01022041,616,11,72,11,1
E01022042,401,9,170,99,8
E01022043,423,6,261,58,3
E01022044,585,12,63,83,0
E01022045,406,11,86,172,6
E01022046,590,8,85,3,0
E01022047,482,6,75,11,4
E01022048,563,4,129,7,2
E01022049,483,3,118,14,0
E01022050,607,10,161,91,1
E01022051,479,11,59,24,2
E01022052,477,8,56,59,0
E01022053,635,5,45,23,2
E01022054,439,15,118,56,1
E01022055,406,11,72,153,0
E01022056,417,13,286,48,2
E01029870,335,5,47,87,5
E01029871,454,18,68,79,3
E01029872,513,14,39,17,2
E01029873,664,32,136,132,1
E01029874,624,4,80,17,2
E01029875,705,18,78,99,1
E01029877,419,9,56,28,1
E01029879,468,13,75,65,3
E01029880,544,31,76,91,1
E01029882,464,13,49,93,2
E01029883,714,9,92,32,3
E01029886,310,12,37,144,4
E01029887,618,8,122,33,11
E01029888,289,7,45,154,0
E01029889,251,12,47,190,3
E01029890,419,5,49,12,0
E01029891,579,6,107,87,3
E01029892,405,20,147,274,2
E01029893,637,23,237,113,8
E01029894,395,8,79,34,1
E01029895,427,4,30,12,3
E01029896,361,10,61,181,2
E01029897,552,85,91,74,1
E01029899,667,8,54,34,1
E01029902,697,27,100,69,3
E01029903,519,6,29,7,0
E01029904,540,3,37,28,0
E01029905,390,7,44,22,1
E01029906,578,27,111,100,3
E01029908,549,1,118,18,0
E01029909,577,3,137,13,3
E01029910,243,7,36,217,1
E01029912,395,7,122,199,3
E01029913,482,6,39,17,2
E01029914,353,9,138,154,12
E01029915,367,7,70,70,0
E01029916,231,7,47,216,5
E01029917,628,4,62,103,15
E01029918,265,5,153,115,6
E01029919,493,11,118,42,4
E01029920,473,20,275,222,14
E01029966,436,7,104,71,3
E01029967,572,3,31,4,3
E01029968,358,1,209,99,7
E01029969,350,6,100,95,4
E01029970,478,4,94,177,4
E01029971,257,15,51,313,1
E01029978,358,8,64,113,4
E01029979,204,14,46,381,0
E01029980,228,7,62,399,5
E01029981,415,1,52,43,2
E01029982,220,16,22,267,1
E01029983,508,4,123,18,3
E01029986,224,15,53,371,2
E01029987,277,9,47,287,2
E01029990,464,3,234,9,3
E01029991,601,4,59,9,2
E01029992,444,6,137,18,3
E01029994,218,14,38,365,1
E01029995,534,6,90,24,0
E01029996,361,15,63,195,3
E01030005,533,9,266,110,12
E01030012,227,15,29,352,1
E01030013,295,21,47,239,2
E01030014,341,10,30,219,2
E01030015,469,1,48,11,1
E01030016,383,2,144,101,3
E01030017,318,6,30,277,2
E01030018,182,9,38,437,1
E01030019,509,11,49,71,4
E01030020,465,2,46,95,1
E01030021,199,9,47,418,0
E01030158,625,4,41,5,4
E01030159,506,8,97,35,2
E01030160,366,9,79,245,0
E01030161,364,7,109,130,1
E01030162,313,6,203,111,1
E01030163,314,5,209,123,5
E01030164,573,8,52,17,0
E01030165,453,9,232,66,2
E01030166,611,6,51,5,1
E01030167,469,9,107,18,6
E01030168,267,17,73,305,0
E01030169,380,7,198,160,1
E01030170,373,15,59,310,2
E01030171,624,6,97,56,1
E01030196,565,4,99,6,3
E01030197,558,23,83,23,4
E01030198,452,11,64,43,0
E01030206,592,0,34,6,2
E01030214,431,0,87,11,2
E01030215,390,6,110,127,0
E01030216,551,3,60,13,0
E01030217,435,6,55,58,10
E01030218,471,5,97,50,2
E01033051,730,21,197,139,9
E01033057,745,10,48,146,1
E01033122,144,4,258,235,23
E01033123,362,5,309,115,18
E01033126,164,8,518,67,11
E01033127,244,6,169,167,18
E01033128,284,4,105,92,0
E01033130,161,12,255,203,2
E01033131,221,11,59,260,3
E01033450,943,9,72,93,2
E01033719,95,1,383,56,9
E01033720,461,3,195,102,14
E01033721,505,3,111,33,2
E01033722,189,7,204,184,2
E01033723,105,3,573,181,1
