geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01014370,231,24,409,359,21
E01014371,397,15,521,147,4
E01014372,340,14,601,206,3
E01014373,448,12,89,107,0
E01014374,455,15,42,130,0
E01014375,425,16,64,9,1
E01014376,567,4,55,7,0
E01014377,577,13,52,13,1
E01014379,611,16,146,66,2
E01014380,443,8,57,6,3
E01014381,496,7,143,12,2
E01014382,756,14,91,75,8
E01014383,347,4,40,33,0
E01014384,438,15,44,45,4
E01014385,417,7,46,37,1
E01014386,378,4,30,41,1
E01014387,340,5,70,88,2
E01014388,450,10,69,17,0
E01014389,408,2,83,125,2
E01014390,211,9,45,400,0
E01014391,473,9,62,67,0
E01014392,344,5,36,41,0
E01014393,458,3,39,7,4
E01014394,538,9,56,72,0
E01014395,498,1,18,1,1
E01014396,509,6,114,26,1
E01014397,488,5,12,3,2
E01014398,507,4,58,67,3
E01014399,513,7,50,84,6
E01014400,611,17,148,89,0
E01014401,381,17,38,214,1
E01014402,558,10,73,85,5
E01014403,504,10,76,239,4
E01014404,392,17,53,272,9
E01014405,584,9,202,36,5
E01014407,121,13,230,279,0
E01014409,418,9,87,233,0
E01014410,619,5,84,21,4
E01014411,626,13,239,38,16
E01014412,454,8,191,25,1
E01014413,499,36,107,11,0
E01014414,274,11,312,248,3
E01014415,574,6,172,19,0
E01014416,518,6,72,118,12
E01014417,625,11,80,25,2
E01014418,456,11,51,46,1
E01014419,353,10,44,76,0
E01014420,490,7,127,63,4
E01014421,477,4,29,18,0
E01014422,556,1,47,18,0
E01014423,444,11,144,15,0
E01014424,585,4,56,19,0
E01014425,657,9,76,86,1
E01014426,386,14,45,191,1
E01014427,296,4,192,88,2
E01014428,353,6,122,76,1
E01014429,470,3,81,65,15
E01014430,468,11,68,159,3
E01014431,331,7,76,96,1
E01014432,322,7,95,109,10
E01014433,290,5,87,152,19
E01014434,591,6,83,61,16
E01014435,254,6,245,13,7
E01014436,320,7,169,112,8
E01014437,331,10,69,219,8
E01014438,278,3,71,146,1
E01014439,467,10,53,181,2
E01014440,609,6,100,41,5
E01014441,626,6,75,3,1
E01014442,551,11,98,42,3
E01014443,561,6,73,17,1
E01014444,503,3,71,9,2
E01014445,355,14,87,208,17
E01014446,347,5,54,37,5
E01014447,408,9,35,47,0
E01014448,411,10,74,184,0
E01014449,446,9,74,37,2
E01014450,279,6,45,201,2
E01014451,379,11,74,54,2
E01014452,468,8,40,140,2
E01014453,463,8,18,9,5
E01014454,496,2,15,6,0
E01014455,339,8,60,158,2
E01014456,447,5,69,96,8
E01014457,522,4,59,22,6
E01014458,197,14,49,257,5
E01014459,402,17,60,131,2
E01014460,448,10,29,12,2
E01014461,252,6,59,143,1
E01014462,234,13,37,332,1
E01014463,244,5,42,297,1
E01014464,195,11,71,326,3
E01014465,500,6,117,44,2
E01014466,256,10,80,226,4
E01014467,464,4,306,51,2
E01014468,389,5,324,37,1
E01014469,330,16,32,111,1
E01014470,532,2,47,29,8
E01014471,471,9,99,59,7
E01014472,465,1,52,28,0
E01014473,345,5,215,8,4
E01014474,271,7,119,93,2
E01014475,314,8,229,72,0
E01014476,327,2,181,12,2
E01014477,570,3,48,15,0
E01014478,242,10,33,182,2
E01014479,481,4,112,52,1
E01014480,337,6,105,102,1
E01014481,279,8,255,17,3
E01014482,418,8,79,4,1
E01014483,334,13,194,91,8
E01014484,292,9,285,24,1
E01014485,486,9,203,127,3
E01014486,337,14,350,376,7
E01014487,338,5,437,38,1
E01014488,376,5,240,173,3
E01014489,389,11,392,338,10
E01014491,478,13,245,26,2
E01014492,355,12,71,299,4
E01014493,356,10,73,164,6
E01014494,498,9,75,41,0
E01014495,485,8,96,138,6
E01014496,409,6,169,95,1
E01014497,328,15,48,278,1
E01014498,304,5,44,305,0
E01014499,372,9,74,153,1
E01014500,474,1,163,40,8
E01014501,501,17,77,159,2
E01014502,427,19,113,189,2
E01014504,461,1,160,32,2
E01014505,521,5,242,50,6
E01014506,543,1,37,17,1
E01014507,422,5,219,23,4
E01014508,328,3,156,22,1
E01014509,546,4,272,29,4
E01014510,478,1,224,27,10
E01014511,386,3,121,7,0
E01014512,410,4,114,51,8
E01014513,523,3,86,7,0
E01014514,489,7,298,18,5
E01014515,362,6,52,194,4
E01014516,216,19,28,370,3
E01014517,217,13,45,216,4
E01014518,493,9,128,87,3
E01014519,368,14,61,107,2
E01014520,548,11,54,36,3
E01014521,381,5,52,62,10
E01014522,369,18,71,273,1
E01014523,447,5,50,44,2
E01014524,475,4,65,44,3
E01014525,492,7,120,29,3
E01014526,346,11,50,261,4
E01014527,363,6,119,170,2
E01014528,497,4,168,10,7
E01014529,309,9,79,192,7
E01014530,430,5,184,60,5
E01014531,482,10,236,25,1
E01014532,429,4,107,89,2
E01014533,461,5,142,10,1
E01014534,467,3,126,54,0
E01014535,597,4,96,51,9
E01014536,372,6,46,248,0
E01014537,436,5,125,160,30
E01014538,178,6,423,67,2
E01014539,341,10,356,70,7
E01014540,210,32,631,289,2
E01014542,145,10,595,105,10
E01014544,300,19,247,8,3
E01014545,349,22,369,69,0
E01014546,232,23,459,16,6
E01014547,432,3,405,13,4
