geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01015519,313,15,55,306,2
E01015520,412,9,71,51,6
E01015521,552,2,36,11,3
E01015522,489,5,88,59,2
E01015523,510,12,94,38,1
E01015524,346,6,42,70,1
E01022100,536,6,198,30,0
E01022101,543,4,223,63,24
E01022102,336,11,622,65,4
E01022103,770,6,150,56,19
E01022104,549,10,120,37,5
E01022105,518,7,51,8,0
E01022109,545,4,45,10,2
E01022110,424,8,68,114,2
E01022111,476,4,80,28,1
E01022112,421,1,38,9,0
E01022113,638,6,31,38,1
E01022114,605,4,47,6,0
E01022115,606,9,155,37,0
E01022116,275,5,246,25,3
E01022117,356,7,563,40,1
E01022118,479,3,73,17,0
E01022119,399,16,152,7,3
E01022124,263,13,304,169,12
E01022125,368,5,212,6,1
E01022126,315,11,541,76,0
E01022127,224,7,412,35,0
E01022128,604,7,57,1,1
E01022129,762,4,60,48,0
E01022130,576,9,138,6,3
E01022131,285,14,44,226,3
E01022132,333,16,46,200,1
E01022133,216,11,49,230,2
E01022134,439,11,125,188,4
E01022135,482,18,89,35,0
E01022136,501,13,164,61,3
E01022137,544,16,301,16,2
E01022138,563,7,191,14,1
E01022139,442,2,48,33,1
E01022140,466,6,85,6,7
E01022141,380,7,374,20,6
E01022142,314,19,308,131,0
E01022143,588,7,62,10,0
E01022144,402,7,47,80,0
E01022145,465,8,28,11,0
E01022146,562,3,48,12,1
E01022148,454,6,89,96,3
E01022149,351,10,45,117,2
E01022150,431,8,121,94,3
E01022151,275,4,255,98,8
E01022152,98,10,109,215,2
E01022153,162,0,368,126,2
E01022154,231,6,399,59,5
E01022155,449,2,121,39,1
E01022156,332,7,193,115,10
E01022157,303,8,72,242,18
E01022158,446,6,540,52,4
E01022159,348,7,60,185,3
E01022163,501,6,70,28,0
E01022164,273,13,114,197,0
E01022165,560,6,125,12,6
E01022166,465,3,59,10,3
E01022171,448,0,93,8,2
E01022172,626,6,53,6,20
E01022173,405,8,83,112,5
E01022174,523,7,56,8,3
E01022175,514,61,144,96,3
E01022177,619,20,111,211,5
E01022178,409,34,104,47,1
E01022179,642,22,88,139,14
E01022180,531,16,100,246,30
E01022181,631,10,116,22,3
E01022183,451,14,73,123,33
E01022186,473,76,128,44,0
E01022187,467,40,162,63,0
E01022188,301,7,41,243,9
E01022189,434,6,28,43,1
E01022190,388,3,49,82,7
E01022191,357,6,172,112,6
E01022192,250,5,68,205,4
E01022193,338,2,27,28,22
E01022194,483,29,288,191,4
E01022195,396,14,149,82,0
E01022196,552,9,76,88,6
E01022197,678,7,67,23,1
E01022198,341,4,108,109,1
E01022199,509,10,178,160,3
E01022200,180,5,61,352,9
E01022201,509,40,155,43,2
E01022202,322,13,53,41,0
E01022203,502,16,81,39,4
E01022204,395,13,61,139,3
E01022205,507,64,164,99,7
E01022207,550,21,100,75,5
E01022208,553,9,72,7,30
E01022209,330,9,35,70,3
E01022210,376,22,63,183,7
E01022211,527,12,142,220,30
E01022212,528,14,99,76,5
E01022213,536,24,118,107,2
E01022214,635,26,102,65,20
E01022215,419,61,236,98,1
E01022216,535,42,155,54,2
E01022221,482,14,152,116,18
E01022222,542,63,178,86,6
E01022223,682,10,111,158,59
E01022224,543,8,103,31,1
E01022225,359,6,147,118,3
E01022432,773,10,98,66,3
E01022433,739,4,48,48,15
E01022434,779,9,40,11,13
E01022435,601,14,48,293,2
E01022436,695,5,101,87,26
E01022437,423,7,65,89,0
E01022438,504,4,83,11,2
E01022439,543,3,144,17,3
E01022449,661,25,119,38,5
E01022453,580,7,46,12,3
E01022463,480,27,133,76,2
E01022464,439,14,53,225,12
E01022465,546,8,45,28,0
E01022466,545,12,108,26,57
E01028485,426,6,35,58,6
E01028486,440,14,68,18,0
E01028504,456,22,69,42,1
E01028715,304,28,115,107,0
E01028716,442,9,132,138,28
E01028717,387,23,183,211,16
E01028718,354,8,58,184,5
E01028719,536,4,54,51,9
E01028736,772,18,93,45,7
E01028737,739,27,111,67,4
E01028749,744,21,102,113,10
E01028762,507,38,120,79,5
E01028763,621,14,83,107,6
E01028764,615,11,101,28,5
E01028765,521,11,65,218,7
E01028766,595,32,147,51,9
E01028767,558,33,104,161,7
E01028771,393,7,89,160,4
E01028772,589,5,127,13,14
E01028773,410,2,108,52,6
E01028774,233,8,202,79,9
E01028775,416,3,122,15,3
E01028776,568,52,126,62,1
E01028777,393,9,84,37,7
E01028778,470,6,48,131,3
E01028779,362,5,42,42,1
E01028780,661,17,146,68,17
E01028781,247,6,21,239,3
E01028782,534,8,63,38,0
E01028783,433,5,152,141,16
E01028784,682,16,71,76,8
E01028792,386,10,37,18,8
E01028793,457,7,58,92,6
E01028794,496,12,41,27,2
E01028795,426,22,139,64,7
E01028796,338,44,72,60,4
E01028797,330,16,51,54,2
E01028798,635,30,113,86,7
E01028799,629,14,59,73,4
E01028801,413,10,59,62,1
E01028802,513,16,53,14,4
