geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01028508,104,142,56,80,202,177,179,57,92
E01031193,177,239,142,156,337,374,350,129,239
E01031194,306,221,292,348,355,342,281,96,171
E01031196,281,298,156,239,430,343,336,120,199
E01031199,124,209,118,130,255,222,230,73,115
E01031200,185,170,145,217,287,245,203,50,81
E01031201,156,156,91,165,216,217,304,108,153
E01031205,153,166,117,155,274,253,245,68,154
E01031206,176,176,121,155,245,182,184,65,172
E01031207,147,135,151,171,157,187,177,65,69
E01031212,342,291,225,361,409,348,365,97,210
E01031214,225,202,103,188,312,210,265,107,215
E01031215,150,162,185,237,230,215,237,97,223
E01031216,130,145,159,126,196,225,168,93,233
E01031217,102,138,67,91,190,194,212,70,137
E01031218,124,160,109,131,201,201,141,51,82
E01031225,151,166,143,130,238,246,238,88,241
E01031227,169,218,138,188,322,263,268,106,335
E01031228,121,140,149,137,201,216,328,94,203
E01031229,103,91,319,256,222,212,221,92,306
E01031230,332,266,348,382,372,282,235,63,126
E01031231,238,227,392,376,291,244,173,64,141
E01031232,251,389,280,282,335,328,313,99,163
E01031233,130,210,176,173,256,239,190,57,191
E01031234,134,91,197,215,224,201,227,104,363
E01031235,167,97,162,171,243,235,294,102,347
E01031236,153,198,185,204,244,242,204,72,103
E01031237,109,149,146,123,228,212,212,90,152
E01031238,129,129,174,161,192,177,160,76,135
E01031245,110,128,76,103,158,174,238,83,149
E01031246,111,118,70,106,155,197,161,55,116
E01031247,198,280,146,197,373,347,398,133,215
E01031249,139,136,143,147,187,156,163,40,90
E01031250,120,151,98,141,217,207,247,111,184
E01031251,110,118,84,98,158,209,206,60,156
E01031252,112,221,153,111,206,187,168,69,138
E01031253,188,164,127,160,236,199,219,84,145
E01031259,189,174,104,193,297,189,125,45,54
E01031260,123,140,106,132,197,162,155,65,108
E01031269,171,176,129,219,248,240,240,94,146
E01031318,338,246,172,338,403,161,110,47,105
E01031329,418,286,348,490,389,239,172,67,152
E01031330,184,160,160,208,225,219,128,52,150
E01031331,201,205,208,209,301,249,190,67,156
E01033250,255,175,172,270,227,147,82,27,39
E01033251,188,148,145,228,195,116,94,21,19
E01033252,119,146,70,87,191,172,236,100,170
