geocode,bad,fair,good
E01010139,80,167,835
E01010141,123,211,1029
E01010145,116,232,1166
E01010146,100,267,1249
E01010147,98,200,1165
E01010148,152,249,1430
E01010149,94,225,1125
E01010234,118,236,914
E01010235,113,232,1150
E01010236,105,245,1162
E01010237,137,289,1465
E01010238,119,229,1060
E01010239,119,258,1191
E01010240,101,208,1025
E01025817,78,244,1643
E01025818,73,196,1221
E01025837,60,211,1742
E01025881,74,180,1119
E01025882,72,194,1365
E01025913,80,268,1904
E01025941,83,245,1184
E01029502,92,240,1360
E01029503,109,242,1234
E01029504,107,234,1193
E01029517,69,198,1381
E01029820,84,168,1306
E01029821,95,201,1174
E01029822,36,97,1443
E01029823,80,256,1147
E01029824,146,261,1425
E01029825,57,153,1128
E01029826,88,217,1241
E01029827,137,206,1114
E01029828,78,181,1069
E01029829,80,227,1688
E01029830,92,176,922
E01029831,103,233,1158
E01029832,90,232,1314
E01029833,51,181,1461
E01029834,110,279,1152
E01029835,214,419,1028
E01029836,86,195,997
E01029837,83,207,1301
E01029838,62,179,1327
E01029839,23,110,1102
E01029840,88,199,1073
E01029841,91,215,1145
E01029842,93,211,1050
E01029843,110,202,1185
E01029844,51,154,1039
E01029845,126,195,792
E01029846,109,201,957
E01029847,80,180,1082
E01029848,51,161,1019
E01029849,132,237,1101
E01029850,88,201,1021
E01029851,137,324,1671
E01029852,136,295,1312
E01029853,139,312,1270
E01029854,51,219,1243
E01029855,68,156,1319
E01029856,63,158,1244
E01029857,65,175,1178
E01029858,64,166,1360
E01029859,136,256,1454
E01029860,59,151,1119
E01029861,82,247,1019
E01029862,42,117,1181
E01029863,76,226,1451
E01029864,49,184,1372
E01029865,64,138,1474
E01029867,115,238,1322
E01029868,33,141,1256
E01029869,99,214,1305
E01031005,100,181,1148
E01031006,102,201,1168
E01031007,49,162,1007
E01031008,82,202,1069
E01031009,153,328,1711
E01031010,162,295,1296
E01031011,97,243,1626
E01031012,135,311,996
E01031013,69,159,815
E01031014,61,164,979
E01031015,140,251,1012
E01031016,126,293,1152
E01031017,63,186,1034
E01031018,85,172,880
E01031019,60,139,1510
E01031020,55,177,1292
E01031021,112,253,1207
E01031022,87,223,1366
E01031023,70,202,1306
E01031024,83,201,1333
E01031025,122,297,1182
E01031026,102,244,1268
E01031028,82,226,1558
E01031029,89,196,1218
E01031030,140,333,1762
E01031031,128,300,2155
E01031032,100,208,1031
E01031033,107,269,1475
E01031034,75,213,1591
E01031035,146,265,1566
E01031036,59,206,1262
E01031037,114,247,1139
E01031038,92,285,1640
E01031039,77,251,1364
E01031040,76,222,1475
E01031041,81,193,1437
E01031042,89,231,1413
E01031043,159,302,1186
E01031044,114,254,1312
E01031045,100,286,1343
E01031046,109,263,1356
E01031047,121,238,1575
E01031048,58,140,1067
E01031049,155,276,1827
E01031050,54,210,1574
E01031051,75,210,1090
E01031052,57,189,1266
E01031053,159,299,983
E01031054,101,214,1254
E01031055,44,127,1483
E01031056,89,237,1174
E01031057,164,269,1133
E01031058,100,250,1103
E01031059,93,215,1162
E01031060,110,231,1101
E01031061,75,172,1274
E01031065,112,286,1127
E01031066,149,265,978
E01031069,88,250,1138
E01031073,127,319,1438
E01031074,113,257,1180
E01031075,121,267,1258
E01031081,75,215,1403
E01031082,39,115,1232
E01031083,75,189,1288
E01031084,69,215,1943
E01031085,44,154,1177
E01031090,129,226,1092
E01031091,78,223,1154
E01031092,98,195,1173
E01031093,77,163,1108
E01031094,67,155,940
E01031100,52,135,1170
E01031101,29,124,1289
E01031102,69,188,1107
E01031103,58,161,1114
E01031104,77,262,1108
E01031107,54,134,970
E01031108,43,145,1201
E01031109,127,237,1259
E01031110,66,232,1227
E01031111,25,111,986
E01031112,72,203,1361
E01031113,68,214,1184
E01031114,135,271,1101
E01031115,124,235,1403
E01031116,148,308,1234
E01031117,105,242,1155
E01031118,103,197,902
E01031119,132,277,1222
E01031120,46,154,1195
E01031121,36,119,1048
E01031122,59,187,1236
E01031123,48,135,1077
E01031124,65,208,1264
E01032890,156,335,1750
E01032901,34,112,1461
E01032902,80,151,1121
