geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01001203,245,10,307,292,7
E01001229,269,9,98,219,2
E01001230,334,14,232,47,2
E01001231,419,17,203,40,17
E01001232,313,8,130,135,26
E01001233,282,5,169,140,3
E01001237,317,8,276,50,1
E01001244,333,20,373,323,50
E01001245,316,10,248,100,149
E01001248,363,4,108,98,8
E01001252,319,10,320,113,6
E01001253,402,10,187,66,5
E01001254,437,4,142,115,52
E01001255,439,6,117,44,2
E01001299,516,6,114,13,2
E01001300,442,4,149,13,0
E01001301,310,13,263,115,6
E01001302,413,9,160,32,0
E01001303,407,5,188,23,1
E01001304,367,4,208,123,3
E01001305,512,5,101,16,0
E01001306,518,7,163,17,8
E01001337,203,4,53,187,5
E01001351,259,12,320,195,25
E01001353,230,18,255,214,1
E01001354,341,10,266,53,7
E01001355,320,13,230,193,4
E01001356,106,31,91,596,17
E01001357,107,10,67,205,37
E01001358,56,20,60,425,25
E01001374,465,8,238,89,5
E01001375,503,5,184,11,3
E01001376,315,13,260,153,2
E01001377,468,13,163,68,6
E01001379,516,5,160,24,4
E01001380,441,7,234,78,2
E01001381,333,11,318,65,11
E01001382,455,6,88,13,2
E01001383,429,3,187,41,2
E01001384,420,11,213,30,3
E01001385,444,8,195,17,3
E01001386,466,13,203,52,1
E01001387,335,17,272,85,4
E01001389,331,17,271,103,4
E01001851,344,8,234,108,2
E01001852,375,6,423,146,6
E01001853,297,6,274,116,2
E01001854,324,11,351,195,6
E01001855,362,7,369,153,3
E01001856,167,9,264,287,3
E01001857,132,9,203,386,3
E01001858,208,11,220,268,25
E01001859,351,10,296,399,84
E01001860,155,9,254,351,26
E01001861,197,6,184,261,6
E01001862,216,12,211,387,4
E01001863,306,5,189,156,15
E01001864,227,11,279,226,18
E01001865,318,7,204,120,2
E01001866,288,13,299,93,11
E01001867,243,10,263,88,8
E01001868,66,10,164,362,1
E01001869,253,16,209,93,3
E01001870,328,11,538,131,1
E01001871,308,23,340,96,2
E01001872,263,12,338,141,5
E01001873,211,5,218,250,5
E01001879,219,10,195,207,2
E01001880,182,13,251,291,20
E01001881,282,5,276,116,2
E01001882,303,11,306,77,5
E01001883,185,12,272,257,8
E01001884,186,13,280,431,21
E01001885,51,11,51,423,2
E01001886,206,14,159,243,6
E01001887,184,2,180,286,6
E01001888,363,16,152,101,12
E01001889,274,7,190,116,6
E01001890,190,10,283,466,1
E01001891,323,12,459,63,6
E01001892,167,12,121,303,2
E01001893,97,6,103,297,1
E01001894,152,14,173,262,1
E01001895,255,13,219,185,2
E01001896,206,5,221,234,3
E01001897,283,2,186,146,2
E01001898,227,17,337,138,17
E01001899,94,14,122,448,13
E01001900,139,14,195,370,5
E01001901,362,6,227,96,4
E01001902,272,10,348,181,3
E01001903,219,9,184,262,7
E01001904,356,11,242,67,5
E01001905,360,10,272,104,4
E01001906,308,3,246,94,5
E01001907,287,11,187,74,4
E01001908,254,10,490,119,2
E01001909,253,17,266,282,3
E01001910,252,9,398,179,2
E01001911,133,19,124,450,25
E01001912,93,24,127,351,5
E01001913,339,17,383,29,6
E01001914,224,13,469,174,7
E01001915,336,13,161,91,7
E01001916,443,34,186,17,9
E01001917,295,11,180,191,7
E01001918,360,21,152,85,4
E01001919,404,11,138,77,9
E01001920,198,13,212,398,7
E01001921,289,12,213,147,2
E01001922,375,8,198,86,4
E01001923,281,10,190,169,3
E01001924,350,11,199,41,3
E01001925,362,13,168,76,5
E01001926,373,6,189,41,4
E01001927,377,3,142,35,0
E01001928,288,13,199,207,15
E01001929,354,12,161,68,2
E01001930,287,7,222,315,11
E01001931,227,6,291,161,24
