geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00154561,0,0,105,10,13,1,1,1,9
E00154562,3,3,98,19,20,0,0,2,31
E00154563,3,3,86,14,14,3,2,0,26
E00154564,4,0,72,1,15,2,1,0,19
E00154565,1,1,54,11,15,1,1,0,34
E00154566,6,0,91,13,10,1,0,0,18
E00154567,0,2,5,0,0,0,1,0,0
E00154568,2,0,72,6,10,0,0,1,11
E00154569,3,1,74,15,8,0,1,0,20
E00154570,0,0,65,0,23,2,0,0,53
E00154571,2,1,58,26,7,2,1,0,15
E00154572,2,1,73,4,26,1,0,1,40
E00154573,0,0,107,7,23,2,3,1,62
E00154574,3,0,57,1,13,1,3,0,45
E00154575,1,1,124,15,39,0,2,0,24
E00154576,1,5,87,7,15,1,1,0,18
E00154577,3,5,108,9,12,2,1,0,19
E00154578,2,0,117,9,7,0,2,1,13
E00154579,2,1,107,19,12,2,0,1,25
E00154580,0,0,44,6,32,0,2,0,31
E00154581,5,4,105,21,13,1,0,0,10
E00154582,0,0,45,4,23,2,0,0,36
E00154583,0,0,75,41,24,1,4,0,46
E00154584,1,0,67,4,23,0,3,0,41
E00154585,6,5,117,49,20,2,0,0,9
E00154586,2,1,121,15,14,3,0,0,9
E00154587,0,2,48,3,30,1,2,0,42
E00154588,0,0,57,8,20,1,2,0,36
E00154589,1,1,122,10,17,1,2,1,7
E00154590,0,1,67,19,6,2,1,0,3
E00154591,2,0,92,2,23,1,1,0,33
E00154592,9,4,118,23,7,0,0,0,12
E00154593,2,3,116,35,8,5,1,0,12
E00154594,4,1,75,20,23,0,3,0,39
E00154595,2,3,90,12,41,4,1,1,49
E00154596,2,4,52,9,33,1,1,0,47
E00154597,3,0,59,3,26,0,4,0,25
E00154598,9,5,120,13,5,5,2,0,30
E00154599,1,1,79,0,22,1,4,1,32
E00154600,0,2,54,3,30,1,2,0,29
E00154601,3,1,90,12,18,0,1,0,23
E00154602,12,5,82,7,15,4,0,1,29
E00154603,9,6,148,14,21,3,4,0,68
E00154604,11,3,83,9,5,1,2,1,20
E00154605,5,2,78,2,18,3,3,0,61
E00154606,4,5,70,14,17,2,1,0,45
E00154607,3,2,64,5,18,0,1,1,39
E00154608,4,1,55,5,35,2,2,0,54
E00154609,3,0,71,9,20,3,2,1,46
E00154610,4,1,56,11,17,0,2,0,25
E00154611,1,0,45,0,17,0,3,0,29
E00154612,5,5,71,8,32,0,2,1,48
E00154613,3,2,66,6,21,0,1,0,45
E00154614,1,0,68,8,30,0,1,0,50
E00154615,10,4,94,6,9,3,1,0,16
E00154616,2,2,78,12,8,0,0,2,47
E00154617,1,1,61,4,22,1,3,0,49
