geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01020099,6,12,398,75,110,8,6,0,4
E01020100,9,7,321,50,115,4,8,1,4
E01020101,6,17,464,98,49,3,2,0,1
E01020111,4,38,318,172,28,4,1,4,2
E01020112,12,29,331,242,74,7,3,10,2
E01020113,4,27,284,198,68,1,8,7,3
E01020114,4,27,356,142,49,8,3,8,5
E01020115,6,16,411,77,56,11,5,4,2
E01020116,9,28,438,234,61,5,8,3,2
E01020117,7,18,495,99,72,3,5,4,0
E01020118,8,18,344,165,35,4,5,8,3
E01020126,4,8,367,224,200,3,10,0,13
E01029336,10,16,494,136,203,7,9,0,13
W01000736,11,11,583,42,57,4,3,0,7
W01000737,11,14,537,34,51,4,2,0,2
W01000749,20,50,324,217,30,5,6,7,6
W01000771,17,26,469,14,32,7,5,3,4
W01000776,3,8,584,74,122,2,9,0,16
W01000804,16,21,401,30,38,1,6,0,12
W01000805,15,13,449,25,44,3,6,0,4
W01000823,10,13,563,44,61,2,2,1,7
W01000824,12,21,483,27,67,7,5,0,10
W01000825,31,36,453,84,46,3,12,3,17
W01000826,17,18,464,29,47,6,6,2,6
W01000827,28,23,461,62,64,1,9,2,10
W01000839,5,7,340,16,47,3,4,1,2
W01000840,15,8,546,35,59,2,5,0,6
W01000856,12,43,420,74,23,6,7,7,10
W01000859,5,25,381,61,27,3,5,1,11
W01000860,21,11,454,41,34,1,1,2,13
W01000861,17,45,298,108,31,2,6,3,12
W01000873,28,39,342,207,25,2,7,13,9
W01000874,25,33,416,238,38,2,4,11,19
W01000875,29,53,347,278,34,0,3,9,11
W01000876,13,35,370,198,36,7,0,9,12
W01000879,14,26,656,28,34,2,8,0,8
W01000880,30,16,459,53,49,1,7,1,12
W01000881,15,27,350,30,30,2,1,5,4
W01000882,18,54,521,50,13,4,3,3,2
W01000883,12,18,657,45,11,4,5,1,9
W01000884,24,30,333,97,9,7,2,2,12
W01000885,13,20,350,81,7,1,2,3,7
W01000886,19,26,356,127,14,7,4,7,11
W01000889,21,16,714,39,28,3,3,7,15
W01000898,8,16,570,19,18,5,3,2,4
W01000899,9,19,694,25,20,6,1,3,7
W01000900,10,34,532,42,17,11,5,4,9
W01000932,13,20,331,37,10,8,2,2,7
W01000933,11,17,866,47,70,6,4,1,19
W01000949,20,9,516,48,10,5,7,1,18
W01000950,18,23,551,108,8,5,4,5,27
W01000951,17,15,499,129,11,5,6,7,35
W01000952,15,15,409,81,20,7,2,1,12
W01000957,18,24,410,52,6,10,0,6,7
W01000958,21,36,336,81,4,15,0,4,5
W01000959,29,17,682,50,25,9,4,10,10
W01000960,20,30,554,69,14,6,6,3,11
W01000961,22,29,450,69,8,6,4,4,8
W01000962,15,28,378,80,8,5,3,3,3
W01000963,23,42,391,59,11,10,1,6,4
W01000964,15,33,451,66,10,9,3,3,6
W01000966,17,18,451,61,6,7,7,5,7
W01000967,10,18,452,60,18,8,4,0,13
W01000968,25,26,707,62,17,10,2,6,14
W01000974,12,28,887,63,23,5,2,6,14
W01000975,2,51,604,56,28,3,5,2,7
W01000977,0,36,487,32,15,1,3,1,9
W01000979,12,18,720,66,24,10,5,9,23
W01000980,5,13,562,77,22,11,3,4,14
W01000981,6,10,310,61,8,0,1,6,9
W01000982,1,9,568,97,20,4,2,8,31
W01000983,6,17,775,36,22,8,4,7,20
W01000984,15,27,1002,66,28,11,6,8,28
W01000985,5,14,705,23,29,3,6,1,16
W01000986,0,14,609,41,32,4,3,2,8
W01000987,8,26,833,55,29,10,6,9,9
W01000989,3,13,519,40,52,4,3,5,17
W01000990,7,23,520,65,15,3,4,1,9
W01000996,4,31,554,34,22,3,6,4,13
W01000997,4,20,561,46,18,3,5,2,15
W01000998,11,14,589,155,52,3,12,3,26
W01000999,6,31,412,44,9,3,4,9,8
W01001000,5,27,705,40,32,1,4,6,6
W01001001,5,24,470,31,14,5,7,5,11
W01001002,8,51,783,77,20,6,5,8,20
W01001003,5,10,449,31,40,2,3,1,16
W01001008,9,19,810,96,27,3,5,5,22
