geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00086108,48,49,51,49,53,51,36,11,21
E00086109,11,17,18,10,20,40,45,29,27
E00086111,73,51,48,45,46,33,25,13,15
E00086112,40,58,53,46,45,46,37,13,17
E00086113,71,77,44,45,37,43,30,9,20
E00086114,43,53,47,50,72,77,76,12,32
E00086115,20,39,20,22,52,57,51,17,47
E00086117,71,47,61,44,43,35,28,16,21
E00086143,38,54,38,41,39,32,22,9,5
E00086144,37,45,42,39,41,39,37,17,14
E00086145,19,23,21,18,39,36,52,19,43
E00086161,26,48,28,24,53,41,44,24,31
E00086168,42,47,21,40,45,52,39,5,32
E00086413,68,48,55,59,51,41,20,2,27
E00086414,64,50,36,54,39,46,31,7,24
E00086415,26,44,38,24,54,41,35,15,26
E00086416,47,87,51,39,74,48,27,13,18
E00086417,55,65,50,44,57,45,28,8,14
E00086420,39,38,28,35,33,54,31,12,19
E00086421,89,78,43,50,53,17,12,3,2
E00086422,76,98,50,60,60,19,21,7,6
E00086423,45,44,26,46,48,42,28,8,17
E00086424,117,33,59,72,32,8,1,0,0
E00086425,79,76,47,49,66,32,27,4,6
E00086426,28,41,33,32,48,40,23,7,1
E00086427,99,62,52,54,52,48,20,5,24
E00086428,60,27,46,52,50,48,42,4,16
E00086429,54,48,68,46,33,34,29,8,3
E00086430,54,57,39,44,40,41,45,11,17
E00086431,64,75,48,44,55,40,17,7,13
E00086432,15,44,28,17,53,42,46,15,21
E00086433,49,53,46,44,41,30,32,8,15
E00086434,44,61,45,34,39,32,22,11,15
E00086435,36,54,38,25,53,35,37,15,23
E00086436,35,26,38,28,24,34,38,18,19
E00086437,44,30,37,47,39,35,19,7,28
E00086438,61,75,47,39,66,46,40,5,12
E00086439,31,51,41,41,44,39,36,4,19
E00086440,40,52,45,38,43,42,35,5,13
E00086441,62,65,46,47,55,42,25,6,14
E00086442,33,27,32,28,39,16,47,10,20
E00086443,55,76,50,42,69,42,37,10,17
E00086444,16,18,33,18,43,37,47,22,36
E00086445,30,34,35,32,43,44,43,10,10
E00086446,40,53,40,30,50,32,34,17,65
E00086447,42,44,37,32,42,40,29,19,25
E00086448,32,31,41,25,39,40,25,2,5
E00086449,21,17,32,24,34,29,28,11,19
E00086450,30,50,29,40,45,30,17,9,11
E00086451,27,36,40,29,41,50,25,7,14
E00086452,80,67,74,57,51,40,27,9,4
E00086453,40,51,45,51,48,43,38,15,15
E00115488,27,28,36,48,42,31,28,6,7
E00115489,27,32,27,35,54,56,36,17,21
E00115490,17,49,15,14,55,40,39,24,38
E00115491,53,43,35,40,50,49,38,7,22
E00115492,32,26,31,26,49,49,35,15,28
E00115493,46,53,46,60,64,58,42,15,27
E00115494,18,25,24,18,38,41,55,18,33
E00115495,45,36,53,48,37,30,54,11,55
E00115496,29,35,13,25,39,19,31,16,97
E00115497,33,28,46,29,34,22,19,11,68
E00115498,27,32,29,32,52,36,35,12,28
E00115499,8,8,57,26,24,38,28,14,64
E00115500,39,36,83,63,67,44,25,8,10
E00115501,23,27,59,36,47,34,34,7,14
E00115509,18,23,5,19,14,20,17,3,15
E00115510,22,42,16,17,41,62,64,11,19
E00115511,36,60,26,34,61,45,54,19,25
E00115512,24,48,42,25,60,85,38,6,11
E00115513,50,44,56,61,48,30,15,9,9
E00115514,26,36,23,28,36,37,45,27,42
E00115515,29,42,35,24,53,43,31,10,40
E00115516,26,27,42,45,37,25,30,15,37
E00115517,48,40,65,62,58,32,24,10,52
E00115518,45,38,90,55,34,26,22,13,53
E00115519,42,30,72,56,59,39,32,12,62
E00115520,28,43,19,26,55,50,40,17,38
E00115521,42,44,21,41,87,37,23,7,6
E00115522,34,38,25,41,46,46,51,15,20
E00115523,36,34,16,31,50,47,35,8,8
E00115524,51,17,33,52,49,39,36,6,5
E00115525,20,7,13,17,26,24,41,19,53
E00115526,29,41,31,26,52,43,47,25,54
E00115527,32,32,23,18,61,46,41,28,55
E00115528,30,29,16,18,45,44,44,26,37
E00115529,37,43,30,34,55,54,41,18,25
E00115530,9,36,14,7,55,46,77,27,73
E00115531,10,22,13,11,40,40,53,14,63
E00115532,21,33,15,21,52,47,47,21,42
E00115533,28,39,27,21,45,55,34,25,49
E00115534,27,35,23,35,44,42,52,22,42
E00115535,39,45,22,31,47,32,48,18,44
E00115536,63,72,41,59,57,29,30,16,42
E00115537,35,50,44,57,49,42,40,7,18
E00115538,34,44,44,28,47,27,35,7,16
E00115539,27,41,44,30,52,53,40,12,21
E00115540,22,59,34,25,63,60,35,15,19
E00115541,48,59,53,40,60,38,68,28,67
E00115542,58,40,49,38,48,21,21,10,21
E00115543,30,48,35,40,45,35,27,6,22
E00115544,45,48,29,49,76,58,48,7,1
E00115545,31,47,53,53,45,38,26,9,4
E00115546,33,46,54,46,54,49,25,11,27
E00115547,27,63,33,45,48,34,18,10,31
E00115548,32,45,46,37,61,45,29,19,21
E00115549,35,44,33,60,41,48,44,9,15
E00115550,18,40,39,25,34,50,55,10,25
E00115551,26,25,21,31,40,29,26,14,34
E00115552,18,25,18,26,27,40,38,15,43
E00115553,24,24,24,23,42,33,34,22,43
E00115554,44,53,35,49,46,26,26,6,24
E00115555,30,47,36,32,56,34,45,19,27
E00115556,46,47,58,59,42,31,19,8,12
E00115557,21,16,26,24,27,36,58,21,19
E00115558,43,57,43,50,57,38,53,27,42
E00115559,31,54,59,48,62,40,43,8,17
E00115560,49,40,46,66,63,32,57,16,20
E00115572,49,46,40,49,64,42,26,8,12
E00115573,32,35,46,49,52,44,37,9,18
E00115574,22,19,33,37,40,44,34,11,14
E00115575,46,39,72,53,64,51,48,8,21
E00115576,27,24,44,45,54,52,46,18,26
E00115577,43,32,40,36,28,22,28,16,28
E00115579,29,55,16,30,61,39,45,15,30
E00115580,39,52,32,43,48,25,31,11,34
E00115582,12,13,9,7,39,36,50,20,50
E00115583,7,24,16,11,31,33,35,25,60
E00115584,56,32,22,26,74,37,30,21,38
E00115585,18,23,16,23,46,27,59,15,41
