geocode,employee,inactive,self-employed,student,unemployed
E01004896,427,379,129,26,19
E01004933,659,217,100,31,32
E01004934,629,273,114,43,51
E01004935,812,277,120,41,44
E01004937,702,271,122,48,27
E01004940,630,348,73,23,31
E01006212,590,361,62,22,30
E01006213,517,450,69,42,98
E01006214,546,296,60,16,80
E01006215,530,487,53,24,83
E01006216,1017,379,135,31,71
E01006217,912,504,125,35,90
E01006218,817,448,105,49,108
E01006219,598,295,63,16,42
E01006220,652,442,90,34,74
E01006221,707,345,98,37,45
E01006222,667,344,89,44,29
E01006223,704,317,102,23,47
E01006224,774,162,102,42,31
E01006225,561,373,102,20,40
E01006226,763,397,114,25,40
E01006227,713,304,82,31,36
E01006228,743,351,79,27,70
E01006239,634,594,83,26,135
E01006240,446,439,72,40,103
E01006241,679,521,86,30,120
E01006242,646,390,123,19,61
E01006243,954,340,153,32,48
E01006244,596,348,94,18,74
E01006245,1144,458,162,34,70
E01006246,574,434,78,31,67
E01006247,550,306,94,20,33
E01006248,439,470,86,21,135
E01006249,519,452,75,27,77
E01006252,610,330,104,17,41
E01006261,565,401,87,33,39
E01006262,596,368,77,20,73
E01006263,623,418,73,38,36
E01006264,639,327,72,32,33
E01006265,602,327,81,30,42
E01006266,550,388,79,31,33
E01006267,523,453,67,22,90
E01006268,737,367,97,43,60
E01006269,644,404,71,37,48
E01006270,451,512,68,25,71
E01006272,721,303,74,31,66
E01006273,551,405,81,26,67
E01006274,543,358,54,25,73
E01006275,479,426,61,29,67
E01006276,1047,392,118,47,55
E01006277,879,243,118,61,24
E01006278,585,429,101,34,51
E01006279,746,346,85,33,31
E01006280,524,370,71,24,48
E01006281,804,357,125,43,35
E01006282,619,433,87,47,70
E01006283,515,375,82,32,89
E01006284,595,382,76,24,57
E01006285,820,439,113,34,43
E01006286,549,498,80,22,50
E01006287,546,261,107,33,24
E01006288,547,500,90,36,112
E01006289,556,460,85,33,137
E01006290,595,340,69,26,40
E01006291,612,317,73,20,61
E01006292,635,392,94,39,37
E01006293,620,340,98,36,51
E01006294,929,317,116,44,75
E01006295,664,359,85,34,90
E01006296,534,402,54,26,98
E01006297,608,394,47,26,85
E01006298,500,342,63,29,74
E01006299,846,379,141,38,35
E01006300,473,376,103,24,17
E01006301,559,300,107,40,26
E01006302,743,301,126,38,35
E01006303,585,356,97,26,26
E01006304,538,372,101,33,35
E01006309,595,375,60,29,101
E01006310,475,419,54,29,95
E01006322,602,354,82,32,82
E01006323,561,386,66,28,67
E01006324,500,354,58,23,59
E01006325,647,353,106,40,66
E01006326,603,312,50,36,83
E01006327,429,441,60,31,84
E01006328,584,302,86,26,86
E01006329,451,429,52,27,65
E01006330,690,382,123,36,30
E01006331,731,319,105,39,37
E01006332,874,365,112,37,59
E01006333,761,374,94,36,77
E01006334,690,404,69,25,118
E01006335,729,343,94,34,83
E01006336,439,474,53,24,125
E01006337,616,347,107,29,41
E01006338,680,309,92,20,66
E01006339,603,362,83,23,17
E01006340,571,334,76,22,43
E01006341,629,391,97,34,62
E01006342,575,395,71,35,51
E01006343,827,284,109,26,33
E01006344,480,385,50,30,74
E01006345,652,342,95,22,28
E01006346,952,408,121,38,65
E01006347,622,368,112,39,16
E01006348,624,372,158,29,24
E01006349,903,283,111,37,59
E01006351,645,587,40,43,155
E01006352,729,361,50,26,86
E01006353,626,402,85,23,56
E01006354,599,356,59,15,75
E01006355,666,384,71,19,51
E01006358,691,438,88,25,53
E01006359,575,360,63,23,76
E01006364,741,371,113,34,51
E01006365,998,390,136,41,39
E01006366,653,427,112,34,46
E01006367,681,370,86,27,25
E01006368,617,408,117,26,29
E01006376,590,392,93,30,70
E01006381,934,270,123,65,44
E01006393,709,291,98,39,28
E01006394,681,348,98,45,34
E01006395,1295,287,135,73,32
E01006399,584,380,91,30,65
E01006400,690,193,78,47,26
E01006401,643,316,113,24,29
E01006402,578,253,65,34,20
E01006403,762,398,87,36,35
E01006404,650,342,76,27,75
E01006405,522,410,45,21,63
E01006406,586,446,81,31,29
E01006407,741,297,95,32,36
E01006408,583,396,63,28,69
E01006409,592,365,66,26,31
E01006410,656,295,88,30,35
E01006411,488,480,58,19,148
E01006459,737,317,72,39,50
E01006460,452,492,35,30,101
E01006461,511,432,50,28,85
E01006462,576,327,85,31,49
E01006463,685,480,72,24,130
E01006464,525,457,81,34,46
E01006466,637,331,73,30,48
E01006496,525,340,54,30,39
E01006497,444,265,54,28,42
E01006498,746,284,57,45,28
E01006499,686,326,81,35,48
E01006500,378,333,30,15,55
E01006501,586,267,75,31,42
E01006502,706,444,100,28,45
E01006503,435,358,73,30,21
E01006504,449,392,40,33,99
E01006505,541,509,67,27,91
E01006802,629,469,98,38,42
E01006803,592,363,107,26,20
E01006804,615,477,62,32,45
E01006805,620,354,72,38,51
E01006806,597,427,79,24,22
E01006807,515,388,82,18,13
E01006808,626,293,85,27,36
E01006809,602,402,98,33,35
E01006810,545,372,55,33,36
E01006811,533,369,62,22,44
E01006812,490,342,35,38,70
E01006813,589,385,57,30,60
E01006814,737,356,79,34,36
E01006815,490,353,37,30,44
E01006816,581,448,43,33,86
E01006817,403,403,37,13,103
E01006818,631,313,52,22,24
E01006819,621,384,52,21,62
E01006820,473,411,39,13,97
E01006821,449,373,33,22,84
E01006822,561,315,77,33,13
E01006823,386,318,66,26,28
E01006824,490,255,76,19,22
E01006825,518,396,120,19,24
E01006826,410,467,67,12,51
E01006827,695,287,110,33,43
E01006828,806,496,157,47,49
E01006829,516,285,77,13,20
E01006830,421,377,34,32,76
E01006831,671,299,49,28,62
E01006832,764,303,76,29,90
E01006833,763,325,73,35,50
E01006834,461,314,46,21,69
E01006835,559,331,83,38,52
E01006836,507,426,60,14,58
E01006837,612,360,73,22,53
E01006838,574,358,59,24,46
E01006839,584,293,62,40,53
E01006840,674,343,76,26,44
E01006841,792,316,80,45,25
E01006842,559,329,50,24,86
E01006843,425,376,42,16,38
E01006844,573,455,41,17,80
E01006845,608,361,45,33,81
E01006846,571,329,62,20,40
E01006847,607,440,42,35,108
E01006848,638,342,60,28,46
E01006849,447,412,53,27,81
E01006850,464,418,66,30,78
E01006851,476,361,60,24,42
E01006852,620,314,69,24,28
E01006853,654,316,58,20,26
E01006854,632,310,60,32,58
E01006855,513,417,66,28,57
E01006856,659,229,86,28,30
E01006857,606,324,96,38,25
E01006858,546,351,61,29,70
E01006859,721,324,133,31,31
E01006860,596,299,65,19,66
E01006861,466,432,56,34,88
E01006862,487,318,61,24,70
E01006863,604,406,69,35,94
E01006864,901,340,112,44,69
E01006865,566,472,57,27,87
E01006866,518,400,63,19,80
E01006867,960,343,123,49,47
E01006868,537,351,74,16,74
E01006869,551,398,73,31,67
E01006870,547,327,50,27,78
E01006871,471,428,48,34,90
E01006872,512,397,62,30,113
E01006873,297,395,26,17,76
E01006874,340,381,33,18,98
E01006875,412,366,45,22,80
E01006876,627,365,63,11,66
E01006877,504,446,39,17,106
E01006878,630,296,43,23,50
E01006879,575,376,37,34,68
E01006880,476,435,51,19,101
E01006881,515,411,48,28,114
E01006882,425,307,81,28,20
E01006883,487,367,76,24,19
E01006884,476,383,87,27,27
E01006885,489,318,104,31,15
E01006886,508,360,76,19,27
E01006887,486,341,76,28,35
E01006888,457,346,69,21,20
E01006889,595,338,105,36,30
E01006890,605,339,61,36,36
E01006891,506,324,65,37,34
E01006892,477,304,58,21,41
E01006893,566,291,74,32,50
E01006894,527,387,55,21,27
E01006895,425,435,110,14,18
E01006896,668,441,54,22,44
E01006897,655,337,85,38,37
E01006898,518,445,107,38,61
E01006899,800,448,74,25,86
E01006900,1345,428,129,54,69
E01006901,640,258,57,39,32
E01006903,494,414,52,28,102
E01006904,636,400,68,33,78
E01006905,487,402,27,32,78
E01006906,631,322,71,33,67
E01006907,642,388,46,22,64
E01006908,461,367,52,18,103
E01006909,327,425,16,18,79
E01006910,717,416,55,35,68
