geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01004907,6,58,412,46,16,6,4,19,11
E01004908,10,54,449,31,25,2,0,0,8
E01004909,9,79,421,51,15,7,1,9,6
E01004972,9,84,374,81,19,5,2,9,45
E01004973,14,90,488,59,35,2,5,5,74
E01004974,18,51,500,58,38,5,5,8,81
E01004975,22,46,519,61,15,4,5,5,155
E01005031,8,81,486,45,27,5,2,5,25
E01005032,15,63,336,31,15,1,3,2,10
E01005033,9,58,563,59,51,2,3,5,16
E01005034,19,42,468,57,56,4,4,5,88
E01005035,22,39,502,60,19,3,5,3,81
E01005036,19,57,563,87,60,3,6,13,137
E01005037,9,51,571,28,27,7,6,5,49
E01005038,14,54,546,38,42,4,3,5,22
E01005039,10,47,397,54,25,4,1,8,87
E01005040,16,37,571,42,57,3,3,16,128
E01005041,8,36,528,37,73,3,7,1,37
E01005042,10,57,514,78,63,5,4,7,31
E01005043,7,49,466,97,86,4,3,7,20
E01005044,4,65,351,104,38,5,7,10,9
E01005045,18,51,517,48,30,7,6,11,105
E01005061,17,190,206,60,15,1,6,6,11
E01005062,31,252,196,250,28,2,5,8,30
E01005063,13,129,190,109,21,5,5,6,14
E01005065,28,190,258,169,24,0,10,7,27
E01005066,22,117,122,161,19,0,4,2,23
E01005067,13,115,174,57,9,0,3,6,13
E01005068,25,135,354,86,8,3,2,8,5
E01005069,27,59,611,63,33,2,5,4,30
E01005070,24,123,332,178,7,3,4,12,5
E01005071,36,125,422,112,21,2,5,6,1
E01005072,25,97,547,79,17,3,8,11,10
E01005073,19,84,558,58,22,4,3,4,5
E01005074,36,106,385,85,7,4,4,6,6
E01005075,24,80,405,97,13,5,4,11,6
E01005076,58,275,563,73,44,1,8,4,22
E01005077,41,140,297,38,19,3,2,4,13
E01005078,45,174,637,67,42,5,3,3,15
E01005079,30,134,461,25,48,5,6,5,13
E01005081,41,162,357,59,17,8,10,8,5
E01005082,55,112,398,71,21,4,0,6,13
E01005083,70,316,655,84,50,1,4,1,35
E01005084,69,188,654,49,37,7,5,8,19
E01005085,24,124,385,72,13,4,1,14,1
E01005086,19,122,398,83,10,2,6,12,2
E01005087,33,157,421,105,14,2,3,12,9
E01005088,23,95,289,78,7,6,3,16,6
E01005089,15,144,359,107,8,8,5,14,8
E01005090,25,96,256,104,18,2,2,9,8
E01005091,24,220,411,153,9,6,1,8,7
E01005092,13,183,252,76,17,2,5,7,10
E01005093,9,150,274,80,10,4,5,11,8
E01005094,8,166,222,71,11,0,5,5,8
E01005097,20,128,253,57,13,3,6,8,9
E01005098,9,106,343,40,9,7,2,6,26
E01005099,9,154,288,46,12,7,1,4,15
E01005100,10,103,447,53,30,2,6,8,10
E01005101,9,141,390,83,27,6,1,16,12
E01005102,10,113,450,39,8,3,1,7,39
E01005103,12,122,333,58,10,4,9,7,15
E01005104,13,150,421,44,21,4,3,9,75
E01005105,19,217,372,101,29,5,7,9,36
E01005106,27,220,271,113,12,2,6,4,18
E01005107,14,159,293,84,12,3,3,3,13
E01005108,19,265,406,98,24,1,8,6,27
E01005111,35,81,384,46,15,4,6,2,31
E01005112,25,94,460,48,25,3,4,12,9
E01005113,28,137,383,83,8,7,4,6,9
E01005114,25,47,590,50,32,4,2,5,70
E01005115,29,146,565,52,28,2,6,6,14
E01005116,28,127,755,68,42,4,4,11,24
E01005117,29,161,489,93,17,6,7,6,15
E01005118,21,93,387,54,32,3,7,7,34
E01005119,22,117,322,52,19,3,9,2,16
E01005120,24,132,456,57,25,2,4,13,28
E01005121,9,140,311,68,17,5,4,3,20
E01005122,21,115,368,67,17,5,7,2,26
E01005123,25,133,313,62,17,9,3,10,20
E01005124,21,163,365,74,21,4,3,14,34
E01005125,19,124,401,58,29,2,2,1,55
E01005126,29,158,616,94,30,4,6,9,72
E01005128,11,82,147,357,32,0,3,1,92
E01005129,23,145,201,91,15,0,2,7,21
E01005130,16,168,186,110,17,3,7,2,28
E01005132,17,131,204,92,11,4,0,7,17
E01005133,20,93,166,167,9,1,3,4,32
E01005135,4,179,286,44,16,3,5,3,5
E01005136,12,143,445,64,24,2,6,2,10
E01005138,11,155,250,59,8,1,1,11,10
E01005139,15,118,526,47,30,2,8,6,11
E01005140,23,236,802,97,41,6,5,14,35
E01005141,18,146,324,55,4,8,10,6,8
E01005142,15,148,243,86,14,1,0,9,13
E01005143,12,201,322,138,18,0,9,22,29
E01005145,10,215,377,117,29,0,11,30,40
E01005146,18,101,457,118,23,2,15,17,58
E01005147,20,185,368,169,23,1,9,19,35
E01005149,9,111,253,70,19,1,10,15,41
E01005150,121,379,563,106,62,4,9,1,39
E01005151,59,126,480,59,43,5,6,4,34
E01005152,79,138,543,51,37,5,5,2,30
E01005153,85,198,597,62,69,5,5,3,33
E01005154,114,259,506,88,52,4,3,1,27
E01005155,80,103,584,59,57,1,2,3,34
E01005156,93,156,555,64,58,5,3,3,25
E01005157,73,108,547,41,80,2,1,1,20
E01005158,61,191,433,60,36,0,1,4,17
E01005159,113,217,493,65,52,4,2,7,22
E01005160,15,59,485,51,40,3,2,16,74
E01005161,24,68,420,93,12,3,4,14,94
E01005162,9,83,419,58,33,4,8,16,43
E01005163,15,46,410,75,18,2,5,7,88
E01005164,15,112,252,109,15,4,4,7,60
E01005165,20,159,361,97,21,2,9,13,105
E01005166,10,119,262,89,31,1,7,18,83
E01005167,12,96,357,74,31,2,14,8,38
E01005168,19,64,431,65,68,2,5,3,39
E01005169,14,83,444,46,54,2,3,1,41
E01005170,29,88,510,41,37,4,2,4,38
E01005171,15,110,622,77,46,4,4,3,62
E01005172,40,155,543,67,71,4,7,0,22
E01005173,54,144,564,50,56,3,3,0,30
E01005174,39,133,551,46,58,3,4,0,35
E01005175,48,118,523,83,43,4,6,4,56
E01005176,44,222,805,82,77,0,9,4,52
E01005177,37,133,447,61,52,4,3,4,27
