geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01016717,30,43,563,63,29,5,7,19,32
E01016759,21,14,568,30,52,3,1,1,37
E01016760,19,29,1050,40,105,7,10,6,67
E01016761,7,10,540,45,77,5,5,0,42
E01016762,17,36,476,28,40,2,4,6,22
E01016763,23,39,546,34,38,7,2,8,32
E01016764,42,36,619,33,37,6,3,3,39
E01016765,23,46,518,48,44,2,5,11,31
E01016766,15,41,530,45,23,4,1,8,21
E01016767,21,19,618,37,70,2,2,1,30
E01016769,39,19,592,28,63,5,2,8,46
E01016770,26,56,698,56,55,13,5,8,29
E01016771,16,29,446,53,43,5,2,8,14
E01016772,27,33,463,64,21,6,3,11,19
E01016773,30,31,624,45,79,1,6,7,44
E01016786,19,17,581,54,31,10,2,8,16
E01016787,36,26,559,59,34,4,8,3,13
E01016788,27,36,731,58,47,5,4,4,18
E01016789,15,34,638,52,37,5,5,2,14
E01016790,29,32,533,48,34,4,3,1,19
E01016791,27,33,596,63,39,7,3,2,24
E01016792,20,13,624,48,38,6,2,6,20
E01016793,23,36,832,76,43,12,8,8,27
E01016794,26,42,595,78,59,8,4,4,31
E01016795,36,35,668,107,40,5,4,7,18
E01016798,8,16,793,110,106,4,5,0,36
E01016799,15,16,702,98,94,7,7,0,35
E01016802,10,3,512,28,103,4,3,0,34
E01016804,29,70,534,66,31,7,7,20,11
E01016805,18,33,622,28,39,5,3,3,33
E01016806,32,88,572,55,26,8,7,27,18
E01016807,28,59,651,54,28,5,5,17,20
E01016808,25,43,565,29,40,5,6,11,31
E01016809,28,62,504,58,28,5,2,9,23
E01016812,17,39,620,44,46,2,6,6,30
E01016817,16,55,550,60,33,4,6,4,36
E01016818,14,54,607,92,85,3,8,4,44
E01016819,11,44,335,20,19,4,6,7,4
E01016835,28,84,497,38,19,9,5,10,29
E01016836,45,60,599,78,30,10,9,7,48
E01016837,29,88,596,102,55,9,11,12,61
E01016838,31,53,516,54,25,7,6,8,28
E01016839,24,72,479,53,11,3,3,11,10
E01016840,33,73,1042,102,65,6,9,15,57
E01016841,43,103,812,64,41,4,7,12,92
E01025771,16,15,1023,94,170,6,5,1,28
E01025789,10,18,461,227,69,0,22,2,7
E01025790,32,8,988,88,73,7,4,2,20
E01025791,35,20,788,110,68,6,5,1,9
E01025792,28,29,818,192,73,5,4,1,13
E01025793,40,27,1013,163,52,13,9,3,16
E01025795,32,22,513,173,53,10,3,1,23
E01025796,49,20,601,257,45,7,6,5,25
E01025798,39,17,547,187,68,2,3,2,46
E01025799,19,6,850,107,94,6,2,1,77
E01025800,25,2,450,116,38,5,3,2,24
E01025801,25,7,351,159,42,3,5,0,25
E01025802,26,13,423,95,53,2,2,3,20
E01025803,33,7,592,97,72,0,5,1,31
E01025804,37,12,645,125,34,10,3,2,23
E01025805,40,7,517,119,33,7,3,5,19
