geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00139441,52,56,29,43,74,75,62,9,12
E00139442,36,48,30,25,62,70,46,12,11
E00139444,45,35,36,41,60,42,39,13,12
E00139446,43,41,24,40,61,56,27,5,9
E00139447,43,54,15,41,72,54,52,10,5
E00139449,49,39,21,53,56,47,20,5,8
E00139452,24,64,32,18,77,84,76,3,6
E00139455,17,22,33,21,35,55,58,12,20
E00139456,31,18,15,27,26,61,61,5,6
E00139459,32,37,44,55,41,48,35,9,3
E00139461,23,32,21,32,32,73,56,9,5
E00139463,43,36,27,51,56,37,30,9,5
E00139466,40,57,35,47,65,50,47,10,57
E00139482,12,19,19,17,26,34,47,22,43
E00139484,17,39,29,27,37,26,50,12,15
E00139485,16,15,13,16,43,19,54,17,21
E00139486,29,27,12,32,31,36,57,28,23
E00139487,22,32,22,18,46,51,60,20,23
E00139489,14,32,30,24,39,49,62,18,31
E00139490,28,16,19,31,28,35,36,16,26
E00139491,16,9,18,28,18,37,61,30,66
E00139492,23,17,31,31,24,31,30,13,60
E00139495,10,28,24,35,28,31,47,15,20
E00139497,41,44,49,36,36,27,35,23,20
E00139498,23,18,16,24,27,32,41,22,26
E00139499,25,25,29,29,52,45,36,7,9
E00139500,50,32,33,39,37,27,30,29,10
E00139501,64,43,60,43,26,26,23,11,4
E00139502,30,33,26,25,44,45,38,5,10
E00139503,56,59,68,38,50,33,26,10,43
E00139504,41,44,48,37,48,38,31,6,8
E00139505,34,40,37,32,42,41,37,11,5
E00139506,32,43,41,34,46,36,35,8,12
E00139507,24,31,36,35,49,47,37,11,7
E00139508,20,56,26,30,51,36,30,14,13
E00139697,65,68,26,42,104,41,24,6,10
E00139698,29,48,21,13,55,77,76,40,58
E00139699,20,33,19,13,39,40,48,11,43
E00139700,48,45,22,42,71,77,82,24,37
E00139718,29,40,27,35,57,32,30,9,20
E00139719,12,24,19,31,43,46,27,14,39
E00139720,21,29,27,29,35,57,40,11,23
E00139721,21,24,25,36,41,50,40,14,92
E00139722,26,19,23,39,38,41,41,14,44
E00139723,8,17,7,12,28,26,32,11,55
E00139724,24,12,28,23,31,23,38,15,54
E00139725,7,2,15,24,13,25,19,16,64
E00139726,16,23,23,19,38,38,41,9,16
E00139727,21,57,16,25,54,53,44,13,29
E00139728,20,26,14,17,40,30,39,20,52
E00139729,28,26,34,36,35,30,21,9,33
E00139730,33,34,17,26,50,48,58,25,27
E00139731,3,2,5,6,4,9,23,11,81
E00139732,24,22,29,28,33,37,28,6,24
E00139733,37,38,18,41,40,39,47,12,40
E00139734,16,23,15,26,41,36,56,21,37
E00139735,24,37,15,22,41,52,47,30,25
E00139736,23,42,14,22,55,48,64,17,41
E00139737,28,43,30,24,58,72,32,9,23
E00139738,24,32,16,22,43,47,52,14,93
E00139739,25,46,13,21,55,55,48,21,45
E00139740,38,43,31,39,72,74,55,27,78
E00139741,26,54,77,51,102,77,57,15,26
E00139742,29,31,27,42,53,47,36,9,31
E00139743,19,53,31,26,39,70,64,18,27
E00139744,34,39,21,23,43,66,73,16,20
E00139745,16,41,22,12,49,56,76,22,36
E00139746,31,39,18,36,44,34,26,19,38
E00139747,40,49,42,42,33,35,35,13,13
E00139748,41,43,21,50,47,33,25,11,16
E00139749,20,31,8,22,35,41,55,37,86
E00139750,13,17,17,17,27,52,34,24,63
E00139751,32,46,15,20,68,46,35,18,28
E00139752,13,33,34,19,46,52,49,19,21
E00139753,37,52,16,29,63,53,34,11,21
E00139754,27,52,18,23,64,60,56,21,37
E00139755,16,19,10,24,26,39,39,12,52
E00139756,45,51,41,33,50,26,22,4,18
E00139757,22,28,28,18,37,41,37,20,41
E00139758,27,25,41,20,37,39,41,11,32
E00139759,16,19,24,18,29,33,41,26,48
E00139760,33,30,22,39,43,40,35,18,29
E00139761,28,21,13,21,36,42,46,28,38
E00139762,34,33,16,27,56,42,29,10,15
E00139763,42,42,20,30,62,56,41,17,41
E00139764,47,38,34,27,27,42,28,9,17
E00139765,24,30,29,26,38,43,32,12,19
E00139774,45,14,37,30,25,27,34,15,41
E00139775,12,29,40,24,39,68,40,10,12
E00139776,33,47,48,44,43,39,31,8,8
E00139819,26,34,21,33,49,47,49,14,18
E00139820,41,37,31,40,54,64,56,40,64
E00139821,18,20,12,29,25,36,50,5,34
E00139822,44,35,16,39,61,54,45,24,15
E00140037,28,32,36,28,51,44,47,14,113
E00140038,48,30,45,42,35,40,20,14,19
E00140039,19,29,33,36,42,61,36,23,18
E00140040,28,52,30,33,49,44,27,14,32
E00140041,14,16,25,24,28,36,39,32,49
E00140042,18,33,29,30,46,50,43,13,35
E00140043,26,23,16,22,38,39,42,28,42
E00140044,39,62,38,47,75,101,61,15,29
E00140045,40,32,31,36,41,33,48,15,18
E00140046,32,27,28,24,28,32,35,11,53
E00140047,24,43,33,32,69,84,24,14,12
