geocode,employee,inactive,self-employed,student,unemployed
E00044242,203,46,19,3,6
E00044243,101,59,24,3,20
E00044244,91,83,5,6,22
E00044245,200,111,27,12,10
E00044246,111,69,24,6,9
E00044247,194,37,25,9,10
E00044248,108,76,12,3,6
E00044249,101,83,16,6,11
E00044250,95,79,22,3,9
E00044251,102,59,5,4,9
E00044252,113,78,16,12,12
E00044253,126,53,10,7,12
E00044254,107,69,11,6,9
E00044256,125,64,14,6,6
E00044257,96,110,14,4,20
E00044259,79,40,10,6,9
E00044260,83,73,14,12,12
E00044261,106,77,17,3,10
E00044262,97,84,6,5,12
E00044263,138,52,18,8,7
E00044264,117,68,11,4,11
E00044265,108,74,11,2,21
E00044266,95,76,7,3,15
E00044267,87,94,10,6,4
E00044268,137,72,11,3,13
E00044269,107,88,19,1,8
E00044270,85,52,16,3,6
E00044271,105,80,13,3,4
E00044272,105,104,8,6,14
E00044273,109,59,14,0,3
E00044275,167,105,12,2,19
E00044276,50,76,1,4,12
E00044278,49,48,6,1,10
E00044279,123,81,24,5,10
E00044281,143,90,16,3,5
E00044385,107,106,8,3,10
E00044386,135,87,10,6,4
E00044387,79,121,10,4,10
E00044388,109,56,10,6,16
E00044389,65,68,13,1,2
E00044390,83,61,7,5,9
E00044391,92,82,10,3,9
E00044392,146,55,7,4,6
E00044393,116,74,15,7,5
E00044394,109,64,10,5,10
E00044395,76,76,21,6,6
E00044396,143,79,30,9,2
E00044397,96,62,53,8,17
E00044398,90,75,4,7,8
E00044399,70,119,9,2,15
E00044400,190,102,30,11,14
E00044401,52,87,0,1,14
E00044402,205,106,20,10,8
E00044403,98,76,8,6,18
E00044404,97,69,12,1,19
E00044405,137,110,11,7,3
E00044406,128,66,7,2,15
E00044407,58,60,5,0,11
E00044408,101,118,6,7,17
E00044409,73,65,8,3,8
E00044410,104,96,12,1,4
E00044411,118,99,12,8,9
E00044412,61,82,11,2,12
E00044413,88,81,8,1,18
E00044414,58,71,9,1,9
E00044415,78,93,7,6,10
E00044416,34,41,18,0,2
E00044417,98,89,10,2,23
E00044418,111,98,27,5,20
E00044419,63,77,4,5,5
E00044420,70,96,4,5,19
E00044421,49,118,12,0,4
E00044422,84,85,12,5,3
E00044423,109,58,14,3,7
E00044424,97,67,5,0,17
E00044425,124,55,11,2,11
E00044426,84,86,5,1,12
E00044427,187,91,15,6,17
E00044428,131,74,8,10,13
E00044429,118,85,6,5,17
E00044430,73,60,2,1,4
E00044431,103,85,17,1,7
E00044432,62,64,7,0,10
E00044433,82,81,9,3,14
E00044434,120,71,10,9,22
E00044435,57,64,6,1,11
E00044437,97,41,16,4,8
E00044438,130,69,16,2,5
E00044439,110,72,8,1,10
E00044440,91,61,6,3,18
E00044441,53,45,5,3,10
E00044442,136,88,9,10,4
E00044443,131,64,10,2,4
E00044444,69,101,12,3,3
E00044445,106,74,21,4,11
E00044446,79,66,9,0,0
E00044447,114,85,15,5,1
E00044448,115,81,10,6,9
E00044449,109,51,19,10,5
E00044451,132,87,20,7,13
E00044452,100,75,12,6,7
E00044454,143,88,15,5,17
E00044455,79,73,12,4,9
E00044457,100,68,7,5,4
E00044458,172,62,18,6,10
E00044460,83,81,9,4,9
E00044461,46,70,5,1,7
E00044497,193,68,14,14,8
E00044505,152,48,26,4,9
E00044508,194,72,20,13,16
E00044509,77,36,6,4,16
E00044510,113,73,11,5,8
E00044512,104,83,6,0,12
E00044513,60,57,12,3,10
E00044514,150,57,15,11,14
E00044515,116,81,8,2,12
E00044542,134,68,16,6,6
E00044543,101,76,4,6,25
E00044544,109,71,39,6,3
E00044545,26,57,0,0,9
E00044546,109,71,14,1,10
E00044547,113,63,17,6,2
E00044548,106,91,15,13,12
E00044549,91,63,6,3,14
E00044550,99,85,8,5,21
E00044551,87,61,10,7,8
E00044552,122,73,19,6,5
E00044553,112,80,18,5,3
E00044554,47,56,5,2,3
E00044555,67,54,11,4,8
E00044556,109,79,12,2,0
E00044557,116,66,21,6,10
E00044558,101,75,18,7,1
E00044563,41,68,0,0,5
E00044565,147,57,13,11,4
E00044567,84,62,14,2,14
E00044568,119,71,13,7,8
E00044569,102,62,15,8,18
E00044570,47,103,8,0,5
E00044571,103,80,12,1,13
E00044572,80,68,10,3,12
E00044573,99,57,12,5,26
E00044574,46,108,7,5,14
E00044575,53,61,3,1,10
E00044576,93,76,8,1,15
E00044577,115,64,9,7,20
E00044649,97,70,5,5,15
E00044650,127,81,22,10,13
E00044651,184,39,24,12,8
E00044652,115,70,12,7,4
E00044653,127,70,16,9,2
E00044655,87,73,4,4,19
E00044656,169,72,19,5,3
E00044657,135,86,6,8,16
E00044658,226,47,21,13,9
E00044659,33,74,1,0,6
E00044660,130,66,18,2,8
E00044661,129,83,20,10,24
E00044662,62,67,11,2,15
E00044663,110,72,15,4,11
E00044664,99,76,9,2,15
E00044665,114,61,6,3,16
E00044666,104,76,10,5,13
E00044668,121,73,12,6,12
E00044669,128,80,12,6,19
E00044670,78,77,9,3,20
E00044671,54,47,6,3,2
E00044672,92,79,7,6,22
E00044673,107,64,14,7,4
E00044674,113,60,8,2,10
E00044675,168,41,20,10,4
E00044676,52,99,12,0,3
E00044677,131,62,20,8,5
E00044679,146,60,10,9,6
E00044680,102,86,20,2,5
E00044688,110,72,13,1,10
E00044689,108,77,11,4,24
E00044690,90,83,8,7,22
E00044691,125,70,13,3,3
E00044692,103,80,6,8,10
E00044693,121,93,17,8,7
E00044700,134,69,17,3,4
E00044703,118,68,23,4,7
E00044704,94,77,4,2,9
E00044707,116,67,9,8,14
E00044708,94,67,16,5,1
E00044709,144,75,17,4,5
E00044711,150,62,10,5,7
E00044713,102,85,9,12,7
E00044718,163,59,23,9,11
E00044724,77,76,22,2,5
E00044725,146,57,16,3,9
E00044726,137,65,23,6,9
