geocode,all
E01015814,60.71
E01015815,34.16
E01015816,43.31
E01015817,33.18
E01015818,53.87
E01015819,17.85
E01015820,30.98
E01015821,59.42
E01015822,44.22
E01015823,64.5
E01015824,41.37
E01015825,47.83
E01015826,49.89
E01015827,41.22
E01015828,100.8
E01015829,87.7
E01015830,45.84
E01015831,115.29
E01015832,44.84
E01015833,50.86
E01015834,33.73
E01015835,33.31
E01015836,51.13
E01015837,40.5
E01015838,51.49
E01015845,83.19
E01015846,88.82
E01015847,107.44
E01015848,28.94
E01015849,80.78
E01015850,90.25
E01015851,42.35
E01015853,85.53
E01015855,99.31
E01015856,79.58
E01015857,41.09
E01015858,31.88
E01015859,54.37
E01015860,35.26
E01015862,65.03
E01015863,42.67
E01015864,27.24
E01015865,16.25
E01015866,40.41
E01015867,49.31
E01015868,47.27
E01015896,73.83
E01015900,105.29
E01015901,110.02
E01015902,125.34
E01015903,125.93
E01015904,106.94
E01015905,106.49
E01015906,145.05
E01015907,115.0
E01015908,39.35
E01015909,64.92
E01015910,10.68
E01015911,45.97
E01015912,44.66
E01015913,44.22
E01015933,38.98
E01015934,45.31
E01015935,21.14
E01015936,57.0
E01015937,22.77
E01015938,16.54
E01015943,4.18
E01015944,50.36
E01015945,12.91
E01015946,0.98
E01015947,89.4
E01015948,22.89
E01015949,1.86
E01015950,2.36
E01015965,15.89
E01015977,4.08
E01015978,0.45
E01015979,1.77
E01015980,2.48
E01015983,45.61
E01015984,51.74
E01015985,57.11
E01015986,70.81
E01015987,49.83
E01015988,60.22
E01015989,34.37
E01015990,16.78
E01015991,29.22
E01015992,3.78
E01015997,15.48
E01015998,79.42
E01015999,55.93
E01016000,41.09
E01016001,75.52
E01016002,52.57
E01016003,5.27
E01016004,4.99
E01016005,80.0
E01016006,94.64
E01016007,4.63
E01016008,86.35
E01016009,74.61
E01016010,60.03
E01016070,1.8
E01016072,0.71
E01016073,1.0
E01016074,1.43
E01016075,14.94
E01016076,22.26
E01016077,19.22
E01016112,41.73
E01016133,19.78
E01016134,47.43
E01016135,73.12
E01016137,72.37
E01016138,42.01
E01016142,1.02
E01016143,4.78
E01016144,3.54
E01016145,14.91
E01016146,8.32
E01016147,12.91
E01016148,22.64
E01016149,1.81
E01021254,1.51
E01021256,21.47
E01021257,3.49
E01021258,37.05
E01021259,35.56
E01021260,3.6
E01021261,9.18
E01021262,14.72
E01021263,51.18
E01021264,3.32
E01021265,75.46
E01021266,67.4
E01021267,10.85
E01021268,8.34
E01021269,20.67
E01021270,38.12
E01021271,87.42
E01021272,57.6
E01021273,49.82
E01021274,46.59
E01021275,40.12
E01021276,49.71
E01021277,5.32
E01021278,14.74
E01021279,25.76
E01021280,56.85
E01021281,39.6
E01021282,4.37
E01021283,68.44
E01021284,13.42
E01021285,45.27
E01021286,87.31
E01021287,68.96
E01021288,103.07
E01021289,40.75
E01021290,69.99
E01021291,57.38
E01021292,61.23
E01021293,57.1
E01021294,26.93
E01021295,41.39
E01021296,52.96
E01021297,21.32
E01021298,66.06
E01021299,8.7
E01021300,7.87
E01021301,44.19
E01021302,47.94
E01021303,67.31
E01021304,81.85
E01021305,52.7
E01021306,35.71
E01021307,14.68
E01021308,54.01
E01021309,10.7
E01021310,2.55
E01021311,18.15
E01021312,1.66
E01021313,14.74
E01021314,52.13
E01021315,70.64
E01021316,45.75
E01021317,79.11
E01021318,33.15
E01021319,15.0
E01021320,77.08
E01021321,62.55
E01021322,56.43
E01021323,65.48
E01021324,67.72
E01021325,66.74
E01021326,46.95
E01021327,66.51
E01021328,61.24
E01021329,36.99
E01021330,8.18
E01021331,37.63
E01021332,50.41
E01021333,11.78
E01021334,37.35
E01021335,25.81
E01021336,42.18
E01021337,27.55
E01021339,44.1
E01021340,13.02
E01021341,40.09
E01021342,61.9
E01021343,71.6
E01021344,6.64
E01021345,32.22
E01021346,52.9
E01021476,37.3
E01021477,34.65
E01021478,42.48
E01021479,55.6
E01021480,20.04
E01021481,17.54
E01021482,40.96
E01021483,6.55
E01021484,54.6
E01021485,47.01
E01021486,66.6
E01021487,57.17
E01021488,56.66
E01021489,56.94
E01021490,49.23
E01021491,24.82
E01021492,52.37
E01021493,55.14
E01021494,66.52
E01021495,16.15
E01021496,63.45
E01021497,63.56
E01021498,30.39
E01021499,50.15
E01021500,28.14
E01021501,7.13
E01021502,31.25
E01021503,2.05
E01021504,10.19
E01021505,65.63
E01021506,59.57
E01021507,79.01
E01021508,92.63
E01021509,33.25
E01021510,47.56
E01021511,20.61
E01021512,40.89
E01021513,61.89
E01021514,83.73
E01021515,53.63
E01021516,32.06
E01021517,24.02
E01021518,5.37
E01021519,34.82
E01021520,10.12
E01021521,21.35
E01021522,23.97
E01021523,21.51
E01021524,51.71
E01021525,56.27
E01021526,24.33
E01021527,51.02
E01021528,5.56
E01021529,60.26
E01021530,18.44
E01021531,8.9
E01021532,6.69
