geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00006949,3,17,101,5,4,3,2,0,33
E00006950,1,9,90,11,8,3,0,2,44
E00006951,0,13,72,8,6,2,0,1,36
E00006952,0,7,51,15,6,0,0,0,18
E00006953,6,8,114,6,11,0,0,0,40
E00006954,2,4,110,20,9,2,0,2,47
E00006955,3,12,93,16,6,1,0,1,48
E00006956,4,5,93,12,12,0,4,4,56
E00006957,2,9,80,11,6,0,1,3,32
E00006958,3,18,131,11,15,3,0,1,45
E00006959,2,2,84,11,12,0,1,3,36
E00006960,2,10,88,3,8,3,0,0,30
E00006961,3,13,103,9,13,1,1,3,42
E00006962,6,18,108,8,11,1,0,4,40
E00006963,2,11,103,9,11,1,2,3,38
E00006965,3,15,75,5,13,1,0,1,28
E00006966,2,8,86,15,10,3,1,3,40
E00006967,1,12,50,5,4,1,0,0,15
E00006969,2,13,117,6,13,0,4,0,43
E00006970,5,11,90,5,8,0,1,3,63
E00006971,2,14,82,2,5,0,2,1,17
E00006972,1,18,113,7,8,0,2,2,45
E00006973,2,14,82,4,9,2,1,0,31
E00006974,2,10,85,3,12,3,2,1,48
E00006975,2,15,109,4,7,0,2,3,39
E00006976,1,33,87,17,4,0,4,1,33
E00006977,2,12,82,6,5,3,1,0,33
E00006978,0,13,72,12,5,0,2,2,50
E00006979,1,10,58,8,6,0,1,0,36
E00006980,8,18,68,12,9,1,1,1,45
E00006981,8,11,80,7,15,2,3,0,50
E00006982,0,5,69,7,11,0,0,1,29
E00006983,6,10,89,8,5,0,0,0,50
E00006984,2,12,68,14,6,1,2,2,54
E00006985,2,15,68,4,8,4,1,2,41
E00006986,1,10,56,8,8,0,2,2,46
E00006987,3,10,75,7,2,0,3,0,53
E00006988,1,9,76,16,6,1,9,3,45
E00006989,2,13,90,8,10,2,2,0,50
E00006990,2,3,42,4,2,0,2,1,35
E00006991,3,3,69,9,12,1,5,2,29
E00006992,1,6,101,12,14,1,3,3,43
E00006993,2,11,84,12,11,0,1,2,30
E00006994,4,9,105,14,14,1,0,0,43
E00006995,0,11,95,17,9,1,1,1,29
E00006996,3,4,74,8,7,0,1,2,17
E00006997,3,26,72,6,4,3,1,0,15
E00006998,0,5,78,11,15,1,2,2,51
E00006999,4,18,120,8,6,1,0,4,26
E00007000,2,16,86,7,6,0,0,2,36
E00007001,4,18,89,7,5,1,0,1,23
E00007002,2,9,73,10,2,0,1,1,10
E00007004,4,12,72,24,8,1,0,0,43
E00007005,3,9,91,21,12,2,0,1,60
E00007007,4,16,97,16,11,1,0,1,40
E00007009,1,29,62,9,2,0,0,0,25
E00007010,2,21,47,9,1,1,2,1,18
E00007011,3,15,37,8,0,1,0,0,20
E00007012,1,19,85,14,3,0,1,1,14
E00007015,6,5,77,10,7,0,1,2,47
E00007016,1,23,100,16,5,0,1,2,27
E00007018,6,15,67,12,2,1,3,0,20
E00007019,6,17,87,12,7,0,1,0,45
E00007020,3,8,85,17,5,3,0,0,57
E00007021,2,23,52,5,7,1,2,1,24
E00007022,3,7,76,15,2,1,3,0,46
E00007023,4,5,57,12,4,1,0,0,37
E00007024,1,19,53,12,9,0,1,1,40
E00007025,5,9,49,13,4,2,0,3,32
E00007027,3,19,46,15,7,0,2,1,32
E00007028,3,25,78,9,8,2,1,3,22
E00007075,2,21,65,12,0,0,2,2,25
E00007076,5,34,54,6,4,0,0,0,31
E00007092,0,12,47,10,6,0,0,1,16
E00007093,0,23,8,3,0,0,1,0,17
E00007094,2,39,52,3,6,0,1,0,46
E00007096,0,14,28,4,1,1,0,0,13
E00007098,0,19,12,3,0,0,0,2,11
E00007099,1,33,49,4,2,1,4,0,61
E00007100,0,30,75,4,2,0,1,0,38
E00007101,0,30,37,8,2,1,2,0,26
E00007102,0,39,59,13,5,0,1,0,27
E00007103,0,20,38,11,2,1,0,1,19
E00007105,2,52,16,11,2,1,1,0,32
E00007106,1,38,46,9,2,0,1,0,33
E00007107,0,25,39,5,7,0,0,0,38
E00007108,4,16,73,9,8,4,0,1,18
E00007109,2,19,65,14,5,1,1,1,30
E00007110,4,18,62,11,5,3,0,0,22
E00007111,1,42,71,16,2,0,2,0,41
E00007112,1,18,25,2,1,1,0,0,17
E00007113,3,29,61,10,7,0,3,0,29
E00007114,0,42,33,11,2,0,1,2,31
E00007115,1,23,52,5,2,0,3,0,25
E00007116,3,41,35,15,3,0,1,0,17
E00007117,2,26,72,9,6,1,0,2,38
E00007119,2,28,44,22,0,0,0,1,25
E00007120,1,32,27,8,5,1,0,1,21
E00007124,4,21,85,12,7,3,1,1,28
E00007125,3,19,82,7,6,0,0,2,27
E00007126,5,14,114,6,3,2,2,1,27
E00007127,1,40,124,11,6,1,2,0,68
E00007128,5,21,75,14,4,1,0,0,29
E00007129,3,36,28,13,1,0,2,1,9
E00007130,0,22,100,8,4,1,1,0,27
E00007131,2,21,97,11,4,1,1,3,31
E00007132,2,21,80,7,4,1,2,1,20
E00007133,2,18,80,14,6,2,3,0,44
E00007134,2,22,64,4,3,0,2,0,29
E00007135,0,41,48,26,3,0,2,1,23
E00007136,2,14,69,10,3,0,1,0,30
E00007137,2,25,84,18,2,2,2,2,35
E00007138,3,18,100,14,4,0,2,2,32
E00007139,1,18,43,9,2,1,1,1,18
E00007140,3,13,78,6,1,0,1,0,19
E00007141,2,40,58,12,3,0,0,0,25
E00007142,2,14,39,7,2,2,1,3,15
E00007143,3,16,74,16,6,0,3,0,33
E00007144,3,20,64,10,7,1,0,0,36
E00007146,0,18,56,9,0,0,0,1,20
E00007147,0,11,67,15,4,1,2,0,30
E00007148,2,4,72,11,5,0,0,1,19
E00007149,2,20,26,10,0,0,0,0,14
E00007150,2,25,39,2,2,0,0,1,10
E00007151,0,20,41,10,0,4,1,0,17
E00007152,1,28,26,9,0,0,1,0,11
E00007153,2,19,97,5,4,2,1,0,17
E00007154,2,26,51,9,3,0,0,1,19
E00007155,5,27,74,13,2,1,0,2,22
E00007156,7,45,127,14,8,2,1,1,34
E00007157,3,41,82,9,4,2,5,0,36
E00007158,4,20,116,10,3,0,0,2,27
E00007159,6,30,67,7,2,0,1,0,16
E00007160,2,18,110,8,2,0,2,1,29
E00007161,3,19,64,12,4,2,0,2,30
E00007162,4,19,81,10,5,0,1,1,28
E00007163,0,20,96,2,6,0,0,7,23
E00007164,4,25,86,7,6,1,2,0,27
E00007165,2,17,111,10,6,1,2,0,35
E00007166,1,23,73,11,1,2,3,0,25
E00007167,0,21,27,4,2,1,0,1,11
E00007168,1,20,64,10,2,0,2,1,27
E00007170,2,33,104,11,11,2,2,0,83
E00007171,0,18,38,5,4,0,0,0,34
E00007172,6,24,68,12,1,1,2,0,22
E00007173,6,24,72,8,8,1,4,0,64
E00007174,1,18,72,11,4,3,0,1,36
E00007175,3,28,38,7,1,1,0,0,10
E00007176,4,27,78,13,6,0,1,0,32
E00007177,5,11,113,5,10,3,4,2,78
E00007179,1,13,67,13,6,1,0,0,34
E00007180,1,25,50,13,1,0,0,0,13
E00007181,1,31,86,11,6,2,1,0,46
E00007182,3,16,68,7,2,0,4,2,33
E00007183,2,18,79,8,3,0,2,1,50
E00007184,2,30,56,13,4,0,1,0,29
E00007185,3,18,61,11,4,1,0,0,22
E00007186,2,15,75,12,4,2,2,1,34
E00007187,0,24,77,6,5,2,1,1,62
E00007188,5,20,83,16,7,2,2,2,38
E00007189,7,22,71,12,5,0,0,0,33
E00007191,3,15,105,10,3,2,2,1,42
E00007204,1,13,48,9,3,2,2,1,27
E00007207,2,23,71,9,5,1,3,0,33
E00007209,2,13,102,8,11,0,1,1,28
E00007218,4,11,60,12,6,2,0,0,40
E00007220,3,16,54,8,9,0,0,1,34
E00007221,4,7,64,16,17,3,0,1,61
E00007222,3,13,95,12,9,2,2,1,41
E00007223,2,12,54,8,7,1,0,0,36
E00007226,4,9,51,10,8,1,1,3,45
E00007227,1,10,72,9,11,1,0,2,32
E00007232,1,13,52,8,6,3,1,0,32
E00007233,1,6,81,10,10,1,1,3,29
E00007235,1,10,102,8,8,0,1,4,37
E00007239,0,5,70,14,9,2,0,2,39
E00007245,1,13,69,4,12,0,0,0,33
E00007246,1,18,94,9,9,0,0,1,45
E00007247,0,15,77,6,6,1,0,0,41
E00007248,1,30,103,7,4,0,2,0,29
E00007249,4,32,79,8,1,0,0,2,34
E00007250,0,39,48,8,3,1,0,0,31
E00007251,1,31,44,9,6,0,1,0,49
E00007252,1,34,36,10,0,0,2,0,30
E00007253,4,33,99,12,6,2,3,0,30
E00007254,0,23,31,2,3,0,0,0,9
E00007255,1,33,60,13,2,1,2,2,16
E00007256,1,28,109,8,4,1,3,3,32
E00007257,1,23,82,10,5,1,2,0,33
E00007258,0,21,56,6,7,0,3,0,43
E00007259,4,32,78,11,5,1,1,1,28
E00007260,1,33,88,9,6,0,0,0,35
E00007261,2,17,86,17,6,1,1,1,37
E00007262,3,22,93,13,3,1,1,1,46
E00007263,2,31,57,7,2,1,2,2,33
E00007264,3,24,82,11,3,0,2,0,40
E00007265,1,18,67,4,3,1,1,0,47
E00007266,2,29,71,7,5,0,0,0,37
E00007267,2,37,57,6,2,3,1,1,45
E00007268,2,27,67,10,3,2,0,0,34
E00007269,2,27,71,7,5,1,1,0,35
E00007272,1,36,72,5,5,2,1,0,30
E00007281,1,28,91,9,8,0,2,1,40
E00007282,3,20,69,9,8,0,1,1,38
E00007283,1,14,49,11,3,0,0,1,22
E00007284,3,26,53,5,7,1,0,2,14
E00007285,2,28,61,7,2,0,3,0,26
E00007286,0,29,62,3,5,2,0,1,41
E00007287,0,24,63,8,2,0,1,0,39
E00007288,0,30,49,12,2,0,0,0,24
E00007289,2,31,60,4,5,2,0,0,28
E00007290,1,25,42,9,2,1,2,1,29
E00007291,2,41,53,9,7,4,3,1,33
E00007292,2,42,50,7,5,1,3,0,29
E00007335,0,23,96,4,5,2,1,1,29
E00007336,2,33,26,3,2,1,0,0,24
E00007337,0,40,57,6,2,2,2,0,31
E00007338,0,39,76,8,2,0,0,1,30
E00007339,1,33,60,12,4,0,1,0,23
E00007340,1,29,73,9,4,0,2,0,28
E00007341,4,30,72,12,1,1,0,0,23
E00007342,3,36,57,9,3,0,1,1,24
E00007343,1,37,65,4,7,1,0,0,28
E00007344,2,37,58,8,3,0,0,1,27
E00007345,1,22,59,12,4,0,0,2,30
E00007346,2,35,112,6,2,0,0,1,39
E00007347,0,28,38,9,0,0,1,0,22
E00007348,3,26,69,9,4,1,0,0,22
E00007349,2,23,56,6,7,0,0,1,30
E00007350,5,63,56,9,5,1,2,0,33
E00007351,1,36,53,13,2,0,1,2,24
E00007352,1,33,31,9,1,1,0,0,11
E00007353,0,28,21,2,0,0,1,0,21
E00007354,1,18,85,7,11,4,1,1,39
E00007355,1,26,84,5,5,0,2,1,24
E00007356,0,21,100,8,4,0,0,3,26
