geocode,all
E00043609,30.0
E00043610,38.0
E00043611,38.0
E00043612,48.0
E00043613,43.0
E00043614,31.0
E00043615,37.0
E00043616,47.0
E00043617,48.0
E00043619,39.0
E00043620,43.0
E00043621,34.0
E00043622,39.0
E00043623,41.0
E00043624,35.0
E00043625,46.0
E00043626,35.0
E00043627,31.0
E00043628,32.0
E00043629,35.0
E00043630,45.0
E00043631,42.0
E00043632,39.0
E00043633,46.0
E00043634,29.0
E00043636,48.0
E00043663,40.0
E00043664,46.0
E00043665,39.0
E00043666,45.0
E00043667,41.0
E00043668,44.0
E00043669,44.0
E00043679,50.0
E00043680,37.0
E00043681,41.0
E00043682,39.0
E00043683,36.0
E00043684,33.0
E00043685,34.0
E00043686,41.0
E00043687,38.0
E00043688,45.0
E00043689,35.0
E00043690,41.0
E00043691,34.0
E00043692,44.0
E00043693,29.0
E00043694,45.0
E00043695,31.0
E00043696,37.0
E00043697,45.0
E00043698,38.0
E00043699,44.0
E00043700,30.0
E00043701,30.0
E00043702,61.0
E00043703,31.0
E00043704,44.0
E00043705,37.0
E00043706,39.0
E00043707,35.0
E00043708,33.0
E00043709,37.0
E00043710,40.0
E00043711,44.0
E00043712,44.0
E00043713,44.0
E00043714,42.0
E00043715,42.0
E00043716,42.0
E00043717,45.0
E00043718,37.0
E00043719,44.0
E00043720,40.0
E00043721,39.0
E00043722,40.0
E00043723,45.0
E00043724,50.0
E00043725,50.0
E00043726,35.0
E00043727,27.0
E00043728,35.0
E00043729,35.0
E00043730,26.0
E00043731,44.0
E00043732,31.0
E00043733,46.0
E00043734,43.0
E00043735,54.0
E00043736,46.0
E00043737,39.0
E00043738,50.0
E00043739,53.0
E00043740,43.0
E00043741,41.0
E00043742,48.0
E00043743,43.0
E00043744,48.0
E00043745,51.0
E00043746,52.0
E00043748,46.0
E00043749,50.0
E00043751,43.0
E00043753,43.0
E00043754,49.0
E00043755,44.0
E00043756,49.0
E00043758,58.0
E00043759,44.0
E00043760,45.0
E00043761,42.0
E00043762,44.0
E00043763,54.0
E00043764,50.0
E00043765,56.0
E00043766,42.0
E00043767,49.0
E00043769,57.0
E00043774,43.0
E00043776,35.0
E00043777,44.0
E00043781,45.0
E00043783,44.0
E00043786,59.0
E00043795,44.0
E00043797,36.0
E00043798,40.0
E00043799,39.0
E00043800,31.0
E00043801,43.0
E00043802,53.0
E00043803,41.0
E00043804,51.0
E00043805,46.0
E00043807,31.0
E00043808,42.0
E00043809,31.0
E00043812,45.0
E00043813,48.0
E00043814,47.0
E00043815,32.0
E00043816,50.0
E00043817,31.0
E00043818,38.0
E00043819,39.0
E00043820,39.0
E00043821,42.0
E00043822,54.0
E00043823,37.0
E00043824,45.0
E00043825,47.0
E00043826,38.0
E00043829,50.0
E00043831,33.0
E00043832,33.0
E00043945,40.0
E00043948,51.0
E00043956,48.0
E00043957,51.0
E00043959,58.0
E00043960,42.0
E00043961,35.0
E00043962,40.0
E00043963,47.0
E00043964,41.0
E00043965,42.0
E00043966,41.0
E00043967,57.0
E00043968,41.0
E00043970,40.0
E00043971,45.0
E00043972,45.0
E00043973,45.0
E00043976,39.0
E00043981,44.0
E00043983,41.0
E00044014,32.0
E00044016,38.0
E00044017,45.0
E00044018,42.0
E00044019,45.0
E00044020,53.0
E00044021,41.0
E00044022,50.0
E00044023,41.0
E00044024,37.0
E00044025,38.0
E00044026,44.0
E00044027,58.0
E00044028,39.0
E00044029,36.0
E00044030,42.0
E00044031,58.0
E00044032,35.0
E00044066,48.0
E00044078,51.0
E00044079,51.0
E00044080,53.0
E00044081,51.0
E00044082,57.0
E00044083,51.0
E00044084,37.0
E00044085,31.0
E00044086,26.0
E00044114,37.0
E00044115,47.0
E00044116,39.0
E00044117,43.0
E00044118,39.0
E00044119,50.0
E00044120,43.0
E00044121,44.0
E00044122,44.0
E00044123,43.0
E00044124,45.0
E00044125,47.0
E00044126,53.0
E00044127,47.0
E00044128,47.0
E00044129,46.0
E00044130,40.0
E00044131,39.0
E00044132,34.0
E00044133,44.0
E00044134,59.0
E00044135,36.0
E00044136,47.0
E00044137,32.0
E00044138,41.0
E00044167,48.0
E00044774,38.0
E00044775,36.0
E00044776,46.0
E00044778,45.0
E00044779,38.0
E00044780,33.0
E00044782,39.0
E00044867,39.0
E00044868,35.0
E00044870,38.0
E00044871,39.0
E00044872,50.0
E00044873,36.0
E00044874,33.0
E00044882,41.0
E00044883,38.0
E00044884,40.0
E00044885,39.0
E00044886,30.0
E00044887,41.0
E00044888,36.0
E00044889,47.0
E00044890,38.0
E00044891,36.0
E00044892,30.0
E00044893,37.0
E00044894,31.0
E00044895,34.0
E00044896,45.0
E00044897,35.0
E00170186,34.0
E00170193,35.0
E00170197,35.0
