geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
W00005719,3,1,110,15,19,0,2,0,0
W00005720,0,1,66,17,16,0,2,0,1
W00005721,1,4,52,11,6,0,2,1,0
W00005722,1,0,79,14,11,0,0,1,2
W00005723,1,2,67,2,17,0,0,0,3
W00005724,2,4,77,19,8,0,2,1,1
W00005725,0,1,91,8,8,1,0,1,0
W00005726,0,4,120,10,30,1,2,0,2
W00005727,0,1,101,14,16,2,0,0,1
W00005728,0,1,91,9,11,2,0,0,4
W00005729,0,3,84,15,9,1,2,1,0
W00005730,3,2,74,12,9,0,1,0,1
W00005731,5,3,80,11,9,0,0,0,0
W00005732,0,1,72,26,10,1,0,0,2
W00005733,4,6,122,10,9,0,0,1,0
W00005734,0,1,171,11,23,0,3,1,6
W00005735,0,0,66,5,15,0,0,0,0
W00005736,1,0,216,14,27,0,1,1,1
W00005737,1,1,127,8,27,1,2,0,2
W00005738,0,1,138,1,14,0,1,0,4
W00005739,1,2,115,8,22,0,0,0,4
W00005839,2,0,138,2,16,0,4,1,5
W00005840,4,0,126,12,21,0,0,1,5
W00005842,0,2,97,1,20,0,0,0,3
W00005843,1,1,152,6,19,2,0,1,3
W00005844,0,2,63,14,2,0,1,0,2
W00005845,3,5,123,9,5,1,1,0,4
W00005846,2,3,67,8,5,0,2,1,3
W00005847,3,7,181,14,11,0,2,1,9
W00005848,5,3,101,12,7,0,1,0,6
W00005849,5,1,116,12,3,1,2,0,8
W00005850,2,2,102,17,5,3,0,0,7
W00005851,5,3,71,10,5,0,1,0,9
W00005852,2,1,82,14,12,1,0,0,7
W00005853,4,2,81,7,2,0,1,0,2
W00005854,3,4,104,16,7,1,1,0,6
W00005855,1,2,97,22,12,2,1,1,7
W00005856,5,2,121,19,7,3,2,1,7
W00005857,0,0,31,8,2,0,1,1,1
W00005858,4,2,140,7,6,1,0,0,10
W00005859,4,2,120,11,2,2,3,0,8
W00005860,4,1,127,11,5,1,1,0,8
W00005861,6,1,106,6,5,1,0,1,2
W00005862,1,1,149,10,20,0,1,0,6
W00005863,2,0,82,9,7,1,2,0,6
W00005864,14,4,100,10,5,3,1,1,4
W00005865,0,4,127,10,3,2,0,0,6
W00005866,3,1,144,9,8,0,0,0,9
W00005867,3,3,103,19,4,3,0,0,8
W00005868,2,1,79,10,7,1,0,1,4
W00005869,1,1,120,9,7,1,0,0,6
W00005870,2,3,75,18,1,0,0,0,8
W00005871,3,4,93,7,6,3,1,0,11
W00005872,4,4,101,20,1,3,1,0,5
W00005873,17,3,120,24,7,0,2,0,5
W00005874,1,1,79,11,21,0,2,1,4
W00005875,4,1,92,7,9,1,0,0,4
W00005876,0,5,71,13,16,0,1,0,5
W00005878,0,1,169,7,42,0,1,0,3
W00005883,1,2,193,5,36,0,0,1,3
W00005900,1,1,145,17,23,1,1,0,2
W00005901,1,1,144,9,34,2,1,0,6
W00005918,1,7,98,20,8,4,2,1,2
W00005919,5,8,134,10,4,0,1,0,5
W00005920,7,7,171,20,13,2,1,0,1
W00005921,5,8,128,6,6,3,0,0,3
W00005922,4,11,116,8,3,4,0,0,0
W00005924,16,4,106,10,7,0,1,0,3
W00005925,3,5,94,4,6,1,0,0,5
W00005926,1,5,72,8,3,0,0,0,2
W00005927,1,7,97,9,12,3,2,0,4
W00005928,3,7,124,6,8,1,0,0,2
W00005987,0,4,137,7,20,0,0,0,2
W00009840,15,3,71,8,5,2,1,0,2
W00009841,32,7,194,447,30,0,35,1,14
