geocode,bad,fair,good
E01007823,129,283,1246
E01007826,49,143,1334
E01007915,40,172,1203
E01007916,157,298,1074
E01007917,94,237,1129
E01007918,73,204,1358
E01007919,144,290,1169
E01007920,73,184,1381
E01007921,92,225,1254
E01007922,42,142,1222
E01007923,65,218,1519
E01007924,108,223,1212
E01007925,95,226,1309
E01007926,72,204,1438
E01008080,100,242,1141
E01008081,172,277,1032
E01008082,176,331,981
E01008083,151,299,1064
E01008084,161,278,1205
E01013453,136,293,1929
E01013454,84,169,1276
E01013455,148,316,1457
E01013456,161,306,1575
E01013457,86,257,1495
E01013460,70,191,1756
E01013461,57,206,1372
E01013462,63,185,1276
E01013463,40,153,1331
E01013464,59,234,1159
E01013465,46,222,1393
E01013466,62,186,1294
E01013467,51,201,1137
E01013468,52,256,1307
E01013469,69,307,904
E01013479,152,260,1623
E01013480,227,364,1459
E01013481,124,304,1457
E01013483,138,286,1695
E01013484,146,274,1536
E01013485,108,241,1715
E01013505,85,205,1218
E01013506,129,282,1181
E01013507,89,234,1204
E01013508,100,166,995
E01013509,86,232,1355
E01013510,107,247,1165
E01013511,79,244,1238
E01013512,101,239,1140
E01013513,82,213,997
E01013522,150,251,1335
E01013523,113,237,1197
E01013524,83,220,2194
E01013525,81,206,1699
E01013526,68,211,1331
E01013527,70,177,1264
E01013528,94,237,1317
E01013529,117,298,1947
E01013530,63,196,1271
E01013531,100,281,1034
E01013532,117,247,1127
E01013533,155,302,1188
E01013534,120,229,1305
E01013535,95,224,1296
E01013536,150,236,1209
E01013537,125,286,1224
E01013538,110,245,1167
E01013542,108,254,1370
E01013543,53,164,1599
E01013547,97,213,1444
E01013548,136,248,1127
E01013549,108,250,1073
E01013550,95,165,1019
E01013551,49,186,1641
E01013552,161,307,1203
E01013553,106,267,1115
E01013554,97,211,1330
E01013555,98,200,1234
E01013556,40,182,1208
E01013557,62,225,1097
E01013558,83,251,1704
E01013559,57,182,1129
E01013561,84,219,1251
E01013564,75,208,1717
E01013574,42,141,1172
E01013575,53,157,1194
E01013576,31,136,1315
