geocode,bad,fair,good
E02000001,246,643,6486
E02000038,517,1175,8822
E02000039,233,617,5825
E02000040,331,771,6095
E02000041,419,1029,7363
E02000042,517,1316,8806
E02000043,249,743,6704
E02000044,417,951,6703
E02000045,577,1102,8558
E02000046,286,707,6070
E02000047,713,1349,9311
E02000048,341,972,8504
E02000049,485,1005,7013
E02000050,537,1175,8352
E02000051,338,1016,7293
E02000052,383,1033,8282
E02000053,342,877,7478
E02000054,272,718,6216
E02000055,477,1198,9455
E02000056,294,767,8151
E02000057,280,680,6524
E02000058,314,932,8974
E02000059,599,1320,8540
E02000060,429,987,9504
E02000061,291,772,6950
E02000062,368,777,5195
E02000063,344,781,5846
E02000064,396,677,5175
E02000093,597,1378,8908
E02000094,426,962,7358
E02000095,544,1328,8049
E02000096,312,949,6337
E02000097,465,1120,7373
E02000098,431,969,6544
E02000099,368,892,7447
E02000100,310,895,7183
E02000101,566,1150,7616
E02000102,437,1038,6312
E02000103,492,1098,7133
E02000104,354,928,5485
E02000105,406,981,7815
E02000106,535,1215,8467
E02000107,533,1122,9037
E02000108,359,757,5468
E02000109,469,1198,8197
E02000110,375,971,6741
E02000111,547,1119,8116
E02000112,496,1115,7821
E02000113,647,1316,7692
E02000114,432,884,7694
E02000115,486,904,6950
E02000116,408,1011,6734
E02000117,857,1606,9550
E02000118,443,1144,7838
E02000119,520,922,5806
E02000120,458,940,7816
E02000121,439,1098,7396
E02000122,421,878,6780
E02000123,879,1717,12123
E02000124,452,950,8820
E02000125,543,1181,9091
E02000126,613,995,6167
E02000130,317,913,6684
E02000131,354,990,7610
E02000132,352,906,7309
E02000135,652,1347,7735
E02000137,301,863,6662
E02000138,252,903,6781
E02000139,267,735,6282
E02000141,313,795,5832
E02000147,202,759,7008
E02000150,279,875,7197
E02000156,420,1390,10284
E02000166,529,902,6493
E02000167,249,621,7074
E02000168,420,851,6901
E02000169,201,618,6818
E02000170,293,690,7355
E02000171,418,769,6631
E02000172,872,1338,7937
E02000173,245,608,6822
E02000174,578,945,7191
E02000175,435,745,7668
E02000176,180,512,5681
E02000177,684,1145,7119
E02000178,641,990,7226
E02000179,310,597,5422
E02000180,479,852,6871
E02000181,259,578,6871
E02000182,296,707,5694
E02000183,441,796,6676
E02000184,589,1073,7220
E02000185,643,1096,6551
E02000186,381,614,5692
E02000187,750,1149,6256
E02000188,524,1028,6770
E02000189,344,652,4948
E02000190,442,861,6227
E02000191,272,566,6659
E02000192,516,857,5784
E02000193,358,803,6469
E02000194,365,952,7379
E02000195,376,1084,7692
E02000196,384,964,6055
E02000197,417,1087,7590
E02000198,354,983,6733
E02000199,337,875,7218
E02000200,376,974,6944
E02000201,463,1093,6725
E02000202,413,997,7138
