geocode,all
W00006099,13.92
W00006100,0.36
W00006101,7.69
W00006102,11.85
W00006103,5.09
W00006252,32.61
W00006253,1.22
W00006254,19.65
W00006255,52.49
W00006257,49.65
W00006259,23.24
W00006262,43.56
W00006264,56.08
W00006419,15.91
W00006420,1.99
W00006421,9.42
W00006422,45.61
W00006423,46.34
W00006424,14.28
W00006425,40.52
W00006426,2.69
W00006427,17.59
W00006428,15.62
W00006767,13.19
W00006768,9.7
W00006769,31.04
W00006770,43.94
W00006771,2.93
W00006772,23.59
W00006773,4.57
W00006774,17.64
W00006775,17.33
W00006776,11.22
W00006777,19.35
W00006778,26.06
W00006779,5.54
W00006780,2.7
W00006781,28.8
W00006782,62.59
W00006783,23.49
W00006784,28.61
W00006785,33.76
W00006786,16.26
W00006787,6.22
W00006788,57.12
W00006789,40.44
W00006790,14.97
W00006791,24.77
W00006792,100.0
W00006793,39.76
W00006794,44.88
W00006795,23.49
W00006796,35.19
W00006797,100.39
W00006798,21.44
W00006799,4.32
W00006800,4.29
W00006801,64.24
W00006802,0.5
W00006803,51.05
W00006804,26.28
W00006805,37.42
W00006806,114.23
W00006807,8.21
W00006808,47.61
W00006809,5.36
W00006810,71.77
W00006811,30.55
W00006812,7.58
W00006813,40.53
W00006814,13.28
W00006815,46.32
W00006816,53.73
W00006817,14.43
W00006818,67.73
W00006819,85.09
W00006820,29.16
W00006821,92.71
W00006822,86.42
W00006823,60.74
W00006824,84.2
W00006825,74.25
W00006826,43.13
W00006840,27.44
W00006841,111.42
W00006842,59.3
W00006843,2.5
W00006844,66.79
W00006845,20.42
W00006846,70.71
W00006847,110.45
W00006848,11.55
W00006849,66.25
W00006850,47.43
W00006851,55.34
W00006852,35.43
W00006853,71.57
W00006854,119.83
W00006855,135.78
W00006856,59.39
W00006857,70.76
W00006858,57.87
W00006859,37.33
W00006860,26.95
W00006861,53.79
W00006862,72.2
W00006863,50.42
W00006864,19.57
W00006865,79.63
W00006866,47.6
W00006867,107.49
W00006868,110.67
W00006869,20.63
W00006870,119.76
W00006871,90.67
W00006889,19.04
W00006890,19.03
W00006891,45.04
W00006892,115.42
W00006893,14.89
W00006894,36.93
W00006895,89.46
W00006896,55.42
W00006897,101.21
W00006898,77.32
W00006899,47.85
W00006900,0.77
W00006901,107.78
W00006902,79.58
W00006903,78.49
W00006904,31.36
W00006905,29.03
W00006906,42.74
W00006907,13.37
W00006909,57.14
W00006910,32.36
W00006931,14.29
W00006932,35.0
W00006933,12.33
W00006934,0.96
W00006935,35.6
W00006936,53.33
W00006937,22.71
W00006938,0.11
W00006940,14.16
W00006941,5.48
W00006942,13.17
W00009771,0.7
W00009912,47.46
W00009916,52.94
W00009917,27.49
W00010109,16.72
W00010110,41.19
W00010111,24.46
