geocode,bad,fair,good
E01028508,30,112,947
E01031193,69,265,1809
E01031194,61,244,2107
E01031196,81,227,2094
E01031199,62,211,1203
E01031200,51,193,1339
E01031201,30,164,1372
E01031205,67,198,1320
E01031206,71,210,1195
E01031207,59,187,1013
E01031212,115,299,2234
E01031214,48,210,1569
E01031215,77,274,1385
E01031216,99,242,1134
E01031217,57,141,1003
E01031218,25,99,1076
E01031225,62,192,1387
E01031227,102,245,1660
E01031228,57,197,1335
E01031229,80,274,1468
E01031230,81,248,2077
E01031231,113,308,1725
E01031232,78,175,2187
E01031233,88,182,1352
E01031234,109,287,1360
E01031235,87,270,1461
E01031236,55,247,1303
E01031237,51,184,1186
E01031238,99,262,972
E01031245,39,146,1034
E01031246,25,101,963
E01031247,97,275,1915
E01031249,51,165,985
E01031250,65,192,1219
E01031251,46,136,1017
E01031252,66,145,1154
E01031253,92,210,1220
E01031259,34,117,1219
E01031260,63,176,949
E01031269,47,181,1435
E01031318,45,125,1750
E01031329,103,239,2219
E01031330,74,183,1229
E01031331,74,231,1481
E01033250,22,71,1301
E01033251,16,82,1056
E01033252,39,128,1124
