geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01012371,485,6,35,0,0
E01012372,461,3,34,6,3
E01012373,505,2,9,4,18
E01012385,499,6,44,25,1
E01012396,276,5,52,267,0
E01012397,262,14,36,366,1
E01012399,313,9,36,281,0
E01012406,352,6,45,270,0
E01012407,231,1,65,460,1
E01012408,196,10,50,473,10
E01012409,353,5,54,218,3
E01012415,510,5,27,2,1
E01012416,593,11,50,118,2
E01012417,435,1,106,34,1
E01012418,585,4,24,3,2
E01012432,407,7,84,112,56
E01012433,319,9,66,293,3
E01012435,674,2,21,43,19
E01012436,178,3,33,290,0
E01012437,248,3,36,251,1
E01012438,157,2,38,337,1
E01012439,281,5,50,306,0
E01012440,447,2,28,25,22
E01014210,303,8,36,258,7
E01014211,161,8,31,420,2
E01014212,234,19,22,331,4
E01014213,284,8,50,179,0
E01014214,589,3,28,5,3
E01014215,523,6,54,27,0
E01014216,536,9,38,48,3
E01014217,197,17,38,384,3
E01014218,231,15,49,317,0
E01014219,427,14,59,83,1
E01014220,222,23,57,414,1
E01014221,215,7,62,372,1
E01014222,195,17,48,385,2
E01014223,193,10,62,482,2
E01014224,237,8,49,377,0
E01014225,603,3,53,9,0
E01014226,368,16,52,287,0
E01014228,542,1,24,6,0
E01014229,213,20,41,476,21
E01014230,464,6,74,141,1
E01014231,327,22,137,459,2
E01014233,525,6,30,68,0
E01014234,234,6,41,282,1
E01014235,355,21,68,320,1
E01014236,468,17,129,370,2
E01014237,275,19,40,443,0
E01014238,213,14,42,396,1
E01014239,508,6,26,61,0
E01014240,424,18,45,139,0
E01014241,429,12,93,120,2
E01014242,302,15,36,274,1
E01014243,514,7,40,38,0
E01014244,186,10,42,367,1
E01014245,524,13,115,49,5
E01014246,390,13,96,229,0
E01014247,413,14,223,123,3
E01014248,387,4,180,87,2
E01014249,333,31,252,165,1
E01014250,197,12,120,203,5
E01014251,306,33,250,309,14
E01014252,382,7,250,107,2
E01014253,500,12,49,96,0
E01014254,265,30,261,87,0
E01014255,251,11,152,276,2
E01014256,340,13,136,280,6
E01014257,440,17,49,134,0
E01014258,488,3,36,14,0
E01014259,520,12,34,81,0
E01014260,350,6,21,225,2
E01014261,162,13,39,363,0
