geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01015839,331,10,277,130,13
E01015840,359,6,276,71,2
E01015841,348,4,640,62,17
E01015842,95,7,153,647,3
E01015843,359,1,285,60,9
E01015844,321,10,320,260,11
E01015852,318,15,497,28,2
E01015854,295,4,409,37,3
E01015861,391,4,126,229,3
E01015869,424,6,150,52,2
E01015870,474,3,166,18,2
E01015871,514,6,79,57,1
E01015872,463,5,200,17,0
E01015873,364,6,157,11,2
E01015874,490,2,154,59,11
E01015875,342,10,121,273,5
E01015876,708,7,129,27,13
E01015877,439,5,173,196,6
E01015878,391,6,133,48,3
E01015879,236,4,120,212,15
E01015880,213,5,109,331,2
E01015881,394,6,44,121,1
E01015882,340,6,166,171,2
E01015883,528,1,29,8,0
E01015884,554,15,234,103,17
E01015885,667,5,32,6,1
E01015886,209,6,51,366,6
E01015887,271,5,68,236,3
E01015888,525,8,37,74,0
E01015889,555,5,45,3,2
E01015890,534,8,76,5,3
E01015891,432,9,205,12,0
E01015892,522,8,104,2,0
E01015893,748,5,37,1,2
E01015894,547,5,40,5,1
E01015895,195,11,256,591,0
E01015897,321,4,141,405,13
E01015898,399,11,250,95,2
E01015899,449,9,281,60,1
E01015914,474,1,19,6,2
E01015915,533,6,53,21,8
E01015916,171,4,39,329,1
E01015917,251,4,123,243,1
E01015918,382,9,129,10,1
E01015919,392,5,39,69,0
E01015920,577,7,45,9,0
E01016071,474,6,74,68,8
E01021915,358,19,67,71,0
E01021916,341,1,26,44,3
E01021917,574,8,83,39,0
E01021921,395,6,111,74,5
E01021922,430,9,51,176,3
E01021923,448,3,37,32,0
E01021924,442,6,40,4,2
E01021952,500,6,69,25,2
E01021953,188,5,42,328,1
E01021955,366,9,184,324,2
E01021956,465,7,64,89,3
E01023985,424,3,38,39,4
E01023986,353,12,58,139,1
E01023987,292,10,52,98,1
E01023988,424,20,88,24,2
E01023989,407,6,18,20,3
E01024035,358,4,39,48,4
E01024040,287,12,71,173,5
E01024041,385,13,103,6,0
E01024042,378,15,61,78,3
E01024043,512,8,37,7,1
E01024044,400,28,335,76,18
E01024045,482,5,112,60,2
E01024046,504,7,191,78,1
E01024047,72,7,248,160,8
E01024048,152,13,213,153,4
E01024049,122,9,86,331,3
E01024052,552,11,138,207,2
E01024053,599,7,127,10,0
E01024054,574,7,100,47,4
E01024055,616,5,54,12,4
E01024056,755,9,18,2,4
E01024057,724,10,59,4,5
E01024058,553,3,103,4,3
E01024059,420,11,84,230,7
E01024060,471,18,157,15,2
E01024061,218,8,67,357,8
E01024062,512,7,55,34,12
E01024063,550,1,61,6,4
E01024064,782,5,82,41,3
E01024065,668,8,102,8,3
E01024066,369,4,71,200,3
E01024067,386,6,59,5,0
E01024068,477,22,60,30,1
E01024069,438,8,133,19,4
E01024070,397,11,215,66,5
E01024071,475,6,104,120,1
E01024072,357,8,281,10,0
E01024073,637,4,104,34,29
E01024074,496,7,34,3,2
E01024075,541,12,79,49,4
E01024076,620,7,106,9,10
E01024077,466,3,92,2,2
E01024078,399,15,461,42,3
E01024079,510,7,92,12,6
E01024080,257,11,278,60,2
E01024081,332,12,297,146,2
E01024082,415,8,148,24,3
E01024083,327,16,71,240,0
E01024084,303,6,55,101,4
E01024085,494,13,112,25,1
E01024086,509,14,128,133,11
E01024087,372,13,66,20,0
E01024088,451,13,108,47,2
E01024089,387,16,64,15,0
E01024090,260,9,260,214,8
E01024091,222,8,75,186,4
E01024092,120,9,212,269,17
E01024093,165,24,194,328,23
E01024094,846,13,71,33,26
E01024095,425,7,166,7,2
E01024096,647,11,60,28,10
E01024097,569,11,39,104,25
E01024098,606,4,41,3,5
E01024099,132,4,186,222,1
E01024100,247,3,181,75,5
E01024101,247,1,232,123,14
E01024102,377,4,217,57,2
E01024103,170,9,139,305,6
E01024104,424,17,440,60,15
E01024105,621,7,35,27,6
