geocode,all
E00063398,26.0
E00063412,29.0
E00063414,32.0
E00063415,66.0
E00063419,27.0
E00063420,25.0
E00063421,26.0
E00063422,23.0
E00063423,28.0
E00063425,33.0
E00063426,27.0
E00063427,27.0
E00063428,27.0
E00063429,27.0
E00063430,31.0
E00063431,28.0
E00063432,28.0
E00063433,27.0
E00063434,28.0
E00063435,44.0
E00063436,44.0
E00063437,35.0
E00063438,41.0
E00063439,42.0
E00063440,57.0
E00063441,43.0
E00063443,41.0
E00063444,33.0
E00063445,44.0
E00063446,41.0
E00063447,38.0
E00063448,36.0
E00063449,40.0
E00063450,48.0
E00063452,32.0
E00063453,26.0
E00063454,33.0
E00063455,27.0
E00063456,32.0
E00063457,30.0
E00063458,28.0
E00063459,45.0
E00063460,28.0
E00063463,37.0
E00063464,32.0
E00063465,25.0
E00063466,28.0
E00063467,30.0
E00063468,26.0
E00063547,32.0
E00063549,28.0
E00063550,32.0
E00063551,31.0
E00063552,59.0
E00063553,36.0
E00063554,38.0
E00063555,30.0
E00063556,43.0
E00063557,36.0
E00063558,50.0
E00063559,31.0
E00063560,27.0
E00063561,27.0
E00063562,26.0
E00063563,27.0
E00063564,25.0
E00063680,34.0
E00063681,46.0
E00063682,40.0
E00063683,36.0
E00063684,32.0
E00063685,35.0
E00063686,48.0
E00063687,48.0
E00063688,37.0
E00063689,44.0
E00063690,34.0
E00063691,41.0
E00063692,31.0
E00063693,54.0
E00063694,53.0
E00063695,52.0
E00063696,47.0
E00063697,37.0
E00063698,40.0
E00063699,41.0
E00063700,41.0
E00063726,27.0
E00063727,28.0
E00063728,30.0
E00063729,29.0
E00063730,31.0
E00063731,29.0
E00063732,29.0
E00063733,40.0
E00063734,28.0
E00063735,29.0
E00063736,33.0
E00063737,32.0
E00063738,28.0
E00063739,28.0
E00063740,30.0
E00063741,25.0
E00063742,29.0
E00063788,28.0
E00063793,35.0
E00063794,31.0
E00063795,27.0
E00063796,29.0
E00063798,28.0
E00063799,28.0
E00126961,39.0
E00126968,49.0
E00128063,48.0
E00128064,41.0
E00128065,45.0
E00128066,46.0
E00128067,29.0
E00128068,42.0
E00128069,27.0
E00128070,26.0
E00128071,28.0
E00128072,28.0
E00128073,51.0
E00128074,43.0
E00128075,42.0
E00128076,40.0
E00128077,34.0
E00128078,38.0
E00128079,34.0
E00128080,24.0
E00128081,38.0
E00128082,40.0
E00128083,36.0
E00128084,34.0
E00128085,26.0
E00128086,43.0
E00128087,28.0
E00128088,38.0
E00128089,50.0
E00128090,52.0
E00128091,55.0
E00128092,28.0
E00128093,26.0
E00128094,47.0
E00128095,42.0
E00128096,28.0
E00128097,26.0
E00128098,41.0
E00128099,45.0
E00128100,43.0
E00128101,44.0
E00128102,35.0
E00128103,46.0
E00128104,38.0
E00128105,45.0
E00128106,42.0
E00128107,64.0
E00128108,43.0
E00128109,43.0
E00128110,44.0
E00128111,57.0
E00128112,53.0
E00128113,40.0
E00128114,44.0
E00128115,48.0
E00128116,66.0
E00128117,38.0
E00128118,52.0
E00128119,47.0
E00128120,36.0
E00128121,44.0
E00128122,40.0
E00128123,50.0
E00128124,53.0
E00128125,43.0
E00128126,34.0
E00128127,41.0
E00128128,35.0
E00128129,29.0
E00128130,28.0
E00128131,30.0
E00128132,30.0
E00128133,30.0
E00128134,34.0
E00128135,30.0
E00128136,28.0
E00128137,26.0
E00128138,27.0
E00128139,27.0
E00128140,27.0
E00128141,27.0
E00128142,26.0
E00128143,29.0
E00128144,29.0
E00128146,29.0
E00128147,32.0
E00128148,56.0
E00128149,44.0
E00128150,45.0
E00128151,29.0
E00128152,29.0
E00128153,30.0
E00128154,39.0
E00128155,29.0
E00128156,25.0
E00128157,30.0
E00128158,28.0
E00128159,29.0
E00128160,37.0
E00128161,35.0
E00128162,30.0
E00128164,34.0
E00128165,40.0
E00128166,40.0
E00128167,31.0
E00128168,49.0
E00128169,40.0
E00128170,45.0
E00128171,46.0
E00128172,56.0
E00128173,26.0
E00128174,32.0
E00128175,67.0
E00128176,44.0
E00128177,32.0
E00128178,40.0
E00128179,39.0
E00128180,35.0
E00128181,37.0
E00128182,46.0
E00128183,44.0
E00128184,41.0
E00128185,44.0
E00128186,46.0
E00128187,52.0
E00128188,49.0
E00128189,45.0
E00128190,49.0
E00128191,46.0
E00128192,46.0
E00128193,46.0
E00128194,45.0
E00128195,45.0
E00128196,42.0
E00128197,52.0
E00128198,43.0
E00128199,50.0
E00128200,
E00128201,51.0
E00128202,39.0
E00128203,47.0
E00128204,50.0
E00128205,42.0
E00128206,51.0
E00128207,53.0
E00128208,39.0
E00128209,26.0
E00128210,27.0
E00128211,36.0
E00128212,51.0
E00128213,36.0
E00128214,39.0
E00128215,32.0
E00128216,50.0
E00128217,39.0
E00128218,28.0
E00128219,48.0
E00128220,43.0
E00128221,46.0
E00128222,43.0
E00128223,56.0
E00128224,39.0
