geocode,all
E01012756,38
E01012757,32
E01012758,39
E01012759,34
E01012760,32
E01012761,31
E01012762,32
E01012763,30
E01012764,53
E01012765,38
E01012766,38
E01012767,23
E01012768,48
E01012769,57
E01012773,36
E01012774,38
E01012775,40
E01012778,28
E01012779,27
E01012780,28
E01012781,31
E01012782,31
E01012783,32
E01012784,30
E01012785,30
E01012786,41
E01012787,32
E01012788,33
E01012789,34
E01012790,44
E01012791,43
E01012792,40
E01012793,50
E01012794,39
E01012795,41
E01012796,43
E01012797,40
E01012798,49
E01012799,34
E01012800,37
E01012801,42
E01012802,37
E01012803,38
E01012804,40
E01012805,34
E01012806,33
E01012807,44
E01012808,42
E01012809,33
E01012812,41
E01012813,42
E01012814,44
E01012815,37
E01012816,41
E01012817,33
E01012818,44
E01012819,38
E01012820,35
E01012821,46
E01012822,43
E01012823,37
E01012824,43
E01012825,48
E01012826,42
E01012827,50
E01012828,43
E01012829,43
E01012830,43
E01012832,33
E01012833,34
E01012834,33
E01012835,52
E01012836,41
E01012837,43
E01012838,31
E01012839,43
E01012840,37
E01012841,28
E01012842,31
E01012843,33
E01012844,37
E01012845,30
E01012846,36
E01012847,29
E01012848,35
E01012849,42
E01012850,32
E01012852,34
E01012856,38
E01012857,35
E01012866,28
E01012867,30
E01012868,23
E01012869,23
E01012870,23
E01012871,27
E01012872,22
E01012873,29
E01012874,33
E01012875,30
E01012876,31
E01012877,26
E01012878,35
E01012879,30
E01012880,31
E01012881,34
E01012894,39
E01012895,29
E01012896,34
E01012897,31
E01012898,46
E01012899,38
E01012900,32
E01012901,41
E01012902,39
E01012903,35
E01012904,47
E01012905,40
E01012906,31
E01012907,40
E01012908,40
E01012909,38
E01012910,35
E01012911,43
E01012912,42
E01012913,31
E01012914,21
E01012915,35
E01012916,37
E01012917,39
E01012918,32
E01012919,38
E01012920,45
E01012921,45
E01012922,48
E01012923,38
E01012924,46
E01012925,45
E01012926,49
E01012927,50
E01012928,37
E01012929,35
E01012930,49
E01012931,52
E01012932,37
E01012933,57
E01012934,51
E01012935,62
E01012936,61
E01012937,57
E01012938,53
E01012939,52
E01012940,57
E01012941,63
E01012942,64
E01012943,40
E01012944,39
E01012945,40
E01012946,41
E01012947,47
E01012948,43
E01012949,50
E01012950,53
E01012951,50
E01012952,47
E01012953,47
E01012954,49
E01012955,47
E01012956,46
E01012957,20
E01012958,55
E01012959,44
E01012960,49
E01012961,53
E01012962,50
E01012963,50
E01012964,44
E01012965,50
E01012966,53
E01012967,48
E01012968,46
E01012969,36
E01012975,50
E01012976,41
E01012977,41
E01012978,53
E01012979,45
E01012980,42
E01012981,48
E01012982,45
E01012983,42
E01012984,47
E01012985,46
E01012986,55
E01012987,46
E01012988,43
E01012989,50
E01012990,49
E01012991,48
E01012992,50
E01013019,47
E01013025,47
E01013027,49
E01013028,47
E01013029,48
E01013030,49
E01013031,51
E01013032,49
E01013034,44
E01013035,50
E01013036,41
E01013037,37
E01013038,33
E01013039,48
E01013040,38
E01013041,56
E01013042,43
E01013043,41
E01013044,44
E01013045,34
E01013046,56
E01013047,50
E01013048,47
E01013049,52
E01013050,50
E01013051,41
E01013062,47
E01013063,48
E01013064,39
E01013065,47
E01013066,46
E01013067,42
E01013068,54
E01013069,43
E01013070,50
E01013071,44
E01013078,49
E01013094,48
E01013102,49
E01013104,50
E01013110,42
E01013111,45
E01013112,56
E01013113,50
E01013114,52
E01013115,43
E01013116,48
E01013117,47
E01013120,48
E01013121,40
E01013123,43
E01013124,45
E01013125,45
E01027796,47
E01027803,42
E01033105,34
E01033106,28
E01033107,32
E01033108,31
