geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00039247,0,4,179,14,16,2,0,0,6
E00098596,2,12,136,15,6,2,1,0,5
E00098597,1,5,71,1,4,1,0,1,0
E00098598,4,30,160,23,5,3,0,0,9
E00098599,1,5,68,6,4,1,6,1,3
E00098600,0,2,94,14,2,1,0,0,2
E00098601,0,8,81,14,8,2,0,0,3
E00098602,0,5,71,15,2,0,0,0,0
E00098603,0,8,69,11,1,0,0,2,0
E00098604,2,9,64,15,2,0,2,0,1
E00098605,2,7,87,11,3,2,0,0,0
E00098606,1,12,71,13,1,2,0,1,1
E00098607,1,7,87,21,1,3,2,0,0
E00098608,1,7,83,14,2,2,1,0,5
E00098609,2,4,191,13,6,2,0,0,2
E00098612,2,6,89,13,2,0,1,0,1
E00098613,3,5,93,7,1,0,1,0,3
E00098614,1,8,123,16,5,2,0,0,1
E00098641,0,10,129,23,7,1,1,1,4
E00098646,0,7,84,9,3,0,0,0,1
E00098647,0,6,62,19,1,1,2,1,3
E00098648,0,10,88,14,2,2,1,0,5
E00098649,0,2,104,14,9,0,0,0,2
E00098737,2,6,173,14,1,1,1,2,3
E00098738,4,6,127,16,4,1,1,0,3
E00098739,1,7,127,12,6,1,0,2,0
E00098740,1,4,67,7,5,0,2,0,3
E00098741,0,6,158,2,6,2,1,0,2
E00098742,0,9,56,5,0,2,1,0,2
E00098743,0,7,83,11,5,1,2,1,0
E00098744,2,2,76,4,4,1,0,0,2
E00098745,2,2,78,3,16,0,1,0,1
E00098746,0,7,86,7,4,1,1,0,2
E00098747,2,5,103,6,5,0,0,0,5
E00098748,1,5,103,8,6,2,2,0,1
E00098749,1,8,115,12,7,0,0,0,1
E00098750,1,7,95,11,8,0,2,0,2
E00142873,2,1,77,6,7,0,0,0,0
E00142877,1,3,77,11,7,1,1,0,1
E00142878,0,2,81,4,2,1,0,0,1
E00142879,0,5,97,11,12,1,0,0,4
E00142880,2,1,57,1,2,1,0,0,2
E00142882,5,2,103,30,2,1,0,2,1
E00142883,3,1,58,18,4,0,0,2,2
E00142884,5,3,103,12,1,1,0,1,0
E00142885,5,1,100,23,4,0,1,0,2
E00142886,0,4,34,8,1,1,0,0,1
E00142887,2,2,141,19,7,3,0,0,1
E00142888,2,2,96,17,12,1,0,0,0
E00142889,7,2,98,26,9,0,0,0,1
E00142891,4,1,75,19,3,1,0,0,3
E00142892,1,2,81,16,2,0,0,0,1
E00142893,4,3,72,17,1,1,0,1,0
E00142894,2,3,58,15,0,1,0,1,0
E00142895,6,3,112,22,4,3,1,0,0
E00142896,6,0,126,13,6,1,2,0,2
E00142897,7,5,111,33,5,1,0,0,2
E00142898,3,2,73,9,2,0,2,4,2
E00142899,1,0,13,2,0,0,0,0,0
E00142901,6,2,109,25,2,3,0,1,1
E00142902,5,3,106,9,4,0,0,0,2
E00142903,1,2,68,19,1,3,0,0,2
E00142904,7,1,117,24,3,2,0,1,6
E00142905,7,7,74,12,0,3,2,0,1
E00142906,3,3,74,10,0,2,0,0,2
E00142907,5,1,280,11,10,3,0,0,9
E00142909,2,2,113,25,3,1,2,2,3
E00142913,10,5,125,12,4,4,1,4,3
E00142914,1,2,132,6,4,0,0,2,0
E00142916,9,6,112,12,4,3,0,0,1
E00142917,4,4,195,25,9,2,0,0,3
E00142918,3,6,151,24,4,0,0,0,3
E00142919,7,4,129,21,5,0,1,1,1
E00142920,7,1,183,28,9,3,0,2,6
E00142921,1,0,42,4,0,1,0,1,0
E00142922,6,2,154,16,2,4,1,1,3
E00142923,8,6,125,17,3,0,0,1,4
E00142924,4,2,60,16,0,0,1,1,2
E00142925,2,1,163,24,6,0,1,0,2
E00142926,5,3,84,17,3,0,1,0,1
E00142927,4,2,105,14,4,0,1,0,3
E00142928,5,4,124,17,2,2,1,0,1
E00142929,5,1,96,29,1,1,0,1,1
E00142930,2,1,63,25,0,1,0,0,5
E00142931,3,2,137,22,8,0,0,0,2
E00142932,4,6,139,11,3,1,0,2,1
E00142933,7,6,236,38,4,2,0,1,6
E00142934,1,1,41,15,1,0,0,2,0
E00142935,2,2,136,15,4,0,0,0,3
E00142936,1,4,68,17,1,1,0,3,0
E00142937,3,5,102,13,0,0,0,2,1
E00142938,2,4,79,16,2,2,1,0,0
E00142939,2,2,111,18,7,1,0,1,3
E00142940,1,1,95,20,4,0,0,0,5
E00142941,1,4,115,2,2,0,0,2,0
E00142942,6,3,114,7,12,2,0,1,4
E00142943,1,1,79,10,2,2,0,0,0
E00142944,2,3,97,4,3,0,0,0,0
