geocode,bad,fair,good
E01013079,116,285,1115
E01013080,147,229,989
E01013082,119,286,1182
E01013083,183,299,1001
E01013084,208,307,924
E01013087,114,216,1035
E01018063,138,351,1842
E01018065,127,321,1733
E01018066,113,257,1079
E01018067,114,273,1425
E01018068,99,249,1186
E01018069,82,267,1414
E01018070,133,243,1325
E01018071,165,386,1293
E01018073,150,418,1732
E01018076,103,275,1710
E01018077,130,278,1351
E01018078,182,370,1088
E01018079,118,323,1271
E01018080,107,358,1854
E01018081,135,325,1458
E01018082,97,336,1498
E01018083,90,273,1587
E01018084,134,344,1558
E01018085,80,350,1287
E01018086,80,277,1350
E01018087,144,413,1481
E01018088,97,266,1208
E01018090,116,313,1339
E01018091,116,223,1084
E01018092,116,322,1266
E01018093,150,374,1847
E01018094,133,332,1298
E01018095,111,267,1177
E01018096,103,312,1161
E01018097,104,260,1047
E01018103,81,202,899
E01018104,71,217,934
E01018107,135,306,1239
E01018108,146,325,1529
E01018109,122,332,1408
E01018111,127,376,1708
E01026007,57,186,863
E01026008,112,307,1083
E01026009,78,211,980
E01026012,94,270,786
E01026013,82,244,1120
E01026014,129,282,1533
E01026015,48,177,1235
E01026023,120,268,1009
E01026024,131,350,1541
E01026042,102,265,1163
E01026043,128,281,1226
E01026044,109,276,981
E01026046,96,213,832
E01026047,123,261,815
E01026048,210,432,875
E01026049,202,359,995
E01026050,212,466,923
E01026055,106,203,808
E01026056,82,189,900
E01026058,106,317,1758
E01026059,88,213,873
E01026060,79,209,1033
E01026068,128,345,1634
E01026069,280,545,1567
E01026070,117,281,1493
E01026072,305,492,1186
E01026073,284,472,1249
E01026074,328,521,1179
E01026076,132,326,1736
E01026079,156,368,1439
E01026081,118,357,1875
E01026083,225,357,1188
E01026084,136,281,1181
E01026085,266,510,1450
E01026087,93,160,930
E01026088,90,242,1015
E01026090,105,220,1020
E01026091,40,155,885
E01026092,126,249,1056
E01026093,154,348,1239
E01026094,170,396,1102
E01026095,115,233,859
E01026096,69,243,1200
E01026097,190,375,924
E01026098,104,336,1539
E01026099,196,418,1452
E01026100,87,254,1441
E01026101,141,273,849
E01026102,160,342,1855
E01026103,348,506,1233
E01026104,281,557,1431
E01026107,40,146,1069
E01026108,192,427,1785
E01026109,332,513,1314
E01026110,121,272,1046
E01026111,147,288,1128
E01026112,141,245,804
E01026113,167,392,1468
E01026114,129,285,1068
E01026115,243,408,1104
E01026116,115,318,1267
E01026117,145,310,1371
E01026245,164,424,1548
E01026246,180,400,1771
E01026248,155,331,1784
E01026250,98,271,1419
E01026252,120,321,1300
E01026253,139,344,1281
E01026254,171,367,1238
E01026255,153,356,1463
E01026256,120,306,1200
E01026257,138,396,1352
E01026277,140,302,1221
E01026278,107,220,1080
E01026279,121,264,999
E01026280,187,389,1963
E01026419,51,184,983
E01026420,51,173,908
E01026422,123,328,1495
E01026423,88,269,1457
E01026424,125,289,1664
E01026425,149,379,1417
E01026426,128,374,1870
E01026427,99,358,1741
E01026428,123,379,2256
E01026429,92,269,1134
E01026430,83,284,1426
E01026431,89,231,818
E01026432,86,228,1156
E01026433,60,169,1241
E01026434,102,293,1575
E01026436,125,340,1796
E01026437,81,178,921
E01026438,54,161,812
E01026442,140,331,1692
E01026443,114,325,1673
E01026444,116,348,1549
E01026445,147,390,1683
E01026446,135,383,1405
E01026447,122,281,1108
E01026448,53,237,1961
E01026449,91,274,1594
E01026450,75,254,1450
E01026451,128,319,1610
E01026452,79,276,1317
E01026453,135,216,1235
E01026454,50,137,1481
E01026455,172,379,1350
E01026456,84,213,872
E01026457,100,275,897
E01026458,100,236,1162
E01026459,121,309,988
E01026461,96,218,1022
E01026462,104,343,1793
E01026464,54,189,1023
E01026479,74,223,1192
E01026480,67,204,1192
E01026481,69,192,967
E01026483,68,192,882
E01026484,61,176,1134
E01026485,44,143,902
E01026486,94,297,1141
E01026487,50,202,1337
E01026488,106,261,802
E01026489,87,264,993
E01026490,90,302,1176
E01026491,84,268,1796
E01026495,95,240,952
E01026496,67,192,831
E01026497,56,241,1170
E01026498,79,207,1071
E01026499,113,314,1093
E01026500,72,248,1381
E01026501,97,284,1226
E01026502,40,171,950
E01026503,53,237,1099
E01026504,72,232,1228
E01026505,89,204,1079
E01026506,60,192,1115
E01026507,36,175,1112
E01026508,67,219,1152
E01026509,63,209,1321
E01026510,117,202,1299
E01026511,47,140,954
E01026512,82,158,1057
E01026513,46,163,1137
E01026514,54,204,1275
E01026515,53,144,885
E01026516,76,194,978
E01026517,69,206,1164
E01026518,22,114,1259
E01026519,52,177,1478
E01026520,74,201,840
E01026521,109,195,968
E01026522,63,199,1175
E01026523,69,276,1517
E01026524,58,204,1181
E01026525,40,143,885
E01026526,84,253,1084
E01026527,65,282,1107
E01026528,100,289,999
E01026529,77,261,1206
E01026530,83,256,1366
E01026531,80,283,1335
E01026532,95,274,1378
E01026533,54,164,972
E01026534,55,227,1357
E01026535,65,207,1402
E01026536,73,204,1416
E01026537,91,116,1334
E01026538,92,251,1225
E01026539,84,246,1347
E01026540,55,247,1142
E01026541,134,305,1989
E01026542,54,212,1211
E01026543,60,196,1166
E01026544,49,180,1458
E01026545,65,180,1388
E01026546,47,145,1310
E01026547,70,206,1143
E01026548,47,147,1096
E01026549,98,293,1333
E01026550,30,114,987
E01026551,54,155,979
E01026552,55,209,1135
E01026553,75,232,1080
E01026554,58,128,979
E01026555,75,210,1225
E01026556,71,181,1169
E01026557,74,237,1064
E01026558,54,229,993
E01026559,65,235,1179
E01026560,82,244,1014
E01026561,82,243,1063
E01026562,62,130,1039
E01026563,40,111,1259
E01026564,157,174,1300
E01026565,34,76,1055
E01026566,49,155,1280
E01026567,72,277,1289
E01026568,47,147,1389
E01026569,96,236,1095
E01026570,76,268,1230
E01026571,59,211,1199
E01026572,60,209,1187
