geocode,asian,black,mixed,other,white
E01016181,54,10,43,15,1333
E01016184,89,64,34,10,1971
E01016185,79,80,37,21,1159
E01016186,36,34,31,2,1722
E01016187,31,8,19,9,1569
E01016188,54,13,23,4,1590
E01016190,95,21,25,7,1386
E01016191,66,32,35,14,1513
E01016192,67,11,36,4,1282
E01016193,95,9,23,5,1096
E01016194,34,6,14,2,1195
E01016195,28,13,25,12,1060
E01016196,465,59,54,34,1884
E01016197,123,15,16,12,1185
E01016198,68,4,12,1,1126
E01016199,88,11,25,1,1117
E01016200,77,18,29,9,1218
E01016201,38,29,29,1,1247
E01016202,38,7,15,3,1128
E01016203,68,17,26,5,1195
E01016204,59,35,21,6,1091
E01016205,71,28,21,7,1200
E01016206,90,31,24,9,1635
E01016207,41,38,29,5,1424
E01016208,66,77,22,7,1755
E01016209,53,56,24,12,1346
E01016210,89,63,23,1,1048
E01016212,57,44,8,6,1186
E01016213,51,39,34,3,1016
E01016214,76,35,24,3,1236
E01016215,83,77,30,6,1059
E01016216,48,26,19,0,1203
E01016217,54,16,45,2,1287
E01016218,31,25,19,11,1289
E01016219,39,41,23,2,1236
E01016220,54,46,40,5,1234
E01016221,27,23,23,4,1187
E01016222,71,15,32,1,1150
E01016223,99,31,30,8,1266
E01016224,93,50,40,3,1548
E01016225,135,73,66,23,1867
E01016226,80,26,27,3,1225
E01016227,20,2,12,5,1301
E01016228,32,12,17,3,1477
E01016229,20,9,13,1,1138
E01016230,86,19,49,3,1638
E01016231,102,50,59,12,1671
E01016232,47,29,21,2,1311
E01016233,116,107,69,4,2011
E01016234,31,5,24,2,1088
E01016235,72,3,20,1,1243
E01016236,135,13,36,13,1239
E01016237,48,18,20,0,1105
E01016238,58,5,7,1,1163
E01016239,29,23,29,8,1401
E01016240,69,45,34,2,1385
E01016241,72,46,40,2,1456
E01016242,71,44,36,4,1573
E01016243,105,24,38,6,1325
E01016245,132,27,46,6,2152
E01016246,75,9,26,3,1471
E01016247,67,17,40,10,1520
E01016248,61,46,33,6,1397
E01016249,100,36,42,8,1281
E01016250,133,43,22,3,1400
E01016253,64,7,32,6,1286
E01016254,19,8,25,7,1282
E01016255,20,5,10,2,1473
E01016256,23,6,22,0,1696
E01016257,13,7,30,2,1304
E01016258,29,14,36,3,1460
E01016259,54,31,37,4,1424
E01016260,93,44,64,8,1501
E01016261,52,33,31,6,1525
E01016262,21,21,29,6,1263
E01016263,30,9,28,2,2189
E01016264,44,9,27,2,1536
E01016265,15,3,24,6,1431
E01016266,3,0,7,0,1365
E01016267,22,8,12,3,1379
E01016268,31,18,17,11,1517
E01016269,32,7,17,1,1350
E01016270,15,3,38,7,1467
E01016271,92,68,40,4,1197
E01016272,108,46,45,7,1337
E01016273,64,48,58,3,1341
E01016274,134,47,39,2,1164
E01016275,70,34,36,6,1324
E01016276,59,41,29,9,1333
E01016277,31,13,25,8,1499
E01016278,42,11,17,1,1243
E01016279,131,31,39,10,1888
E01016280,82,30,19,9,1691
E01016281,32,17,15,2,1356
E01016282,39,10,28,0,1398
E01016283,42,22,28,3,1922
E01016284,6,4,18,2,1411
E01016285,10,1,9,1,1572
E01016286,26,3,25,2,1515
E01016287,13,1,13,2,1435
E01016288,16,1,25,1,1608
E01016289,33,2,18,3,1371
E01016290,31,6,28,5,1479
E01016291,38,3,32,11,1699
E01016292,21,7,20,0,1554
E01016293,87,27,54,5,2511
E01016294,41,11,26,0,1415
E01016295,28,4,22,0,1451
E01016302,12,1,19,1,1610
E01016307,15,10,25,0,1541
E01016308,28,10,27,4,1819
E01016309,107,34,41,1,2070
E01016310,30,14,18,0,1742
E01016311,88,22,17,4,1479
E01016312,44,24,19,4,1849
E01016313,19,4,26,4,1558
E01016314,27,11,30,2,1297
E01016315,25,31,29,2,1494
E01016316,57,38,51,7,1845
E01016317,71,21,40,5,1289
E01016318,58,8,24,5,1448
E01016319,39,19,21,5,1563
E01016320,24,11,29,5,1311
E01016321,58,7,20,15,1383
E01016322,20,3,14,4,1248
E01016323,29,2,17,3,1330
E01016324,8,1,22,9,1352
E01016325,35,7,18,9,1469
E01016326,3,3,6,1,1338
E01016327,19,1,14,0,1162
E01016328,15,16,23,3,1700
E01016329,19,9,18,1,1414
E01016330,15,12,21,1,1371
E01016331,16,14,44,1,1526
E01016332,41,10,22,5,1473
E01016333,22,10,22,5,1238
E01016334,59,13,30,2,1631
E01016335,30,9,13,1,1507
E01016336,7,11,7,1,1252
E01016337,61,28,37,7,2046
E01016338,44,5,20,2,1811
E01016339,93,36,66,11,2707
E01016340,13,13,8,0,1539
E01016341,16,12,42,1,1331
E01016342,25,31,21,4,1886
E01016343,10,2,15,1,1420
E01016344,45,19,38,2,1384
E01016345,36,6,22,2,1281
E01016346,108,4,20,5,1197
E01016347,146,15,20,14,1299
E01016348,164,34,33,10,1783
E01016349,26,13,31,0,1160
E01016350,31,21,26,7,1441
E01016353,424,186,101,29,1057
E01016355,447,71,59,33,1226
E01016356,194,208,82,11,1062
E01016357,188,164,82,6,1228
E01016358,334,210,64,24,1092
E01016359,407,306,95,27,1258
E01016360,649,242,96,27,1043
E01016361,285,196,84,8,1170
E01016362,126,27,53,18,1290
E01016363,176,145,138,16,1385
E01016364,88,23,39,6,1258
E01016365,93,28,33,4,1427
E01016366,99,43,45,10,1385
E01016367,130,97,65,10,1276
E01016368,157,101,68,19,1067
E01016369,147,81,64,7,1304
E01016370,518,197,102,68,2208
E01016371,292,106,68,9,1194
E01016372,139,120,90,20,905
E01016373,135,154,93,15,1118
E01016374,304,110,66,46,1100
E01016375,236,136,63,25,798
E01016376,371,80,50,15,1019
E01016377,333,158,106,10,1034
E01016378,565,158,79,44,1237
E01016379,452,106,55,15,1122
E01016380,60,58,54,4,1467
E01016381,164,115,69,12,1098
E01016382,218,241,131,3,1153
E01016383,40,66,46,2,1330
E01016384,72,23,36,7,1499
E01016385,97,45,50,7,1467
E01016386,43,8,24,12,1369
E01016387,45,7,38,5,1454
E01016388,233,97,44,1,1060
E01016389,204,368,117,8,1039
E01016390,239,96,42,15,1148
E01016391,385,180,109,16,1145
E01016392,232,176,85,18,1530
E01016393,256,108,51,12,1127
E01016394,65,96,64,5,1125
E01016395,130,98,47,18,1095
E01016396,85,153,63,5,969
E01016397,126,159,95,2,1009
E01016398,167,167,90,4,1272
E01016399,134,87,53,8,1134
E01016400,148,137,72,12,1112
E01016401,260,42,47,16,1144
E01016402,321,131,77,14,1368
E01016403,356,79,70,8,1438
E01016404,721,250,70,14,995
E01016405,1110,147,68,40,714
E01016406,462,105,49,26,960
E01016407,67,7,31,13,1394
E01016408,131,41,35,10,1286
E01016409,91,21,49,10,1543
E01016410,139,45,66,10,1386
E01016411,54,9,30,11,1467
E01016412,143,30,21,16,1339
E01016413,307,104,49,45,1259
E01016414,321,149,60,29,1051
E01016415,257,294,86,13,961
E01016416,319,100,65,33,1120
E01016417,301,72,60,19,1274
E01016418,218,83,68,20,1251
E01016419,133,104,67,19,1352
E01016420,105,247,65,2,976
E01016421,92,48,33,9,1134
