geocode,all
E02000001,25.45
E02000038,59.65
E02000039,31.31
E02000040,13.96
E02000041,65.31
E02000042,87.74
E02000043,52.38
E02000044,72.88
E02000045,59.0
E02000046,72.87
E02000047,79.96
E02000048,31.83
E02000049,107.85
E02000050,47.46
E02000051,59.69
E02000052,100.06
E02000053,56.1
E02000054,48.03
E02000055,77.28
E02000056,28.55
E02000057,68.38
E02000058,56.36
E02000059,47.68
E02000060,88.59
E02000061,50.49
E02000062,34.48
E02000063,67.2
E02000064,78.65
E02000093,79.02
E02000094,75.16
E02000095,64.06
E02000096,46.46
E02000097,47.87
E02000098,43.21
E02000099,67.64
E02000100,40.36
E02000101,66.48
E02000102,57.29
E02000103,49.23
E02000104,61.09
E02000105,67.17
E02000106,76.18
E02000107,111.99
E02000108,81.0
E02000109,50.82
E02000110,101.21
E02000111,86.74
E02000112,74.34
E02000113,65.07
E02000114,146.89
E02000115,98.27
E02000116,74.36
E02000117,134.99
E02000118,76.38
E02000119,28.19
E02000120,182.06
E02000121,64.02
E02000122,67.19
E02000123,142.23
E02000124,93.22
E02000125,141.22
E02000126,177.55
E02000130,53.25
E02000131,50.68
E02000132,49.3
E02000135,84.14
E02000137,42.05
E02000138,38.07
E02000139,47.42
E02000141,74.37
E02000147,35.41
E02000150,27.14
E02000156,31.47
E02000166,26.2
E02000167,38.17
E02000168,120.07
E02000169,68.03
E02000170,108.1
E02000171,149.94
E02000172,151.7
E02000173,98.56
E02000174,159.68
E02000175,127.94
E02000176,160.21
E02000177,170.89
E02000178,157.65
E02000179,165.46
E02000180,168.97
E02000181,142.5
E02000182,83.94
E02000183,102.54
E02000184,133.6
E02000185,175.56
E02000186,66.65
E02000187,84.21
E02000188,163.85
E02000189,199.66
E02000190,203.24
E02000191,116.76
E02000192,165.52
E02000193,70.05
E02000194,62.47
E02000195,47.26
E02000196,60.37
E02000197,91.62
E02000198,90.46
E02000199,97.71
E02000200,66.49
E02000201,96.39
E02000202,116.28
E02000203,97.45
E02000204,86.57
E02000206,65.29
E02000207,72.52
E02000208,111.83
E02000209,83.9
