geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01026006,297,244,669,434,326,283,161,51,93
E01026010,250,174,285,238,157,138,112,32,92
E01026011,487,383,504,474,441,281,227,68,125
E01026016,228,274,207,219,310,334,411,131,198
E01026018,124,158,107,131,232,277,351,121,170
E01026019,374,360,368,328,347,332,294,85,266
E01026020,256,258,275,229,306,292,311,122,196
E01026021,174,150,279,194,251,197,208,90,220
E01026022,218,219,164,218,280,271,347,127,260
E01026025,274,255,488,346,286,255,151,46,81
E01026026,258,298,249,246,237,194,195,95,182
E01026027,235,216,286,270,265,187,191,77,120
E01026028,173,189,212,214,248,218,233,97,234
E01026029,362,265,364,383,357,271,259,92,264
E01026030,275,229,335,292,265,220,262,114,208
E01026031,88,124,124,126,178,192,290,109,226
E01026032,244,232,390,297,282,210,153,87,136
E01026033,205,248,174,197,292,321,290,108,152
E01026034,174,192,176,212,221,238,272,108,193
E01026035,183,213,221,216,269,318,316,123,204
E01026036,144,161,332,212,274,208,118,48,131
E01026037,170,154,188,212,146,174,111,40,127
E01026038,101,152,140,143,200,183,168,56,113
E01026039,110,132,107,116,167,196,191,55,120
E01026040,147,143,133,162,181,173,161,56,97
E01026041,160,123,143,131,156,156,179,68,184
E01026051,115,149,118,134,207,180,198,62,81
E01026052,220,120,209,204,185,149,234,82,93
E01026053,401,249,300,316,285,214,137,60,80
E01026054,174,259,543,265,267,177,206,80,190
E01026057,143,209,129,143,285,356,350,108,197
E01026064,168,181,174,162,227,199,149,57,138
E01026065,136,176,133,162,241,220,292,139,317
E01026066,172,182,139,151,257,257,323,153,258
E01026067,191,222,244,223,282,209,236,84,219
E01026071,165,238,124,169,312,370,445,113,192
E01026075,148,229,147,156,345,348,387,131,232
E01026082,141,227,130,135,318,360,428,224,307
E01026105,159,228,124,159,310,384,429,145,258
E01026118,137,163,107,111,184,201,358,157,269
E01026119,87,136,46,58,119,153,226,103,236
E01026120,136,179,111,127,183,154,206,79,272
E01026121,214,293,230,235,320,350,388,166,273
E01026122,142,304,635,231,178,178,108,40,74
E01026123,336,286,543,381,282,176,161,35,91
E01026124,183,176,427,255,193,123,94,25,51
E01026125,120,115,419,313,229,178,84,31,75
E01026126,135,125,453,286,253,172,107,32,115
E01026127,219,168,232,168,213,144,117,46,79
E01026128,368,286,496,465,343,214,237,87,150
E01026129,385,296,329,241,199,175,93,29,24
E01026130,116,114,126,126,195,214,232,76,129
E01026131,176,160,188,142,192,180,173,76,102
E01026132,74,915,1105,196,130,117,102,39,78
E01026133,253,727,1327,350,245,210,155,63,101
E01026134,166,135,335,236,180,175,108,56,142
E01026135,140,221,164,176,286,233,216,65,156
E01026136,128,176,116,157,233,187,190,75,172
E01026137,145,158,139,146,215,173,142,39,68
E01026138,154,184,139,181,228,249,184,46,114
E01026139,91,147,94,104,193,185,163,62,141
E01026140,152,135,172,188,212,161,128,38,74
E01026141,179,235,104,197,281,186,123,46,139
E01026142,159,178,150,163,163,202,138,50,66
E01026143,94,444,957,210,154,145,114,29,66
E01026144,113,201,527,165,172,137,88,42,58
E01026145,118,172,480,161,208,161,134,34,60
E01026146,69,332,942,152,104,107,98,61,111
E01026147,263,180,405,427,336,280,210,66,134
E01026148,117,147,495,264,187,166,169,64,158
E01026149,186,183,256,200,217,238,152,51,148
E01026150,159,161,221,174,198,178,134,79,160
E01026151,214,192,336,261,252,179,174,71,163
E01026152,324,260,235,211,197,133,103,34,46
E01026153,271,250,419,370,330,271,237,78,245
E01026154,168,250,190,163,211,162,155,39,70
E01026155,172,149,286,244,240,221,181,46,72
E01026156,181,220,149,169,186,148,114,44,52
E01026157,181,139,175,177,170,130,156,64,161
E01026158,131,142,134,160,196,175,234,87,209
E01026159,176,195,222,222,222,188,122,44,100
E01026160,140,162,154,182,223,183,160,53,95
E01026161,138,149,211,138,189,175,166,47,169
E01026162,154,160,149,151,213,194,212,62,190
E01026163,150,120,222,215,198,209,165,31,52
E01026164,117,264,168,117,197,166,159,61,211
E01026165,145,126,192,152,175,164,175,54,193
E01026166,154,157,157,143,181,136,138,39,114
E01026167,83,118,215,153,195,178,243,87,245
E01026168,216,206,213,172,181,149,147,45,93
E01026169,117,212,131,120,258,231,253,87,219
E01026170,191,213,193,170,219,178,131,60,94
E01026171,97,126,129,123,197,198,257,124,191
E01026172,180,226,205,176,189,182,119,51,95
E01026173,274,233,226,221,204,163,126,32,83
E01026174,150,177,301,193,207,161,87,24,96
E01026175,241,186,395,325,238,190,131,43,74
E01026176,127,171,598,242,205,149,86,32,62
E01026177,215,226,680,280,195,107,74,36,71
E01026178,170,164,452,240,195,166,124,47,112
E01026179,229,142,258,278,170,107,82,25,40
E01026180,142,162,100,140,235,225,250,72,138
E01026182,150,182,109,167,258,211,204,42,102
E01026183,279,325,165,274,382,318,411,146,259
E01026184,349,201,461,409,250,83,52,20,47
E01026185,115,231,140,120,285,231,247,113,318
E01026186,103,174,146,136,227,242,229,120,179
E01026187,249,301,204,291,424,226,136,42,59
E01026188,266,227,296,363,293,196,186,95,246
E01026189,129,149,131,142,280,237,337,125,224
E01026190,173,143,138,138,214,178,224,93,190
E01026191,207,215,135,160,315,252,223,70,112
E01026192,121,140,76,113,201,203,195,64,83
E01026193,113,204,76,130,253,244,221,77,121
E01026194,206,205,138,181,288,232,266,136,235
E01026195,206,234,114,203,305,292,313,104,159
E01026196,116,194,102,119,243,228,258,92,162
E01026197,128,152,131,152,226,216,191,72,104
E01026198,290,147,309,334,245,67,44,6,13
E01026199,207,296,134,223,420,317,399,117,197
E01026200,143,174,158,163,276,228,216,74,134
E01026201,200,259,129,180,319,279,313,140,181
E01026202,134,155,98,151,241,200,319,153,336
E01026203,136,170,111,167,246,232,342,136,229
E01026204,126,183,95,146,246,254,324,110,181
E01026205,147,156,116,157,208,166,230,78,203
E01026206,219,257,154,210,325,275,228,81,143
E01026207,91,140,94,102,199,179,227,75,109
E01026208,159,205,133,150,311,240,208,84,139
E01026209,138,229,128,125,311,295,395,178,311
E01026210,202,271,160,237,353,343,376,118,201
E01026211,201,231,181,212,334,315,259,72,118
E01026212,185,195,140,177,261,194,211,78,137
E01026213,133,173,127,166,211,204,279,124,276
E01026214,111,150,86,132,181,152,153,72,120
E01026215,94,135,57,100,148,146,170,80,173
E01026218,65,88,97,59,159,183,211,104,184
E01026219,118,153,96,108,200,168,176,90,112
E01026220,170,238,185,170,310,271,406,180,363
E01026221,223,276,130,182,402,380,388,142,201
E01026222,144,218,135,136,301,216,305,160,212
E01026223,179,259,155,201,346,303,308,119,219
E01026224,200,223,138,168,239,232,251,100,170
E01026225,184,215,182,243,298,190,157,51,86
E01026226,99,170,113,121,248,262,405,144,297
E01026227,116,142,244,184,192,178,140,44,152
E01026228,185,208,189,198,278,176,159,37,59
E01026229,204,232,170,166,294,206,157,45,69
E01026230,168,152,156,147,165,132,160,43,108
E01026231,294,384,312,321,520,338,253,86,121
E01026232,192,255,261,246,330,253,275,112,294
E01026233,165,244,167,196,296,211,207,69,162
E01026234,289,420,304,336,526,344,245,95,141
E01026235,228,180,204,195,217,152,187,75,156
E01026236,102,129,91,117,148,138,205,81,147
E01026237,95,108,97,94,156,170,209,73,105
E01026238,169,182,120,155,250,181,149,59,78
E01026291,180,224,104,182,285,283,376,112,206
E01026292,133,161,150,171,219,220,218,56,94
E01026293,252,252,237,308,338,252,222,68,128
E01026294,252,195,217,262,295,208,131,37,57
E01026309,177,196,194,209,217,195,219,69,91
E01026310,205,184,125,160,173,139,150,37,62
E01026313,144,188,93,129,286,248,226,80,142
E01026314,145,165,102,140,220,169,158,53,142
E01026320,157,258,118,180,340,227,207,77,219
E01026321,104,169,96,135,195,204,190,60,153
