geocode,female,male
E00038588,125,119
E00038589,126,101
E00038590,132,131
E00038591,147,127
E00038595,112,101
E00038596,132,100
E00038598,142,120
E00038599,135,120
E00038600,128,113
E00038601,148,128
E00038602,121,103
E00038603,165,128
E00038604,129,106
E00038605,139,125
E00038606,147,158
E00038789,135,123
E00038790,229,235
E00038791,174,162
E00038792,167,157
E00038793,173,157
E00038794,120,122
E00038795,154,155
E00038796,139,137
E00038797,170,142
E00038798,57,51
E00038799,130,122
E00038800,170,186
E00038801,166,166
E00038802,145,134
E00038803,146,161
E00038804,134,130
E00038805,108,107
E00038806,139,122
E00038807,133,138
E00038808,134,131
E00038809,154,172
E00038810,116,80
E00038811,179,189
E00038812,127,130
E00038813,82,90
E00038814,163,141
E00038815,183,190
E00038816,150,151
E00038817,160,155
E00038818,117,113
E00038819,154,120
E00038820,179,161
E00038821,148,144
E00038822,148,149
E00038823,157,120
E00038824,124,107
E00038825,151,155
E00038826,176,167
E00039275,288,258
E00039276,181,196
E00039277,118,111
E00039278,217,218
E00039279,146,146
E00039280,132,128
E00039281,146,143
E00039282,164,166
E00039283,135,116
E00039284,152,142
E00039285,171,134
E00039286,133,155
E00039287,121,103
E00039288,75,65
E00039289,128,132
E00039290,164,156
E00039291,189,208
E00039292,180,125
E00039293,138,147
E00039294,133,149
E00039295,172,148
E00039296,203,195
E00039297,150,159
E00039298,169,173
E00039299,145,140
E00039300,162,151
E00039301,84,84
E00039302,130,120
E00039303,198,220
E00039304,108,100
E00039305,84,97
E00039306,107,116
E00039307,146,122
E00039308,166,151
E00039309,106,118
E00039310,140,132
E00039311,106,98
E00039312,158,150
E00039313,115,111
E00039314,131,107
E00039315,148,134
E00039316,159,158
E00039317,140,126
E00039318,97,90
E00039319,161,168
E00039320,158,134
E00039321,145,130
E00039322,102,104
E00039323,138,131
E00039324,120,108
E00039325,136,139
E00039326,134,152
E00039327,141,130
E00039328,179,172
E00039329,161,160
E00039330,167,150
E00039331,149,122
E00039332,115,125
E00039333,143,149
E00039434,170,162
E00039435,124,145
E00039436,132,162
E00039437,212,224
E00039438,173,172
E00039439,190,176
E00039440,112,119
E00039441,174,171
E00039442,133,108
E00039443,131,131
E00039445,209,185
E00039446,220,216
E00039447,132,145
E00039448,130,137
E00039449,156,114
E00039450,147,118
E00039451,112,111
E00039452,208,142
E00039453,144,155
E00039454,221,208
E00039455,125,128
E00039456,147,138
E00039457,157,158
E00039458,149,152
E00039459,145,127
E00039460,181,194
E00039461,143,141
E00039462,163,154
E00039463,140,159
E00039464,54,78
E00039465,110,116
E00039468,140,130
E00039469,156,159
E00039470,147,131
E00039471,192,186
E00142660,133,132
E00142661,162,179
E00142662,194,179
E00142663,128,126
E00142665,188,158
E00142666,159,179
E00142667,146,156
E00142668,144,147
E00142669,143,110
E00142670,167,135
E00142671,93,74
E00142672,145,144
E00142673,157,148
E00142674,122,126
E00142675,122,115
E00142676,132,104
E00142677,109,121
E00142678,136,101
E00142679,171,155
E00142680,159,142
E00142681,156,132
E00142682,135,129
E00142683,137,124
E00142684,136,136
E00142685,156,135
E00142686,132,114
E00142687,149,128
E00142785,191,198
E00142786,112,118
E00142787,146,144
E00142788,189,174
E00142790,180,164
E00142792,264,262
E00142794,129,115
E00142795,224,194
E00142796,96,92
E00142797,199,184
E00142798,137,133
E00142800,172,175
E00142803,155,162
E00142804,136,110
E00142805,183,178
E00142806,122,134
E00142807,154,164
E00142810,171,164
E00142811,130,129
E00142812,138,148
E00142813,152,160
E00142814,180,158
E00142815,166,174
E00142816,155,154
E00142817,147,146
E00142910,270,268
E00142911,98,103
E00168773,159,153
E00168774,134,131
E00173385,175,182
E00173390,156,160
