geocode,employee,inactive,self-employed,student,unemployed
E01026421,608,401,171,37,22
E01026435,865,435,254,31,46
E01026439,600,374,139,21,35
E01026440,478,227,131,29,15
E01026441,488,392,166,22,36
E01026465,751,384,67,24,59
E01026466,904,338,62,45,75
E01026467,746,482,42,37,113
E01026468,1025,485,127,51,72
E01026469,726,313,65,29,42
E01026470,1470,384,136,49,71
E01026471,629,214,74,16,27
E01026472,648,198,48,18,22
E01026473,745,253,44,32,29
E01026474,704,350,63,32,63
E01026475,620,315,79,27,52
E01026476,637,278,64,32,67
E01026477,570,312,44,22,44
E01026478,617,371,43,38,72
E01026494,795,489,288,30,40
E01026872,731,505,287,25,53
E01026873,445,295,169,10,23
E01026874,507,379,217,18,37
E01026877,513,349,223,19,16
E01026886,537,307,170,16,31
E01026887,545,278,179,25,25
E01026888,517,341,97,24,52
E01026889,590,330,125,30,23
E01026891,576,383,113,35,53
E01026894,824,588,283,36,42
E01026900,500,340,100,15,25
E01026901,539,272,106,11,27
E01026902,746,387,120,20,55
E01026931,492,264,80,23,16
E01026932,519,240,86,26,26
E01026934,407,223,90,14,12
E01026935,466,308,160,11,22
E01029876,691,500,237,30,47
E01029878,442,284,109,16,16
E01029881,679,400,288,35,23
E01029898,511,434,212,21,27
E01029900,520,412,147,28,37
E01029901,839,448,245,21,52
E01029907,728,492,295,29,41
E01029911,789,526,225,33,35
E01029921,471,273,135,20,22
E01029922,447,306,148,22,33
E01029923,585,273,134,25,35
E01029958,650,251,97,27,42
E01029960,858,284,98,77,68
E01029961,711,215,68,30,53
E01029962,783,247,114,35,60
E01029963,577,325,112,32,17
E01029964,591,213,91,24,43
E01029965,599,275,83,28,20
E01029973,590,315,98,39,31
E01029974,718,250,111,35,33
E01029975,531,224,68,31,28
E01029976,655,307,80,34,37
E01029977,678,285,93,31,29
E01029984,621,321,73,41,58
E01029985,1161,423,138,39,102
E01029988,849,371,91,31,117
E01029997,641,259,88,48,36
E01029998,638,416,78,31,64
E01029999,706,287,114,38,32
E01030000,728,243,93,43,44
E01030001,570,367,87,38,31
E01030002,838,314,106,34,57
E01030003,779,278,105,33,42
E01030004,603,243,80,27,25
E01030006,811,289,82,31,42
E01030007,714,264,112,20,43
E01030008,460,253,131,32,22
E01030009,525,249,118,30,22
E01030010,806,340,102,34,89
E01030011,601,334,108,26,23
E01030022,1101,325,124,44,76
E01030023,917,297,83,37,95
E01030024,888,474,98,83,397
E01030025,764,376,127,35,94
E01030026,747,299,99,30,66
E01030027,1078,308,120,39,66
E01030028,682,329,97,33,65
E01030029,617,375,79,31,59
E01030030,945,308,103,41,101
E01030031,527,342,70,27,58
E01030032,518,310,48,46,77
E01030033,658,357,74,41,26
E01030034,571,334,90,33,19
E01030035,607,405,85,53,98
E01030036,549,462,75,36,74
E01030037,473,255,112,22,22
E01030038,481,261,105,33,15
E01030039,523,313,176,35,23
E01030040,442,266,137,28,23
E01030041,832,492,240,34,32
E01030042,594,358,164,24,34
E01030043,592,217,93,27,24
E01030044,444,279,71,17,22
E01030045,740,320,139,28,24
E01030046,604,343,168,27,28
E01030047,591,199,91,32,29
E01030048,807,499,257,17,39
E01030049,625,363,159,38,22
E01030050,991,283,150,47,24
E01030051,675,375,105,29,32
E01030052,708,541,209,38,46
E01030053,718,554,344,32,48
E01030054,409,316,174,28,12
E01030055,547,284,164,15,33
E01030056,800,471,198,40,45
E01030057,873,442,295,31,43
E01030058,662,473,295,32,39
E01030059,832,524,252,33,49
E01030060,721,268,114,38,42
E01030061,564,318,95,28,42
E01030062,563,294,92,24,30
E01030063,843,435,227,48,38
E01030064,808,546,290,17,32
E01030065,697,455,280,43,39
E01030066,516,365,176,26,33
E01030067,447,271,159,16,18
E01030068,650,338,199,36,31
E01030069,536,290,155,19,15
E01030070,1367,265,86,31,33
E01030071,677,216,106,32,38
E01030072,709,295,82,31,21
E01030073,508,334,74,17,28
E01030075,834,225,92,33,29
E01030076,681,279,76,35,37
E01030077,480,311,69,23,51
E01030078,870,276,91,36,36
E01030079,544,396,63,26,76
E01030080,653,342,96,30,40
E01030081,861,528,178,55,28
E01030082,848,538,326,39,38
E01030083,868,483,308,33,26
E01030084,629,321,151,35,23
E01030085,722,237,129,38,17
E01030086,452,232,122,22,18
E01030087,467,273,174,23,30
E01030088,409,273,159,21,18
E01030089,735,442,189,39,43
E01030090,842,562,340,39,32
E01030091,806,358,140,23,31
E01030092,717,362,90,33,44
E01030093,708,294,102,33,34
E01030094,545,278,135,26,34
E01030095,464,244,133,19,14
E01030096,539,332,179,24,10
E01030097,410,276,123,27,28
E01030103,787,449,146,30,23
E01030104,796,490,198,51,22
E01030119,906,439,206,50,25
E01030121,950,408,168,60,33
E01030127,660,164,91,30,19
E01030128,835,146,93,43,22
E01030129,710,247,85,38,15
E01030130,528,248,64,28,26
E01030132,1273,168,69,20,30
E01030133,587,291,156,24,29
E01030137,857,221,101,30,33
E01030138,854,498,254,48,58
E01030142,707,406,93,43,21
E01030143,780,239,78,33,42
E01030144,511,248,81,32,22
E01030145,581,238,134,29,24
E01030146,344,330,54,9,11
E01030154,702,485,282,38,35
E01030155,823,462,123,40,30
E01030172,565,329,183,26,25
E01030173,478,441,121,36,24
E01030174,484,283,186,26,21
E01030175,792,524,224,37,32
E01030179,1244,334,129,57,56
E01030180,614,242,91,30,20
E01030181,972,270,91,45,31
E01030183,707,487,125,32,32
E01030184,583,412,113,33,38
E01030185,680,457,133,40,55
E01030190,575,540,130,25,25
E01030191,702,335,89,32,23
E01030192,664,309,99,43,20
E01030193,550,391,211,26,20
E01030194,635,326,109,18,43
E01030195,627,375,143,33,22
E01030200,763,534,289,43,38
E01030203,514,452,159,25,18
E01030204,741,354,124,50,16
E01030205,641,165,97,25,18
E01030207,524,365,117,27,17
E01030211,581,437,234,23,44
E01030220,739,506,142,37,51
E01030221,715,456,238,34,34
E01033043,569,184,77,25,32
E01033044,731,142,72,39,16
E01033045,534,123,56,29,20
E01033046,550,192,78,17,53
E01033048,517,237,82,22,40
E01033049,493,200,86,12,24
E01033050,659,192,68,26,22
E01033124,427,296,34,227,55
E01033125,538,189,44,28,71
E01033129,525,277,52,47,129
E01033316,822,179,85,35,29
E01033317,755,202,100,32,48
E01033319,949,249,125,35,22
E01033442,783,133,90,43,31
E01033443,956,234,103,27,18
E01033444,742,114,89,31,31
E01033447,582,278,81,28,19
E01033539,660,227,70,21,39
E01033541,607,265,86,30,35
