geocode,female,male
E01013458,831,802
E01013459,1015,981
E01013470,739,731
E01013471,960,898
E01013472,1087,1006
E01013473,783,733
E01013474,771,764
E01013475,814,773
E01013476,728,719
E01013477,871,922
E01013486,983,1021
E01013487,1117,1137
E01013488,791,772
E01013489,813,752
E01013490,826,695
E01013491,862,806
E01013492,831,764
E01013493,802,715
E01013494,987,873
E01013495,909,857
E01013496,835,710
E01013497,811,722
E01013498,736,720
E01013499,716,668
E01013500,877,813
E01013501,725,675
E01013502,725,704
E01013503,746,779
E01013504,969,943
E01013514,851,781
E01013515,959,883
E01013517,750,676
E01013518,729,687
E01013519,869,779
E01013520,777,755
E01013521,678,668
E01013539,1238,1238
E01013540,806,752
E01013541,866,759
E01013544,922,922
E01013545,841,804
E01013546,852,827
E01013560,760,749
E01013562,810,571
E01013563,686,672
E01013565,844,875
E01013566,941,1078
E01013567,992,1030
E01013568,1015,1050
E01013569,777,804
E01013570,998,966
E01013571,989,915
E01013572,909,815
E01013573,1048,1025
E01013583,860,803
E01013584,941,929
E01013585,919,832
E01013586,833,719
E01013587,766,762
E01013588,798,734
E01013589,701,722
E01013590,926,848
E01013591,1038,997
E01019834,759,747
E01019835,803,818
E01019837,1007,924
E01019838,830,839
E01019839,909,956
E01019840,822,802
E01019841,765,757
E01019842,858,854
E01019843,804,736
E01019844,799,749
E01019845,675,649
E01019846,627,612
E01019847,695,661
E01019848,1060,1066
E01019850,766,796
E01019851,840,799
E01019852,900,892
E01019853,749,794
E01019854,909,832
E01019855,794,765
E01019856,762,734
E01019857,634,641
E01019858,841,780
E01019859,848,826
E01019860,659,663
E01019861,879,904
E01019862,773,707
E01019863,820,773
E01019864,732,760
E01019865,675,643
E01019866,1269,1118
E01019867,796,756
E01019868,892,831
E01019869,789,873
E01019870,826,770
E01019871,905,863
E01019872,964,934
E01019873,722,739
E01019874,723,726
E01019875,704,714
E01019876,953,975
E01019877,767,803
E01019878,782,769
E01019879,900,951
E01019880,780,827
E01019881,707,652
E01019882,793,772
E01019883,1436,1409
E01019885,848,853
E01025914,692,694
E01025915,639,654
E01025916,730,739
E01025917,1007,1035
E01025918,819,740
E01025919,793,727
E01025920,849,792
E01025921,857,763
E01025947,891,908
E01025948,841,895
E01025949,836,838
E01025950,847,836
E01025951,914,875
E01025952,753,697
E01025953,569,552
E01025954,755,761
E01025955,693,676
E01029407,704,750
E01029408,1025,1093
E01029409,779,902
E01029410,772,784
E01029413,745,743
E01029414,830,828
E01029415,820,802
E01029416,629,616
E01029417,629,589
E01029418,1045,1061
E01029419,788,759
E01029420,923,809
E01029426,895,852
E01029427,785,736
E01029428,795,789
E01029429,658,692
E01029434,811,756
E01029435,781,715
E01029436,923,936
E01029437,1237,1080
E01029438,793,719
E01029439,741,704
E01029440,641,652
E01029441,806,707
E01029442,701,641
E01029443,857,820
E01029444,826,764
E01029445,937,995
E01029446,881,849
E01029447,848,891
E01029448,886,774
E01029449,852,798
E01029450,728,774
E01029451,932,813
E01029452,784,790
E01029453,786,720
E01029454,830,808
E01029455,936,891
E01029456,810,709
E01029457,710,660
E01029458,767,728
E01029463,653,608
E01029464,805,768
E01029465,754,749
E01029466,780,780
E01029468,842,813
E01029469,951,895
E01029470,784,778
E01029471,920,852
E01029472,842,789
E01029477,784,763
E01029478,827,755
E01029516,989,949
E01032896,487,605
E01032897,579,594
E01032898,601,655
E01033168,679,671
E01033169,898,876
E01033170,636,596
E01033171,698,701
E01033172,730,827
E01033531,769,827
E01033532,738,725
E01033533,852,844
E01033534,517,556
E01033535,757,790
E01033536,814,834
E01033537,862,823
