geocode,owned,rent_free,rented_private,rented_social,shared_ownership
W01000506,460,16,177,78,1
W01000507,454,7,68,24,1
W01000508,317,7,105,107,2
W01000509,608,10,60,122,2
W01000510,282,12,135,209,5
W01000511,247,9,193,109,2
W01000519,598,18,68,36,0
W01000522,461,11,50,28,3
W01000524,633,29,127,36,6
W01000529,506,14,99,44,1
W01000531,594,10,112,83,1
W01000532,699,16,97,22,4
W01000533,403,13,99,144,1
W01000544,362,15,75,65,0
W01000545,732,40,80,45,5
W01000546,394,13,66,57,2
W01000547,437,13,42,42,2
W01000551,466,12,55,41,1
W01000553,435,10,76,22,3
W01000554,636,13,59,44,0
W01000555,488,11,56,24,0
W01000556,415,4,53,32,5
W01000557,477,11,83,39,2
W01000558,693,18,122,52,2
W01000559,527,15,50,13,6
W01000560,387,12,64,58,0
W01000561,415,9,54,20,4
W01000562,579,10,91,53,3
W01000563,344,14,89,34,3
W01000564,416,6,65,33,3
W01000565,623,21,92,151,4
W01000566,511,8,102,114,1
W01000567,606,14,188,93,0
W01000568,481,14,362,330,6
W01000569,262,10,160,94,0
W01000570,165,2,129,311,3
W01000571,723,16,115,156,3
W01000572,571,8,113,93,4
W01000573,813,15,221,70,0
W01000574,562,27,117,84,1
W01000575,719,11,102,150,3
W01000576,756,16,85,93,5
W01000577,539,13,62,19,1
W01000578,611,12,64,51,2
W01000579,728,19,94,139,5
W01000580,787,11,59,101,3
W01000581,511,13,59,60,5
W01000582,592,16,89,12,2
W01000583,427,21,72,69,3
W01000584,638,11,84,139,4
W01000585,406,22,93,18,1
W01000586,519,6,79,282,2
W01000587,595,17,224,166,1
W01000588,498,5,78,348,2
W01000589,315,8,71,130,1
W01000590,365,3,33,144,2
W01000591,343,7,46,93,0
W01000592,252,4,34,206,1
W01000593,770,10,89,294,0
W01000594,484,11,149,342,3
W01000595,574,17,168,148,1
W01000596,504,15,78,22,1
W01000597,413,18,53,96,3
W01000598,706,11,119,185,2
W01000599,630,9,68,188,2
W01000600,389,13,222,160,2
W01000601,250,6,54,330,2
W01000602,395,3,126,57,0
W01000603,512,7,192,115,1
W01000604,365,2,82,173,2
W01000605,548,5,92,64,2
W01000606,300,7,48,351,1
W01000607,437,11,74,326,0
W01000608,421,3,154,122,0
W01000609,913,14,75,85,3
W01000610,552,14,94,90,1
W01000611,622,16,76,16,0
W01000612,612,24,95,116,4
W01000613,779,33,137,63,4
W01000614,468,13,63,68,0
W01000615,563,8,67,33,0
W01000616,328,18,130,53,0
W01000617,455,12,68,79,1
W01000618,432,21,67,124,2
W01000619,683,28,125,131,2
W01000620,257,27,218,90,3
W01000621,392,19,134,143,1
W01000622,482,18,88,48,1
W01000623,592,28,94,60,0
W01000624,795,11,94,46,0
W01000632,442,12,95,69,0
W01000633,408,11,133,150,1
W01000634,580,8,55,9,1
W01000637,343,8,70,218,2
W01000638,229,5,52,198,0
W01000639,385,15,110,128,0
W01000640,440,7,51,6,0
W01000641,496,24,401,237,4
W01000642,600,12,93,14,1
W01000643,434,18,99,146,2
W01000644,377,9,109,67,3
W01000645,465,15,138,121,3
W01000646,669,22,168,99,2
W01000648,481,13,50,19,3
W01000649,548,12,49,40,0
W01000670,453,18,89,173,0
W01000671,615,11,45,100,3
W01000672,473,19,92,96,1
W01000673,372,12,71,87,2
W01000674,694,15,93,27,2
W01000685,467,16,64,133,2
W01000688,448,12,86,220,6
W01000689,606,14,78,7,2
W01000693,307,7,29,162,0
W01000694,457,11,63,23,4
W01000695,516,13,42,104,0
W01000696,493,18,59,98,2
W01000700,726,14,84,58,1
W01000710,810,11,65,12,1
W01000711,595,16,75,220,2
W01000720,502,8,113,73,0
W01000721,375,6,51,101,3
W01000722,469,11,42,19,1
W01000723,510,8,55,38,5
W01000728,707,15,75,34,4
W01000729,350,4,71,121,0
W01000730,392,10,40,80,0
W01000735,712,17,127,118,4
