geocode,bad,fair,good
E01017013,61,181,1363
E01017014,62,186,1342
E01017015,81,192,1194
E01017016,57,160,1370
E01017017,55,191,1276
E01017018,57,201,1343
E01017019,124,244,1630
E01017020,140,297,1856
E01017021,139,244,1075
E01017022,69,147,1207
E01017023,62,164,1468
E01017024,53,157,1600
E01017025,73,234,1759
E01017026,65,220,1671
E01017027,63,144,1587
E01017028,56,181,1940
E01017029,53,208,1491
E01017030,71,189,1728
E01017031,219,341,1379
E01017032,123,266,2218
E01017034,96,229,1567
E01017035,190,330,1064
E01017036,110,226,1232
E01017037,133,260,1099
E01017038,196,326,1109
E01017039,165,280,1309
E01017040,151,239,1089
E01017041,48,153,1197
E01017042,65,174,1173
E01017043,61,151,1253
E01017044,59,188,1290
E01017045,45,147,1175
E01017046,58,179,1471
E01017047,69,176,1402
E01017048,46,169,1361
E01017049,61,171,1266
E01017050,75,212,1262
E01017051,107,302,1498
E01017052,99,196,1124
E01017053,130,200,1019
E01017054,98,219,1095
E01017055,90,246,1239
E01017056,32,131,1208
E01017057,51,160,1306
E01017058,73,196,1462
E01017059,68,249,1226
E01017060,61,180,1308
E01017061,92,181,1421
E01017062,46,129,1446
E01017063,42,193,1376
E01017064,87,260,1308
E01017066,84,196,1545
E01017067,79,201,1190
E01017068,65,221,1487
E01017069,81,192,1627
E01017070,79,223,1218
E01017071,48,147,1507
E01017072,111,198,1318
E01017073,71,232,1434
E01017074,65,156,1641
E01017075,50,179,1400
E01017076,74,196,1357
E01017077,154,283,1292
E01017078,67,171,1332
E01017079,70,181,1328
E01017080,83,217,1748
E01017081,57,192,1405
E01017082,63,202,1479
E01017083,60,186,1488
E01017084,77,172,1180
E01017085,79,236,1113
E01017086,41,148,1136
E01017087,81,179,1199
E01017088,84,222,1405
E01017089,81,174,1349
E01017090,59,190,1308
E01017091,97,254,1195
E01017092,76,225,1192
E01017093,68,220,1329
E01017094,57,127,1373
E01017095,84,196,1531
E01017096,69,184,1151
E01017097,54,204,1379
E01017098,71,177,1197
E01017099,80,204,1347
E01017100,64,169,1226
E01017101,54,177,1319
E01017102,129,226,1215
E01017103,105,179,968
E01017104,62,163,938
E01017105,74,189,1139
E01017106,96,193,1209
E01017107,61,178,1298
E01017108,119,223,1209
E01017109,93,168,1097
E01017110,55,169,1241
E01017111,66,144,1244
E01017112,159,260,1419
E01017113,73,205,1232
E01017114,50,134,1167
E01017115,91,219,1049
E01017116,83,201,1312
E01017117,97,223,1250
E01017118,108,238,1218
E01017119,128,240,1362
E01017120,125,311,1056
E01017121,55,225,1426
E01017122,90,178,1475
E01017123,88,238,1676
E01017124,72,177,1498
E01017125,85,311,1400
E01017126,53,188,1520
E01017127,90,197,1637
E01017128,48,150,1454
E01017129,59,165,1694
E01017130,168,287,1462
E01017131,55,210,1702
E01017132,141,371,2177
E01017133,117,260,1491
E01017135,88,232,1365
E01017139,183,275,1948
E01017142,41,142,2184
E01017144,38,111,1069
E01017145,50,180,1197
E01017146,57,154,2012
E01017148,36,151,1998
E01017149,60,157,1183
E01017153,89,180,1362
E01017154,157,325,1807
E01017155,91,170,1437
E01017156,77,226,1510
E01017157,42,135,1399
E01017158,71,188,1632
E01017159,45,94,1535
E01017160,50,126,1305
E01017162,82,242,1111
E01017163,128,209,1212
E01017164,81,217,1205
E01017165,127,258,1073
E01017166,119,256,1132
E01017167,113,243,1171
E01017168,126,286,1283
E01017169,118,213,1223
E01017170,77,215,1280
E01017171,104,217,1519
E01017172,77,195,1504
E01017173,62,186,1188
E01017174,53,188,1077
E01017175,66,201,1278
E01017176,76,205,1336
E01017177,72,223,1215
E01017178,41,143,1339
E01017179,84,231,1146
E01017198,115,240,1079
E01017199,103,271,1250
E01017200,75,258,1439
E01017201,98,219,1051
E01017202,103,264,1308
E01017203,53,210,1371
E01017204,65,191,1295
E01017205,93,245,1027
E01017206,88,237,1287
E01017217,121,232,1191
E01017218,94,155,1104
E01017219,127,316,1286
E01017220,108,279,1456
E01017221,80,169,1375
E01017222,57,197,1273
E01017223,66,190,1422
E01017224,55,163,1135
E01017225,77,199,1276
E01017226,66,220,1198
E01017227,57,121,1141
E01017228,73,198,1281
E01017231,46,129,1534
E01017232,47,116,1097
E01017233,81,230,1302
E01017234,89,202,1573
E01017235,46,150,1390
E01017255,67,198,1329
E01017256,87,284,1658
E01017257,78,240,1242
E01017258,82,176,1300
E01017259,61,176,1214
E01017260,105,218,1059
E01017261,93,186,1436
E01017262,49,168,1118
E01017263,106,199,1124
E01017264,74,214,2294
E01017265,131,254,1247
E01017266,57,168,1217
E01017267,45,122,1071
E01017270,83,211,1061
E01017271,52,125,909
E01017272,78,179,1156
E01017273,88,198,1149
E01017274,109,224,1157
E01017275,84,204,1355
E01017276,97,227,1394
E01017277,97,194,1211
E01017278,56,132,1147
E01017279,80,214,1397
E01017280,126,228,1040
E01017281,154,249,1241
E01017300,104,351,1779
E01017301,60,197,809
E01017302,89,200,1458
E01017303,50,154,1014
E01017304,70,151,1183
E01017305,84,205,1097
E01017306,68,175,1107
E01017307,127,314,1508
E01017308,92,298,1376
E01017309,88,195,1359
E01017316,92,265,1325
E01017329,107,359,1845
E01022571,31,119,1053
E01022572,23,110,1111
E01022573,44,241,2163
E01022574,80,210,1110
E01022575,78,207,1237
E01022576,81,264,1179
E01022577,52,190,1241
E01022578,99,350,2552
E01022579,63,171,885
E01022580,82,151,1021
E01022582,29,145,1237
E01022583,62,173,1449
E01022584,90,258,1434
E01022585,33,154,1428
E01022586,81,152,1458
E01022587,48,172,1499
E01022588,48,190,1373
E01022589,62,220,1465
E01022590,38,144,1314
E01022591,64,231,2153
E01022592,94,244,2001
E01022593,37,141,1094
E01022594,31,149,1257
E01022595,56,172,1705
E01022596,41,115,1221
E01022597,76,241,2530
E01022599,79,151,1061
E01022600,48,174,1251
E01022601,48,167,1224
E01022602,30,126,1115
E01022603,62,162,1206
E01022605,36,177,1405
E01022606,70,228,2096
E01022607,57,149,986
E01022608,39,127,1176
