geocode,female,male
E00034366,178,167
E00035156,131,125
E00035157,170,171
E00035158,194,170
E00035159,170,148
E00035160,152,145
E00035161,134,104
E00035162,201,209
E00035163,192,171
E00035164,153,128
E00035165,143,138
E00035166,148,133
E00035167,161,142
E00035168,135,130
E00035169,98,91
E00035170,191,152
E00035171,163,141
E00035172,152,141
E00035173,166,173
E00035174,174,171
E00035175,136,123
E00035176,196,173
E00035177,139,121
E00035178,135,94
E00035179,183,122
E00035180,120,113
E00035181,107,112
E00035182,169,124
E00035183,174,107
E00035184,164,161
E00035185,176,160
E00035186,216,193
E00035187,108,113
E00035188,192,145
E00035189,144,130
E00035190,155,140
E00035191,130,129
E00035192,143,154
E00035193,146,122
E00035242,160,152
E00035243,173,178
E00035244,121,129
E00035245,205,208
E00035246,150,131
E00035247,127,137
E00035248,109,109
E00035249,141,130
E00035250,124,128
E00035251,144,135
E00035252,223,225
E00035253,88,70
E00035254,114,142
E00035255,142,104
E00035256,133,117
E00035257,67,104
E00035258,76,78
E00035259,101,101
E00035260,82,101
E00035261,118,119
E00035262,166,174
E00035263,147,126
E00035264,95,125
E00035265,147,129
E00035266,163,151
E00035267,149,130
E00035268,141,143
E00035269,141,137
E00035270,148,154
E00035271,128,149
E00035272,116,113
E00035273,153,121
E00035274,120,145
E00035275,110,101
E00035276,127,117
E00035277,177,157
E00035278,150,165
E00035279,163,146
E00035280,49,99
E00035281,101,147
E00035282,109,118
E00035283,137,119
E00035284,114,98
E00035291,141,124
E00035301,168,159
E00035305,162,148
E00035311,147,124
E00035314,147,149
E00035315,180,152
E00035373,177,153
E00035374,178,137
E00035375,145,130
E00035376,162,164
E00035377,183,178
E00035378,167,170
E00035379,144,176
E00035380,135,121
E00035381,168,150
E00035382,172,156
E00035385,166,149
E00035386,168,137
E00035387,160,134
E00035388,199,165
E00035389,155,131
E00035390,188,152
E00035391,93,98
E00035392,159,143
E00035394,220,214
E00035395,209,161
E00035396,289,261
E00035397,91,77
E00035398,126,138
E00035399,106,87
E00035400,135,119
E00035401,171,157
E00035402,157,155
E00035403,281,232
E00035404,124,121
E00035405,194,180
E00035406,134,113
E00035407,131,118
E00035408,176,162
E00035409,125,108
E00035410,111,128
E00035411,180,170
E00035412,169,152
E00035413,99,74
E00035414,149,125
E00035501,127,129
E00035502,67,73
E00035503,214,170
E00035504,162,143
E00035505,113,133
E00035506,128,112
E00035507,81,95
E00035508,128,132
E00035509,130,121
E00035510,125,113
E00035511,117,127
E00035512,122,104
E00035513,175,125
E00035514,93,93
E00035515,138,130
E00035516,199,204
E00035518,145,192
E00035519,83,142
E00035520,142,132
E00035521,144,186
E00035523,48,58
E00035524,116,100
E00035525,89,88
E00035526,101,95
E00035527,72,89
E00035528,183,124
E00035529,171,184
E00035530,167,158
E00035531,110,137
E00035532,133,122
E00035533,141,112
E00035534,125,122
E00035535,138,139
E00035536,101,86
E00035537,159,151
E00035538,170,158
E00035539,151,151
E00035540,111,96
E00035541,164,132
E00035542,149,104
E00035543,127,112
E00035544,159,148
E00035545,174,154
E00035546,136,142
E00035548,266,271
E00035549,131,128
E00035550,153,119
E00035552,153,137
E00035553,155,146
E00035554,219,215
E00035555,219,164
E00035556,149,122
E00035559,113,122
E00035563,183,149
E00035564,109,138
E00035565,141,128
E00035568,165,144
E00035572,164,142
E00035573,126,106
E00035574,176,176
E00035575,201,154
E00035576,133,112
E00035581,183,176
E00035583,188,180
E00035584,189,162
E00035585,166,141
E00035586,179,173
E00035587,188,184
E00035588,176,160
E00035589,159,137
E00035590,148,136
E00035591,140,122
E00035592,180,138
E00035593,173,168
E00035594,154,151
E00035595,119,96
E00035596,86,101
E00035597,137,123
E00035598,162,141
E00035599,128,114
E00035600,168,183
E00035601,165,136
E00035602,212,139
E00035603,87,87
E00035604,174,145
E00035605,209,172
E00035606,171,150
E00035607,140,154
E00035608,168,156
E00035609,157,162
E00035610,192,169
E00035611,127,123
E00035612,176,151
E00035613,193,174
E00035614,163,163
E00035615,139,128
E00035616,155,159
E00035617,163,148
E00035618,136,135
E00035619,165,154
E00035620,165,167
E00035621,124,125
E00035698,111,102
E00035699,138,100
E00035700,167,133
E00035701,128,85
E00035702,147,163
E00035703,165,158
E00035704,150,151
E00035705,188,180
E00035706,166,158
E00035876,164,131
E00035877,115,106
E00035885,156,123
E00035892,147,103
E00035893,162,120
E00035895,118,106
E00035896,144,149
E00035898,137,137
E00035972,178,170
E00035973,217,174
E00035974,162,170
E00035975,140,122
E00035976,162,150
E00035977,196,176
E00035978,154,166
E00035979,164,161
E00035980,189,157
E00035981,186,123
E00035982,228,164
E00035983,148,123
E00035984,143,141
E00035985,120,118
E00035986,175,183
E00035987,154,138
E00035988,160,137
E00035989,171,150
E00035990,181,166
E00035991,141,148
E00035992,162,164
E00035993,134,128
E00035994,153,154
E00035995,158,119
E00035996,144,148
E00035997,197,175
E00035998,179,175
E00035999,167,153
E00036000,123,84
E00036001,184,169
E00036002,178,170
E00036003,166,135
E00036004,151,138
E00036005,137,118
E00036006,167,146
E00036007,132,117
E00036008,212,199
E00036009,162,146
E00036630,178,175
E00036636,130,133
E00036637,153,116
E00036638,125,148
E00036639,132,113
E00036644,79,69
E00036645,88,119
E00036646,153,145
E00036647,158,146
E00036648,159,165
E00036649,89,83
E00036650,173,185
E00036651,144,142
E00036652,92,96
E00170482,86,106
E00170487,213,212
E00170488,150,152
E00170489,78,88
E00170490,112,101
E00170491,136,126
E00170492,157,202
E00170493,174,158
E00170494,65,58
