geocode,asian,black,mixed,other,white
E01016717,118,95,101,14,1217
E01016759,12,10,29,2,1325
E01016760,78,105,59,7,2137
E01016761,22,4,21,1,1320
E01016762,41,68,53,3,1113
E01016763,106,40,20,5,1169
E01016764,70,38,35,6,1282
E01016765,73,66,49,10,1474
E01016766,155,75,37,10,1075
E01016767,79,19,37,10,1179
E01016769,140,43,44,4,1169
E01016770,183,102,56,20,1313
E01016771,219,145,33,6,967
E01016772,203,159,62,7,954
E01016773,224,84,32,9,1452
E01016786,29,13,26,1,1363
E01016787,32,22,20,2,1582
E01016788,19,11,23,1,1557
E01016789,11,19,24,2,1278
E01016790,42,13,11,3,1288
E01016791,34,13,21,3,1366
E01016792,49,13,25,6,1206
E01016793,41,22,29,2,1854
E01016794,28,1,23,11,1420
E01016795,37,15,36,4,1467
E01016798,20,6,18,5,1875
E01016799,14,6,22,0,1829
E01016802,12,13,13,2,1393
E01016804,168,222,75,10,1173
E01016805,42,44,35,7,1214
E01016806,92,197,104,5,1557
E01016807,183,129,55,4,1362
E01016808,125,81,30,14,1117
E01016809,186,129,50,15,1044
E01016812,115,65,43,4,1335
E01016817,90,43,29,3,1358
E01016818,39,9,31,0,1620
E01016819,181,101,35,12,829
E01016835,62,104,57,9,1400
E01016836,241,43,39,6,1348
E01016837,385,33,51,10,1379
E01016838,221,37,59,2,1287
E01016839,98,121,59,6,1352
E01016840,220,169,99,6,2104
E01016841,154,125,66,8,1764
E01025771,25,6,13,1,2512
E01025789,55,58,31,18,1575
E01025790,31,6,21,1,2269
E01025791,27,6,23,3,2168
E01025792,25,1,17,5,2249
E01025793,58,6,24,2,2411
E01025795,85,40,27,7,1641
E01025796,25,1,12,7,1900
E01025798,23,7,11,0,1723
E01025799,57,1,40,2,2037
E01025800,26,2,9,2,1115
E01025801,58,11,16,6,1178
E01025802,13,8,11,1,1297
E01025803,20,8,26,4,1498
E01025804,19,6,18,0,1896
E01025805,6,5,6,1,1528
