geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E02003524,1514,40,227,1259,36
E02003525,1063,39,329,1025,3
E02003526,2326,24,213,102,22
E02003527,1639,34,449,443,6
E02003529,2448,26,284,262,7
E02003530,1843,32,530,672,24
E02003531,2699,27,480,97,11
E02003532,2094,29,819,198,9
E02003533,1434,31,530,397,16
E02003534,2531,36,775,107,20
E02003535,2463,27,1075,212,33
E02003536,657,70,331,2179,40
E02003537,3039,36,538,493,76
E02003538,2268,55,1398,617,48
E02003539,752,99,821,3053,147
E02003540,2638,45,583,384,35
E02003541,956,93,1318,2225,39
E02003542,1995,32,1427,196,19
E02003543,1565,31,1668,219,20
E02003544,1765,20,833,211,22
E02003545,1340,50,1612,528,25
E02003546,2257,43,1303,196,26
E02003547,2008,74,1981,324,83
E02003548,1496,30,1204,89,47
E02003549,1768,28,714,320,19
E02003551,969,25,345,879,38
E02003553,766,35,964,609,20
E02003556,1740,14,399,309,9
E02003557,1445,24,1073,203,8
E02003561,1081,27,1423,626,24
E02003562,2152,33,1063,332,56
E02003564,2202,33,420,783,36
E02003565,742,26,1467,298,30
E02003566,1549,30,218,778,32
E02003570,821,49,1661,1084,20
E02003572,1870,15,384,202,13
E02003573,1548,50,198,1409,31
E02003574,2447,32,466,402,65
E02003575,1057,41,231,1436,43
E02003576,1937,35,638,784,40
E02003577,1211,67,2115,1355,160
E02003578,1905,22,414,281,19
E02003579,2118,29,799,388,23
E02003580,934,35,174,1452,22
E02003581,2313,59,991,293,13
E02003582,2912,43,369,181,11
E02003583,1931,18,385,477,36
E02004697,1729,55,307,122,10
E02004698,1080,43,343,1016,21
E02004699,3531,40,531,289,51
E02004700,1085,28,465,543,49
E02004702,2391,26,312,477,35
E02004703,3393,98,346,287,51
E02004704,1714,42,284,254,31
E02004705,2647,49,380,420,36
E02004706,2282,44,348,344,12
E02004707,3333,126,609,417,44
E02004708,2373,45,696,755,49
E02004709,2577,30,222,184,7
E02004710,2040,28,187,310,4
E02004712,3122,17,297,34,17
E02004713,2723,25,292,165,7
E02004714,2758,29,393,160,31
E02004715,2325,30,457,571,46
E02004716,2616,26,299,585,37
E02004717,2007,40,496,1362,91
E02004718,2023,48,905,757,63
E02004719,3473,26,333,132,13
E02004720,3702,34,596,361,55
E02004721,2673,18,512,270,96
E02004722,2218,21,296,538,25
E02004723,3386,16,347,54,13
E02004724,2113,33,381,643,30
E02004725,1488,24,373,505,8
E02004726,1735,27,461,274,20
E02004727,2851,20,325,163,25
E02004728,2585,31,436,369,51
E02004729,2151,32,221,637,21
E02004730,3139,35,224,136,10
E02004731,2733,18,380,93,8
E02004732,2735,25,338,173,8
E02004733,2355,31,367,297,61
E02004734,3384,51,624,292,19
E02004735,2873,16,277,29,11
E02004736,3057,18,204,112,7
E02004737,1968,49,470,764,27
E02004738,2560,30,247,369,6
E02004739,2404,29,195,266,19
E02004740,2665,27,337,85,4
E02004741,2195,33,196,705,32
E02004742,2056,36,303,829,7
E02004743,2526,31,405,190,10
E02004744,1331,21,953,910,36
E02004745,2267,38,746,758,91
E02004746,3555,37,620,337,67
E02004747,1989,24,541,323,37
E02004748,1936,82,1203,1466,80
E02004749,2644,18,325,67,4
E02004750,2616,22,485,230,17
E02004764,2849,33,161,362,16
E02004765,2193,16,407,20,4
E02004766,1530,32,200,864,6
E02004767,1078,35,173,940,21
E02004768,1409,16,275,561,13
E02004769,980,27,207,1234,30
E02004770,1391,38,213,1224,14
E02004771,1749,55,353,1429,35
E02004772,3067,31,290,442,22
E02004774,3279,58,542,434,16
E02004775,2984,33,498,435,19
E02004776,2159,30,180,171,6
E02004777,1784,23,484,307,10
E02004778,2224,27,414,132,8
E02004789,3088,35,362,872,49
E02004791,1364,17,157,654,9
E02004792,2973,37,387,303,23
E02004827,2461,10,259,99,2
E02004829,1508,55,435,198,40
E02004830,1874,69,267,377,21
E02004831,2714,60,342,292,9
E02004832,2545,118,470,418,40
E02004833,2289,37,411,648,43
E02004834,1194,63,452,1434,24
E02004835,2284,126,1160,778,70
E02004836,686,29,423,1030,9
E02004837,2405,38,422,216,11
E02004838,2870,69,354,352,40
E02004839,2613,82,306,303,10
E02004840,3086,59,386,440,15
E02004841,3118,94,751,480,74
E02004842,2460,47,425,277,20
E02006454,2049,32,266,392,27
E02006455,1718,34,337,338,18
E02006559,3455,20,322,25,9
E02006560,3575,49,349,327,21
E02006561,1924,50,248,381,33
E02006563,1689,77,303,316,7
E02006564,2155,68,491,673,37
E02006566,2299,101,439,481,36
E02006567,2350,76,324,377,22
E02006568,2077,90,1040,1494,90
E02006569,2270,50,634,224,19
E02006570,2244,59,1062,738,27
E02006571,2614,35,391,280,23
E02006572,2299,64,461,924,59
E02006573,3718,102,629,377,45
E02006821,2107,19,370,123,11
E02006822,2873,29,308,383,9
E02006829,2366,25,244,115,22
E02006830,1536,19,209,963,44
E02006831,2302,17,173,136,8
E02006838,2378,31,243,148,9
E02006839,2541,78,333,299,20
