geocode,bad,fair,good
E01020910,113,273,1323
E01020911,103,241,1646
E01020912,145,280,1610
E01020913,140,330,1644
E01020914,75,229,1630
E01020915,126,279,1294
E01020916,80,220,1386
E01020917,100,218,1183
E01020918,67,209,1343
E01020919,67,227,1252
E01020920,162,279,1030
E01020921,137,253,1116
E01020922,141,248,1107
E01020923,124,219,1109
E01020924,72,216,1130
E01020925,107,239,1177
E01020926,65,212,1336
E01020927,106,212,1185
E01020928,141,319,1108
E01020929,159,296,1146
E01020930,86,163,1231
E01020931,130,334,1385
E01020932,131,337,913
E01020933,41,122,884
E01020934,78,231,941
E01020935,98,275,1470
E01020936,114,367,1240
E01020937,67,262,1305
E01020938,86,200,1288
E01020939,46,144,1387
E01020940,51,192,1266
E01020941,103,227,1363
E01020942,56,176,1332
E01020943,67,199,1327
E01020944,83,200,1260
E01020945,72,298,1472
E01020946,71,261,1389
E01020947,110,246,1141
E01020948,93,281,1060
E01020949,98,296,1183
E01020950,102,287,1234
E01020951,84,240,1189
E01020952,105,281,1409
E01020953,62,174,1294
E01020954,65,200,1500
E01020955,139,258,1101
E01020956,152,359,1064
E01020957,116,253,1123
E01020959,103,220,1134
E01020960,116,330,2009
E01020961,102,275,1035
E01020962,102,299,1603
E01020963,104,230,1365
E01020964,98,271,1281
E01020965,125,285,1454
E01020966,207,375,1149
E01020967,159,377,1284
E01020968,107,285,1308
E01020969,137,226,1156
E01020970,99,272,2318
E01020971,164,317,1556
E01020972,203,269,1077
E01020973,131,274,1347
E01020974,134,282,1121
E01020975,122,326,1362
E01020976,121,293,1499
E01020977,100,256,1232
E01020978,171,315,1461
E01020979,175,413,1246
E01020980,126,240,1217
E01020981,84,217,1322
E01020982,209,326,1207
E01020983,219,341,1097
E01020984,162,332,1457
E01020985,159,305,1318
E01020986,76,213,1184
E01020987,59,209,1529
E01020988,93,300,1306
E01020989,186,308,1268
E01020990,125,235,1293
E01020991,78,194,1062
E01020992,173,277,1392
E01020993,143,245,955
E01020994,130,258,1145
E01020995,162,238,1031
E01020996,103,231,1458
E01020997,124,247,1267
E01020998,139,337,1374
