geocode,asian,black,mixed,other,white
E00006184,100,65,21,55,247
E00006185,73,48,20,29,172
E00006186,76,162,19,26,100
E00006187,35,15,16,13,228
E00006188,19,16,20,3,213
E00006219,43,28,16,55,204
E00006224,62,17,14,9,253
E00006225,91,106,23,54,130
E00006820,21,0,14,3,263
E00006822,7,6,7,0,236
E00006823,24,36,27,27,268
E00006824,28,24,9,16,185
E00006827,26,18,16,5,197
E00006828,10,18,23,7,272
E00006829,13,5,11,7,208
E00006830,24,13,6,1,167
E00006831,31,2,12,4,215
E00006833,15,7,12,0,245
E00006834,22,2,6,2,285
E00006835,16,0,11,6,264
E00006836,19,2,17,2,241
E00006838,18,6,11,5,206
E00006839,19,1,9,2,255
E00006840,18,2,14,2,256
E00006841,18,5,7,9,248
E00006842,19,6,9,3,293
E00006843,15,7,11,0,206
E00006846,18,3,15,23,280
E00006851,22,36,16,8,183
E00006852,33,2,16,4,197
E00006853,19,6,11,2,284
E00006861,30,28,24,50,181
E00006862,50,19,11,13,214
E00006863,19,21,19,12,246
E00006864,22,31,9,15,120
E00006866,10,0,6,3,250
E00009227,21,61,16,28,135
E00009230,26,23,23,11,330
E00009233,20,13,9,3,383
E00009235,21,12,8,11,142
E00009236,13,13,11,4,172
E00009238,35,27,24,10,176
E00009240,10,2,10,14,219
E00009242,29,83,14,16,130
E00009247,14,23,15,7,220
E00009248,27,37,15,36,242
E00009253,17,23,17,5,223
E00009254,32,13,15,19,287
E00009255,32,106,20,27,166
E00009257,22,16,20,18,253
E00009262,20,81,13,15,93
E00009264,10,61,16,13,84
E00009265,12,11,6,19,104
E00009266,21,26,9,6,181
E00009267,16,11,16,11,165
E00009269,36,29,13,7,216
E00009271,26,82,19,19,85
E00009272,13,5,4,0,225
E00009273,30,36,21,24,241
E00009274,20,71,14,7,178
E00009275,30,45,23,17,154
E00009276,47,61,18,28,219
E00009277,37,41,20,19,171
E00009278,29,75,19,21,205
E00009279,23,62,24,14,139
E00009280,30,26,14,18,163
E00009281,26,118,30,20,126
E00009282,18,59,26,18,174
E00009283,24,24,17,21,165
E00009284,33,88,19,17,100
E00009285,14,21,23,8,208
E00009286,23,47,20,21,232
E00009287,10,39,12,11,235
E00009288,26,43,18,16,160
E00009289,11,24,7,15,196
E00009291,38,18,24,11,217
E00009292,15,33,15,13,263
E00009293,20,54,9,23,155
E00009294,13,56,21,39,153
E00009295,10,89,45,22,222
E00009296,80,32,29,8,213
E00009297,55,69,27,18,326
E00009298,24,62,30,24,211
E00009299,12,41,9,11,174
E00009300,27,24,15,3,172
E00009301,45,23,30,14,256
E00009302,12,13,17,11,178
E00009303,23,51,13,11,222
E00009304,43,26,35,20,229
E00009305,27,18,7,18,244
E00009306,27,49,16,14,199
E00009307,15,48,12,16,261
E00009308,18,16,9,11,140
E00009309,29,36,19,24,198
E00009310,22,19,10,1,198
E00009311,10,12,11,4,238
E00009312,13,102,21,15,126
E00009313,78,47,17,11,168
E00009314,31,116,39,15,118
E00009334,12,15,8,5,299
E00009341,6,7,4,3,133
E00009424,15,21,13,14,190
E00009429,26,6,11,7,243
E00009430,44,2,21,8,285
E00009432,39,17,18,10,293
E00009438,57,29,13,21,286
E00009439,45,13,11,18,276
E00009445,20,37,13,9,221
E00009449,35,8,16,13,239
E00009452,65,6,12,30,179
E00009455,25,9,11,5,286
E00009457,20,9,8,10,284
E00009459,17,36,27,10,168
E00009460,15,22,1,17,232
E00009461,37,52,21,22,252
E00009462,32,52,22,28,193
E00009463,76,42,17,32,403
E00009464,19,38,37,23,205
E00009465,7,7,11,1,151
E00009466,11,53,30,32,193
E00009467,26,8,15,0,139
E00009468,20,32,12,7,201
E00009469,10,35,12,10,87
E00009470,61,42,37,19,186
E00009471,37,37,33,21,185
E00009472,10,48,13,14,204
E00009473,31,81,13,18,143
E00009474,9,11,9,2,163
E00009475,32,28,13,15,183
E00009476,40,20,18,24,195
E00009477,20,34,10,12,179
E00009478,7,8,18,3,181
E00009479,16,18,13,12,187
E00009480,20,16,15,12,278
E00009481,23,14,21,4,244
E00009482,33,19,11,21,174
E00009483,25,6,14,17,154
E00009484,14,31,13,8,206
E00009485,26,21,12,12,162
E00009486,10,16,8,22,164
E00009487,41,40,28,17,218
E00009488,13,9,10,6,118
E00009489,59,82,24,11,255
E00009490,35,26,24,11,158
E00009491,37,89,38,49,240
E00009492,9,68,12,17,116
E00009493,14,56,19,20,122
E00009494,13,21,23,11,154
E00009495,19,71,5,7,130
E00009496,28,66,9,16,125
E00009497,28,46,29,22,145
E00009498,15,65,7,7,96
E00009499,25,68,17,18,248
E00009500,17,15,9,9,208
E00009501,19,43,10,12,139
E00009586,11,1,10,4,273
E00009644,32,35,17,31,317
E00009645,5,9,12,11,244
E00009646,11,26,16,21,121
E00009647,16,27,20,8,189
E00009648,12,41,9,7,301
E00009649,8,8,14,6,243
E00009651,20,52,28,14,208
E00009652,21,12,14,3,157
E00009653,21,23,0,24,233
E00009654,16,50,29,27,131
E00009655,12,3,11,2,215
E00009656,12,11,13,4,224
E00009657,2,1,7,4,177
E00009658,46,45,23,29,282
E00009659,33,38,21,23,95
E00009660,29,11,8,13,176
E00009661,23,53,12,37,151
E00009662,32,16,20,22,247
E00009663,17,20,12,12,222
E00009664,14,24,15,8,201
E00009665,32,115,24,79,136
E00009666,31,16,15,19,148
E00009667,30,10,12,25,174
E00009668,26,26,9,12,128
E00009669,28,10,5,24,208
E00009670,14,13,10,15,157
E00009671,11,6,15,0,230
E00009672,9,5,12,5,177
E00009673,23,17,8,3,140
E00009674,11,22,20,22,211
E00009675,56,15,43,7,233
E00009676,6,4,5,3,340
E00009677,10,5,17,5,185
E00009678,19,5,11,1,224
E00009679,19,15,15,4,314
E00009680,13,2,10,5,280
E00009681,9,5,3,5,124
E00009718,59,35,10,23,293
E00009720,36,58,28,35,178
E00009721,44,58,17,19,228
E00009722,34,29,7,11,231
E00009723,60,35,26,16,183
