geocode,employee,inactive,self-employed,student,unemployed
E00034366,73,139,6,10,28
E00035156,107,55,12,7,16
E00035157,101,89,36,9,9
E00035158,146,76,25,14,10
E00035159,119,60,34,7,3
E00035160,101,58,29,9,12
E00035161,83,50,9,2,7
E00035162,167,71,44,11,10
E00035163,107,91,47,4,4
E00035164,119,53,13,10,8
E00035165,115,57,29,6,8
E00035166,90,82,36,1,11
E00035167,138,59,20,7,9
E00035168,84,85,19,2,3
E00035169,65,40,20,2,6
E00035170,155,76,19,10,12
E00035171,124,70,26,8,7
E00035172,101,82,29,1,10
E00035173,133,76,24,13,3
E00035174,107,79,43,11,1
E00035175,105,50,16,1,12
E00035176,114,91,48,6,10
E00035177,97,50,28,3,14
E00035178,109,48,11,2,10
E00035179,61,70,24,3,11
E00035180,86,61,24,1,7
E00035181,77,54,22,0,5
E00035182,86,68,18,8,3
E00035183,84,61,22,2,6
E00035184,123,61,31,8,9
E00035185,152,60,23,6,14
E00035186,202,76,18,10,4
E00035187,68,63,21,5,7
E00035188,149,80,14,5,8
E00035189,126,57,11,6,10
E00035190,128,56,27,10,10
E00035191,117,52,10,11,7
E00035192,133,59,16,9,8
E00035193,61,96,22,2,12
E00035242,137,55,14,5,21
E00035243,141,83,29,9,15
E00035244,86,55,15,6,27
E00035245,186,93,17,8,19
E00035246,93,64,17,2,5
E00035247,117,49,26,6,16
E00035248,92,47,18,3,5
E00035249,102,80,19,16,16
E00035250,110,68,14,4,14
E00035251,132,61,9,10,8
E00035252,138,136,29,7,21
E00035253,73,27,14,4,12
E00035254,90,80,18,3,13
E00035255,70,78,6,5,15
E00035256,77,97,7,7,13
E00035257,53,60,9,1,21
E00035258,50,38,8,3,12
E00035259,85,39,6,5,14
E00035260,66,58,7,5,24
E00035261,118,59,10,1,7
E00035262,131,67,25,10,26
E00035263,84,73,9,6,22
E00035264,70,63,11,3,23
E00035265,89,73,8,10,18
E00035266,142,73,16,10,10
E00035267,123,57,13,6,9
E00035268,121,65,24,7,8
E00035269,91,74,13,6,10
E00035270,138,52,24,13,8
E00035271,112,64,11,5,17
E00035272,105,45,13,5,7
E00035273,105,63,16,1,10
E00035274,116,44,16,6,11
E00035275,72,61,6,1,7
E00035276,102,58,23,6,10
E00035277,156,44,21,6,20
E00035278,145,78,8,4,9
E00035279,114,86,11,3,6
E00035280,54,60,2,0,11
E00035281,81,74,26,1,15
