geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00052690,2,15,89,16,9,2,0,0,7
E00052691,1,15,44,3,3,3,1,0,1
E00052692,4,16,150,20,4,1,0,4,8
E00052693,6,19,175,9,7,0,0,0,6
E00052694,2,13,107,8,4,1,2,1,3
E00052695,6,14,53,11,0,2,0,1,1
E00052696,3,10,95,17,2,2,1,2,3
E00052697,6,20,85,19,2,0,0,0,2
E00052698,1,10,59,6,0,0,0,1,0
E00052699,2,22,78,23,2,2,2,5,4
E00052700,6,20,81,11,1,0,2,1,1
E00052701,2,22,119,10,2,1,1,1,5
E00052702,2,14,85,11,3,0,0,1,3
E00052703,4,14,82,12,2,2,0,0,3
E00052704,3,13,108,15,3,0,1,1,9
E00052705,4,18,111,4,10,0,0,1,3
E00052706,1,16,97,8,3,1,1,1,1
E00052707,2,19,149,8,1,0,1,1,9
E00052708,1,11,101,18,5,0,1,0,7
E00052709,2,26,87,13,3,1,3,3,8
E00052710,2,12,46,13,0,3,0,0,0
E00052711,2,5,117,16,4,0,0,0,2
E00052712,3,17,121,13,1,0,1,0,5
E00052713,2,9,114,8,7,2,0,0,4
E00052714,6,13,167,9,4,1,0,0,3
E00052715,5,9,167,11,3,1,0,2,7
E00052716,5,6,83,9,4,2,0,0,2
E00052717,2,14,93,10,1,3,0,0,3
E00052718,3,19,155,8,5,4,1,0,7
E00052719,2,7,74,8,6,1,0,0,2
E00052720,5,12,129,24,3,1,1,1,4
E00052721,0,16,98,15,2,0,1,0,1
E00052722,1,16,75,16,1,1,0,0,0
E00052723,3,16,91,9,3,1,0,0,2
E00052724,3,9,100,5,3,4,0,1,0
E00052725,3,17,69,9,1,1,0,0,0
E00052873,2,29,62,27,2,0,0,1,5
E00052894,2,35,39,13,2,0,1,2,3
E00052896,5,39,105,34,4,4,0,3,12
E00052898,2,32,96,21,6,2,1,2,25
E00052901,4,19,70,30,1,1,0,3,9
E00052902,3,25,50,20,1,0,0,1,4
E00052904,5,32,53,24,2,0,1,0,7
E00052906,1,5,25,8,7,0,0,1,3
E00052911,2,25,59,11,6,1,1,1,7
E00052914,3,16,65,7,0,1,0,4,6
E00052915,7,35,75,24,3,0,0,2,7
E00052916,1,19,73,13,3,0,1,0,13
E00052918,2,10,69,6,2,0,0,1,1
E00052919,3,26,62,9,0,1,0,1,0
E00052920,6,19,61,23,2,0,2,1,2
E00052921,2,15,69,12,2,2,0,0,2
E00052922,7,24,76,24,1,2,1,1,2
E00052923,7,17,54,19,0,2,0,3,5
E00052924,2,16,57,8,2,1,0,2,0
E00052925,3,22,65,11,2,0,1,2,2
E00052926,4,13,76,15,1,2,0,0,3
E00052929,3,29,64,19,1,1,0,2,4
E00052930,5,19,72,6,1,1,3,0,5
E00052931,5,13,83,17,5,0,0,1,4
E00052932,4,21,63,21,2,0,1,2,2
E00052933,0,17,57,5,3,0,1,1,4
E00052934,2,17,46,11,1,1,0,2,5
E00052935,1,21,61,14,2,0,1,1,1
E00052937,4,21,61,17,4,3,0,2,1
E00052938,2,14,61,19,1,1,3,2,6
E00052940,1,11,82,6,1,0,0,2,3
E00052941,5,20,70,9,2,1,0,0,3
E00052943,3,15,51,13,1,2,0,2,6
E00052944,3,23,102,17,4,0,0,2,2
E00052945,4,21,56,13,3,0,0,1,3
E00052946,4,12,116,7,6,0,1,0,6
E00052989,7,17,163,11,6,1,0,0,7
E00052990,1,16,87,14,2,1,0,2,5
E00052991,5,22,122,7,5,1,1,1,5
E00052992,4,14,104,8,3,1,1,2,7
E00052993,7,10,167,14,5,1,0,0,7
E00052994,1,16,75,15,6,1,0,0,1
E00052995,0,11,96,12,4,1,0,0,5
E00052996,3,19,122,14,5,2,0,1,13
E00052997,1,16,117,10,0,1,0,1,11
E00052998,4,10,84,6,0,1,0,0,5
E00052999,4,23,123,11,2,2,1,0,3
E00053000,4,10,98,18,3,0,0,1,5
E00053001,4,10,116,9,3,0,0,0,3
E00053002,5,16,141,9,6,5,0,0,8
E00053003,5,10,103,14,6,3,0,4,2
E00053004,5,11,49,6,0,0,0,0,0
E00053005,4,15,51,18,1,0,0,0,5
E00053006,2,13,125,7,4,1,1,0,3
E00053007,4,20,75,15,2,1,0,1,0
E00053008,1,24,123,11,4,3,1,0,4
E00053009,3,23,78,11,2,1,2,4,3
E00053010,4,21,71,16,0,2,0,5,1
E00053011,2,25,152,6,5,2,0,0,4
E00053012,0,16,78,8,1,1,0,0,1
E00053013,8,12,127,2,6,1,0,1,2
E00053014,4,17,98,6,3,0,1,0,6
E00053015,6,13,119,15,4,1,1,0,5
E00053016,3,18,58,2,6,0,1,0,1
E00053017,4,27,116,21,5,0,0,3,3
E00053018,2,16,120,9,7,0,0,0,7
E00053019,1,35,82,10,2,0,2,1,6
E00053020,6,11,87,8,5,4,0,1,2
E00053021,1,13,23,11,1,0,0,0,4
E00053022,3,14,96,12,2,1,0,1,8
E00053023,1,8,109,13,8,1,1,1,6
E00053024,2,12,128,12,6,0,1,2,7
E00053025,1,20,78,10,2,1,0,2,1
E00053026,3,12,67,8,2,1,0,1,1
E00053027,7,19,123,11,8,2,0,0,2
E00053028,4,23,59,15,4,1,0,1,6
E00053029,4,15,81,16,2,1,0,1,0
E00053030,2,14,130,8,3,1,0,3,11
E00053032,1,17,82,30,14,1,0,1,17
E00053033,1,13,90,12,4,1,0,1,6
E00053034,2,12,45,8,3,0,0,0,6
E00053051,3,19,102,22,4,2,0,1,6
E00053052,5,18,72,17,2,0,0,0,8
E00053053,5,18,97,32,7,3,1,2,8
E00053054,4,11,61,9,6,1,1,0,10
E00053055,7,20,98,16,8,2,0,0,8
E00053056,4,23,48,21,6,0,2,1,7
E00053057,1,18,59,24,2,0,0,4,10
E00053058,4,20,87,20,3,0,2,0,14
E00053059,2,18,117,37,12,0,0,0,14
E00053060,6,18,110,17,7,0,0,2,12
E00053061,6,12,69,20,4,1,1,0,3
E00053115,2,21,99,11,2,1,1,2,4
E00053116,2,25,46,19,0,0,2,1,6
E00053117,3,19,82,7,4,2,0,0,10
E00053118,3,10,60,16,2,0,0,4,6
E00053119,3,14,63,12,3,1,0,2,1
E00053120,0,17,30,6,3,0,1,1,1
E00053121,7,23,102,11,4,1,0,1,3
E00053122,3,18,112,15,4,0,1,0,6
E00053123,5,23,77,34,1,0,1,6,11
E00053124,2,39,78,20,1,1,2,3,6
E00053125,1,16,101,8,1,1,2,0,7
E00053126,1,24,54,17,5,1,1,8,6
E00053127,5,23,70,20,3,0,4,3,12
E00053128,2,21,78,22,3,0,5,2,7
E00053129,3,10,88,15,7,0,1,1,5
E00053130,2,32,91,17,8,0,3,2,5
E00053131,1,21,64,11,2,0,2,0,4
E00053132,0,17,95,14,2,0,0,5,8
E00053133,6,35,103,25,5,1,0,0,8
E00053134,4,32,70,57,6,0,6,3,17
E00053135,2,24,57,15,0,0,0,1,8
E00053136,2,28,97,15,1,0,0,0,11
E00053137,2,31,79,21,1,1,5,3,7
E00053138,1,12,36,14,0,0,0,2,6
E00053139,1,19,67,23,1,0,4,1,10
E00053140,2,37,42,38,0,0,2,1,15
E00053141,4,17,38,24,0,1,1,0,7
E00053142,3,31,71,24,4,0,1,5,7
E00053144,0,9,27,7,2,0,0,2,0
