geocode,female,male
E00092132,165,155
E00092133,123,131
E00092134,49,55
E00092135,127,116
E00112065,154,164
E00112067,178,162
E00112069,260,251
E00112076,145,161
E00112078,164,175
E00112079,182,192
E00112083,182,178
E00112085,183,167
E00112087,164,181
E00112089,134,106
E00112090,125,114
E00112091,210,193
E00112092,170,186
E00112093,112,111
E00112094,89,85
E00112095,158,141
E00112096,115,111
E00112097,186,175
E00112098,165,179
E00112099,177,176
E00112100,154,170
E00112101,194,171
E00112102,163,156
E00112103,139,132
E00112104,175,159
E00112105,152,157
E00112130,87,88
E00112146,189,177
E00112147,145,132
E00112148,114,125
E00112149,176,177
E00112150,241,232
E00112151,165,162
E00112152,180,165
E00112153,167,180
E00112154,147,134
E00112155,161,162
E00112156,229,221
E00112157,139,140
E00112158,138,132
E00112159,155,162
E00112160,248,256
E00112161,178,181
E00112162,141,163
E00112163,203,160
E00112164,149,108
E00112165,120,98
E00112166,144,131
E00112167,219,212
E00112168,195,182
E00112169,166,171
E00112170,217,202
E00112171,116,87
E00112172,152,128
E00112173,124,137
E00112174,133,97
E00112175,135,138
E00112176,116,136
E00112177,115,80
E00112178,215,161
E00112179,159,153
E00112180,124,112
E00112181,205,200
E00112182,150,152
E00112183,148,141
E00112184,162,153
E00112185,131,122
E00112186,144,145
E00112187,176,135
E00112188,147,147
E00112189,163,153
E00112190,157,155
E00112191,128,112
E00112192,137,145
E00112193,127,136
E00112194,155,151
E00112195,177,161
E00112196,153,173
E00112197,194,159
E00112198,168,152
E00112199,211,206
E00112200,156,172
E00112201,177,213
E00112202,132,148
E00112203,160,180
E00112204,182,182
E00112205,132,142
E00112206,137,96
E00112207,169,128
E00112209,215,212
E00112210,153,140
E00112211,158,156
E00112212,141,148
E00112213,136,137
E00112214,198,178
E00112215,181,167
E00112216,167,168
E00112217,161,161
E00112218,152,156
E00112219,228,221
E00112220,102,112
E00112221,166,127
E00112222,186,225
E00112223,88,89
E00112224,172,195
E00112225,160,176
E00112226,129,157
E00112227,160,134
E00112228,193,203
E00112229,189,190
E00112235,230,235
E00112236,218,192
E00112237,169,170
E00112238,166,172
E00112239,210,204
E00112241,147,151
E00112243,56,57
E00112244,63,75
E00112245,122,106
E00112246,188,181
E00112247,109,91
E00112248,190,194
E00112249,295,306
E00112250,66,66
E00112251,199,204
E00112253,197,178
E00112254,149,142
E00112255,197,175
E00112256,179,176
E00112258,119,124
E00112259,157,160
E00112260,158,149
E00112261,193,148
E00112268,107,131
E00112269,141,129
E00112270,134,133
E00112271,193,172
E00112272,214,223
E00112283,145,136
E00112284,161,170
E00112285,108,125
E00112286,174,148
E00112287,145,144
E00112288,164,157
E00112289,176,179
E00112290,217,233
E00112291,165,163
E00112293,207,206
E00112294,179,186
E00119054,134,114
E00119055,282,245
E00119056,190,155
E00119057,166,155
E00119058,193,181
E00119059,203,175
E00119060,149,132
E00119061,167,161
E00119062,179,172
E00119063,176,153
E00119064,158,153
E00119065,133,163
E00119066,137,117
E00119067,173,179
E00119068,152,163
E00119069,118,134
E00119070,248,251
E00119071,166,167
E00119073,237,238
E00119074,121,133
E00119075,172,138
E00119076,171,145
E00119077,154,143
E00119078,187,188
E00119079,236,213
