geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00152236,4,0,74,5,23,0,0,0,4
E00152237,1,0,32,0,18,0,2,0,5
E00152238,0,1,95,8,28,1,2,0,5
E00152239,3,2,85,11,11,1,0,0,3
E00152240,3,6,170,17,3,1,1,0,1
E00152241,2,0,92,17,16,1,4,0,8
E00152242,3,1,111,5,30,0,1,1,10
E00152243,2,1,151,11,15,2,2,1,10
E00152267,1,2,124,10,21,0,4,0,4
E00152268,5,4,146,9,8,3,0,1,1
E00152269,2,2,117,9,16,0,2,0,3
E00152270,2,2,163,7,27,0,0,1,4
E00152324,1,0,41,4,10,0,0,0,3
E00152354,0,3,77,17,13,1,3,1,3
E00152355,1,0,60,19,17,0,0,0,6
E00152356,1,1,77,11,5,1,1,0,0
E00152357,3,1,120,14,7,2,0,1,7
E00152358,1,0,55,14,20,1,3,0,9
E00152359,0,0,55,23,5,2,0,0,0
E00152360,0,0,50,11,17,0,0,1,2
E00152367,2,0,93,8,19,0,0,0,6
E00152368,6,4,164,12,17,2,0,0,3
E00152369,7,4,111,23,6,1,2,0,3
E00152370,1,2,107,7,13,3,1,0,5
E00152371,3,2,123,5,5,0,0,0,1
E00152372,1,1,52,1,11,1,0,0,1
E00152373,0,2,128,6,18,1,0,0,3
E00152374,3,2,81,12,18,0,3,0,10
E00152375,2,3,96,14,13,0,2,0,4
E00152376,3,1,109,21,8,1,0,0,1
E00152377,1,2,77,5,8,1,0,0,2
E00152378,2,8,48,13,1,1,1,1,3
E00152379,3,7,63,6,4,1,0,0,0
E00152380,2,1,89,16,16,0,1,0,3
E00152409,2,0,50,7,15,1,1,0,3
E00152410,1,1,59,4,11,0,3,1,7
E00152411,1,4,102,7,12,2,3,0,2
E00152412,2,2,117,5,17,3,0,0,2
E00152413,0,1,123,3,19,0,2,0,3
E00152414,5,2,90,13,10,0,0,0,12
E00152415,1,2,66,6,20,0,1,0,9
E00152416,2,2,61,8,19,0,0,0,3
E00152417,1,3,90,9,13,1,1,0,2
E00152432,1,0,77,3,11,0,1,0,1
E00152433,1,0,50,3,12,0,0,0,6
E00152434,4,0,149,9,20,0,0,1,5
E00152435,2,0,75,8,6,0,0,0,1
E00152436,2,1,113,7,23,0,0,0,13
E00152437,1,4,163,19,20,0,2,0,10
E00152438,1,0,46,9,13,0,0,0,3
E00152439,2,2,119,9,9,1,1,0,7
E00152460,1,0,123,9,13,0,0,0,5
E00152482,2,1,93,3,15,0,0,1,5
E00152483,4,4,135,4,9,2,0,1,0
E00152484,3,6,138,5,6,1,0,0,2
E00152485,7,6,132,10,7,0,1,1,1
E00152486,0,1,65,11,12,0,0,0,2
E00152487,2,2,114,8,8,0,1,0,2
E00152488,2,2,76,8,5,0,0,0,6
E00152490,1,0,122,1,13,1,0,2,3
E00152491,0,1,66,2,18,0,0,0,4
E00152492,0,1,115,4,8,0,0,0,4
E00152493,3,4,130,7,7,1,0,0,2
E00152494,3,1,124,10,11,2,1,0,1
E00152495,3,1,140,5,17,1,0,0,7
E00153085,2,1,82,7,20,0,1,0,5
E00153086,4,3,138,4,16,0,1,0,1
E00153087,9,0,103,10,7,2,1,0,2
E00153088,2,1,92,5,6,1,0,1,0
E00153089,3,1,70,2,6,0,0,0,3
E00153090,3,4,154,3,13,3,2,0,4
E00153091,0,3,192,3,14,0,1,0,3
E00153092,6,1,143,4,30,4,2,0,8
E00153101,1,5,163,10,28,0,1,0,7
E00153103,4,2,140,5,23,5,0,0,8
E00153104,6,3,148,17,15,4,1,0,3
E00153105,2,8,151,9,9,4,0,0,3
E00153106,2,3,135,4,17,3,0,0,6
E00153115,0,1,34,3,13,0,0,0,1
E00153143,5,2,136,15,7,2,1,0,5
