geocode,all
E01004907,35
E01004908,44
E01004909,41
E01004972,33
E01004973,39
E01004974,42
E01004975,36
E01005031,37
E01005032,46
E01005033,38
E01005034,43
E01005035,39
E01005036,43
E01005037,43
E01005038,41
E01005039,39
E01005040,36
E01005041,36
E01005042,32
E01005043,26
E01005044,22
E01005045,37
E01005061,31
E01005062,23
E01005063,30
E01005065,30
E01005066,23
E01005067,32
E01005068,35
E01005069,40
E01005070,35
E01005071,33
E01005072,32
E01005073,39
E01005074,35
E01005075,36
E01005076,29
E01005077,31
E01005078,32
E01005079,36
E01005081,31
E01005082,35
E01005083,29
E01005084,33
E01005085,28
E01005086,31
E01005087,28
E01005088,31
E01005089,29
E01005090,36
E01005091,29
E01005092,33
E01005093,32
E01005094,33
E01005097,30
E01005098,41
E01005099,32
E01005100,37
E01005101,34
E01005102,40
E01005103,42
E01005104,30
E01005105,28
E01005106,33
E01005107,30
E01005108,30
E01005111,37
E01005112,34
E01005113,38
E01005114,45
E01005115,35
E01005116,35
E01005117,32
E01005118,36
E01005119,34
E01005120,32
E01005121,30
E01005122,33
E01005123,30
E01005124,31
E01005125,31
E01005126,32
E01005128,23
E01005129,33
E01005130,33
E01005132,33
E01005133,34
E01005135,33
E01005136,41
E01005138,30
E01005139,36
E01005140,33
E01005141,37
E01005142,27
E01005143,26
E01005145,27
E01005146,29
E01005147,26
E01005149,27
E01005150,30
E01005151,38
E01005152,35
E01005153,34
E01005154,31
E01005155,34
E01005156,34
E01005157,39
E01005158,35
E01005159,32
E01005160,35
E01005161,36
E01005162,36
E01005163,36
E01005164,31
E01005165,32
E01005166,31
E01005167,27
E01005168,39
E01005169,39
E01005170,36
E01005171,34
E01005172,35
E01005173,36
E01005174,37
E01005175,37
E01005176,31
E01005177,38
E01005178,28
E01005179,30
E01005180,33
E01005181,30
E01005182,26
E01005183,31
E01005184,22
E01005185,20
E01005186,33
E01005187,30
E01005188,38
E01005189,39
E01005190,33
E01005191,33
E01005192,36
E01005193,33
E01005194,28
E01005195,30
E01005196,27
E01005197,34
E01005198,31
E01005199,30
E01005200,32
E01005201,28
E01005202,34
E01005203,33
E01005205,33
E01005206,35
E01005207,32
E01005208,27
E01005209,22
E01005210,21
E01005212,21
E01005213,29
E01005214,28
E01005215,31
E01005216,35
E01005217,34
E01005218,31
E01005219,30
E01005220,31
E01005221,30
E01005222,31
E01005223,39
E01005224,30
E01005225,38
E01005226,35
E01005227,33
E01005228,30
E01005229,44
E01005230,25
E01005231,22
E01005232,30
E01005233,26
E01005234,27
E01005235,31
E01005236,24
E01005237,26
E01005238,26
E01005239,26
E01005240,26
E01005241,27
E01005242,26
E01005243,28
E01005244,22
E01005245,26
E01005246,24
E01005247,43
E01005248,46
E01005249,38
E01005250,34
E01005251,33
E01005252,40
E01005253,36
E01005254,40
E01005255,37
E01005256,32
E01005257,33
E01005258,39
E01005259,34
E01005260,40
E01005261,31
E01005262,33
E01005263,43
E01005264,35
E01005265,33
E01005266,33
E01005267,42
E01005268,36
E01005269,44
E01005270,31
E01005271,21
E01005272,33
E01005273,22
E01005274,26
E01005275,28
E01005276,27
E01005277,30
E01005278,22
E01005279,32
E01005280,26
E01005281,20
E01005282,24
E01005283,21
E01005284,20
E01005285,26
E01005286,23
E01005287,27
E01005288,24
E01005289,33
E01005290,35
E01005291,39
E01005292,34
E01005293,38
E01005294,45
E01005295,32
E01005296,34
E01005297,30
E01005298,30
E01005299,34
E01005300,34
E01005301,34
E01005302,33
E01005304,24
E01005305,25
E01005306,37
E01005307,26
E01005308,29
E01005309,22
E01005310,21
E01005311,24
E01005312,21
E01005313,34
E01005314,36
E01005315,38
E01005316,33
E01005317,37
E01005318,33
E01005319,32
E01005328,41
E01005330,43
E01005331,36
E01005332,34
E01005341,37
E01005342,43
E01005343,35
E01005344,32
E01005345,43
E01005346,46
E01005347,37
E01005362,42
E01005363,37
E01005364,44
E01005365,43
E01005366,44
E01005367,44
E01005368,34
E01005369,34
E01005370,43
E01005371,33
E01005372,40
E01005373,46
E01005374,42
E01005375,48
E01005376,33
E01005377,31
E01005378,40
E01005379,26
E01005380,29
E01005381,35
E01005382,37
E01005434,32
E01005435,25
E01005436,30
E01005437,27
E01005438,32
E01005439,44
E01005459,25
E01005460,28
E01005461,25
E01005462,28
E01005463,28
E01005531,39
E01005532,37
E01005544,45
E01005545,46
E01005549,44
E01005550,49
E01005599,39
E01005600,32
E01005601,35
E01005602,38
E01005603,30
E01005604,39
E01005605,37
E01005609,29
E01005610,26
E01005611,31
E01005612,35
E01005613,30
E01005614,18
E01005615,33
E01005616,41
E01005617,39
E01005618,37
E01005619,39
E01005620,33
E01005621,36
E01005622,34
E01005623,40
E01005624,33
E01005625,43
E01005626,44
E01005627,41
E01005628,35
E01005629,45
E01005630,38
E01005631,52
E01005632,31
E01005633,39
E01005634,41
E01005635,43
E01005636,43
E01005637,39
E01005638,36
E01005639,28
E01005640,31
E01005641,42
E01005642,38
E01005643,49
E01005644,34
E01005645,46
E01005646,25
E01005647,32
E01005648,37
E01005649,32
E01005650,31
E01005651,19
E01005652,35
E01005653,30
E01005654,29
E01005655,27
E01005656,31
E01005657,40
E01005658,33
E01005659,39
E01005660,34
E01005661,32
E01005662,29
E01005663,33
E01005664,30
E01005665,31
E01005667,33
E01005670,37
E01005671,41
E01005672,37
E01005673,35
E01005674,41
E01005675,30
E01005676,48
E01005677,41
E01005678,34
E01005679,31
E01005680,35
E01005681,25
E01005682,40
E01005683,35
E01005686,37
E01005687,35
E01005688,39
E01005689,31
E01005690,42
E01005691,48
E01005692,43
E01005693,42
E01005694,37
E01005695,42
E01005696,39
E01005697,42
E01005698,39
E01005699,44
E01005700,39
E01005701,43
E01005702,35
E01005703,34
E01005704,38
E01005705,36
E01005706,37
E01005707,33
E01005708,39
E01005709,36
E01005710,43
E01005711,41
E01005712,38
E01005713,48
E01005714,42
E01005715,44
E01005716,41
E01005717,37
E01005718,43
E01005719,36
E01005720,29
E01005721,45
E01005722,32
E01005723,31
E01005724,48
E01005725,33
E01005726,34
E01005727,35
E01005728,42
E01005729,35
E01005730,35
E01005731,31
E01005732,43
E01005733,35
E01005734,42
E01005735,44
E01005736,42
E01005737,45
E01005738,45
E01005739,41
E01005740,44
E01005741,45
E01005742,40
E01005743,46
E01005750,38
E01005751,38
E01005753,33
E01005754,33
E01005755,29
E01005756,29
E01005757,33
E01005758,46
E01005759,36
E01005760,33
E01005761,34
E01005762,32
E01005763,33
E01005764,33
E01005765,39
E01005766,37
E01005767,52
E01005768,44
E01005769,35
E01005770,44
E01005771,39
E01005772,44
E01005773,43
E01005774,43
E01005775,43
E01005776,44
E01005777,43
E01005778,41
E01005779,39
E01005780,35
E01005781,41
E01005782,49
E01005783,44
E01005784,45
E01005785,42
E01005786,42
E01005787,46
E01005788,42
E01005789,43
E01005790,40
E01005791,43
E01005792,47
E01005793,43
E01005794,47
E01005795,44
E01005796,43
E01005797,34
E01005798,48
E01005799,29
E01005800,42
E01005801,38
E01005802,40
E01005803,44
E01005804,40
E01005805,43
E01005806,45
E01005807,47
E01005808,45
E01005809,42
E01005810,50
E01005811,45
E01005812,46
E01005813,46
E01005814,48
E01005815,43
E01005816,31
E01005817,33
E01005818,33
E01005819,40
E01005820,38
E01005821,39
E01005822,35
E01005823,34
E01005824,42
E01005825,40
E01005826,38
E01005827,48
E01005828,35
E01005829,36
E01005830,43
E01005831,38
E01005832,44
E01005833,46
E01005834,35
E01005836,43
E01005838,35
E01005840,39
E01005844,45
E01005845,43
E01005846,41
E01005847,40
E01005848,43
E01005849,45
E01005850,42
E01005851,47
E01005852,39
E01005853,38
E01005854,41
E01005855,41
E01005856,39
E01005857,37
E01005858,43
E01005859,41
E01005860,42
E01005861,45
E01005862,41
E01005863,42
E01005864,40
E01005865,46
E01005866,37
E01005867,47
E01005868,41
E01005869,42
E01005870,34
E01005871,37
E01005872,35
E01005873,40
E01005874,39
E01005875,40
E01005876,40
E01005877,38
E01005886,35
E01005887,32
E01005888,36
E01005889,42
E01005890,35
E01005891,48
E01005892,38
E01005893,34
E01005894,38
E01005895,40
E01005896,34
E01005914,42
E01005915,38
E01005916,36
E01005917,35
E01005918,40
E01005919,33
E01005920,42
E01005921,39
E01005922,43
E01005923,49
E01005924,46
E01005925,48
E01005926,46
E01005927,41
E01005928,39
E01005929,51
E01005930,47
E01005931,48
E01005932,47
E01005951,34
E01005953,31
E01005956,48
E01005958,36
E01005961,43
E01005962,43
E01005963,41
E01005964,39
E01005965,39
E01005966,34
E01005967,41
E01005968,43
E01005969,44
E01005971,39
E01005972,34
E01005975,37
E01005982,42
E01005985,48
E01005986,39
E01005987,47
E01005988,42
E01005989,45
E01005990,46
E01005991,41
E01005992,38
E01005993,45
