geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01016710,27,30,522,84,41,3,8,14,31
E01016711,32,36,894,74,66,6,6,8,94
E01016713,16,38,658,57,36,3,4,6,56
E01016714,17,56,461,112,30,2,4,19,29
E01016715,24,60,547,45,26,4,5,6,18
E01016716,29,48,593,108,32,6,6,14,33
E01016718,35,102,405,127,20,0,3,24,19
E01016719,31,55,576,50,47,2,4,9,27
E01016720,24,64,423,53,16,7,11,15,14
E01016721,30,71,467,129,36,3,6,25,24
E01016722,44,48,651,64,44,1,6,11,42
E01016723,32,40,602,117,57,4,4,4,57
E01016724,19,66,546,195,24,4,8,19,49
E01016725,26,72,425,181,23,3,15,25,19
E01016726,48,119,431,99,12,3,6,30,22
E01016727,32,66,562,146,31,2,4,38,29
E01016728,31,87,606,177,52,6,4,35,80
E01016729,32,138,510,196,29,2,3,46,43
E01016731,35,45,589,44,40,2,4,9,33
E01016732,24,50,549,41,38,3,7,13,36
E01016733,50,137,466,91,16,2,6,21,11
E01016737,14,47,669,53,32,3,0,9,35
E01016738,24,78,545,71,14,4,5,11,28
E01016739,35,55,635,55,32,2,2,11,30
E01016740,18,34,512,30,27,6,3,7,19
E01016741,19,74,512,61,10,6,1,12,30
E01016742,14,85,362,53,9,3,3,19,7
E01016743,24,107,621,39,22,9,8,4,28
E01016744,9,79,413,70,12,4,3,15,19
E01016745,22,38,563,90,20,5,2,10,48
E01016746,15,54,505,73,22,3,1,17,31
E01016748,39,33,943,30,48,4,9,10,69
E01016750,19,34,723,21,54,5,3,9,46
E01016751,22,30,712,27,36,1,5,4,49
E01016752,19,42,665,65,53,5,4,13,48
E01016753,37,66,927,63,60,7,5,9,71
E01016754,22,49,660,38,46,6,5,8,22
E01016755,29,38,707,67,68,2,3,12,66
E01016756,31,74,836,56,60,4,8,10,76
E01016757,23,39,713,44,32,1,6,15,34
E01016758,12,46,768,29,72,6,6,9,38
E01016768,43,102,766,174,40,7,8,15,62
E01016774,24,14,587,83,87,3,4,6,130
E01016775,29,40,618,67,43,2,4,13,88
E01016776,20,35,637,38,60,4,3,13,46
E01016777,32,40,649,44,32,4,3,13,56
E01016778,27,46,707,76,43,2,6,11,56
E01016780,25,32,765,47,61,6,4,8,52
E01016781,23,28,583,37,70,2,2,3,89
E01016784,47,59,566,61,46,5,6,23,23
E01016810,15,51,379,31,9,4,5,12,9
E01016811,18,82,341,44,17,10,3,9,9
E01016813,37,71,594,55,33,1,7,14,50
E01016814,13,22,597,44,78,5,0,4,38
E01016815,12,34,560,49,30,4,5,11,32
E01016816,14,25,568,41,56,1,4,7,45
E01016829,11,62,527,28,19,6,4,6,30
E01016830,16,37,561,14,21,1,1,5,31
E01016831,23,49,627,36,38,3,5,5,30
E01016832,8,31,521,40,17,2,0,9,18
E01016833,6,23,500,10,54,5,3,0,30
E01016834,16,54,529,45,8,3,2,9,21
E01016842,34,77,286,85,12,2,8,14,12
E01016843,15,73,336,60,15,6,4,12,13
E01016844,24,55,346,66,13,1,3,15,12
E01016845,27,75,412,161,18,6,4,13,14
E01016846,28,79,511,108,19,4,8,28,25
E01016847,31,55,633,102,13,2,4,26,28
E01016848,16,48,428,86,16,2,6,21,19
E01017627,14,29,658,52,86,3,6,0,51
E01017628,11,11,630,28,84,2,2,2,66
E01017629,5,12,586,32,95,3,1,3,87
E01017630,10,11,553,24,78,6,8,3,44
E01017631,17,11,598,32,73,5,9,4,81
E01017632,13,16,627,27,81,6,11,3,59
E01017634,14,28,528,217,42,2,11,14,51
E01017635,22,29,516,82,28,8,3,4,16
E01017636,21,21,586,54,39,3,1,5,22
E01017637,21,16,474,116,53,2,1,5,44
E01017638,10,13,454,50,50,5,0,3,21
E01017639,26,13,551,108,71,5,3,7,37
E01017640,17,12,568,49,48,1,3,5,26
E01017641,25,8,662,52,72,5,2,3,51
E01017642,7,5,467,41,87,1,3,0,37
E01017643,1,6,543,50,72,7,3,2,40
E01017644,18,32,660,104,41,8,7,10,16
E01017645,4,33,357,123,33,3,10,3,13
E01017646,8,16,653,120,50,3,4,6,18
E01017647,11,13,643,76,61,1,4,1,31
E01017648,18,26,779,98,80,4,9,3,28
E01017649,7,27,689,151,77,2,10,5,24
E01017650,10,25,673,99,62,3,5,2,21
E01017653,27,35,630,116,26,4,4,11,34
E01017654,15,37,426,122,15,3,2,25,15
E01017655,24,37,922,106,33,12,6,9,39
E01017659,19,37,481,129,18,6,4,26,15
E01017660,27,61,721,98,28,9,4,10,35
E01017661,21,38,516,109,29,10,9,20,27
E01017662,10,34,354,141,29,0,6,10,45
E01017663,15,36,386,158,31,2,5,14,22
E01017664,21,39,692,57,54,9,2,4,41
E01017665,14,29,459,132,17,3,3,20,26
E01017666,20,36,512,180,22,2,7,18,36
E01017667,15,24,413,113,17,9,0,13,10
E01017668,17,28,622,107,20,6,7,13,20
E01017669,0,6,541,34,119,5,8,1,55
E01017670,2,10,617,29,93,3,9,4,70
E01017671,3,5,625,29,124,5,8,2,58
E01017672,6,5,565,32,109,1,5,1,43
E01017673,4,5,543,20,97,3,0,1,16
E01017674,7,14,637,111,76,8,9,1,24
E01017675,14,22,527,52,59,1,2,0,73
E01017676,10,14,474,43,108,4,0,1,59
E01017677,17,19,451,47,95,1,2,0,77
E01017678,5,15,550,24,91,3,5,7,50
E01017679,12,20,585,41,87,0,2,5,48
E01017680,20,15,344,47,29,0,3,2,20
E01017681,16,10,475,25,52,2,5,1,35
