geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01013788,82,11,841,312,114,6,4,0,24
E01013789,7,7,489,60,99,9,10,1,26
E01013790,13,3,506,348,114,5,10,1,11
E01013791,10,3,360,33,59,6,0,2,13
E01013792,8,5,582,44,88,8,5,0,21
E01013794,5,2,451,45,113,3,8,2,17
E01013795,8,9,408,44,71,0,3,1,14
E01013796,108,7,475,288,84,5,12,1,27
E01013797,28,6,630,57,107,5,2,2,19
E01013804,13,20,657,40,64,8,10,2,17
E01013805,11,14,508,45,63,6,5,3,15
E01015589,15,18,569,41,92,9,2,2,32
E01015590,11,17,388,49,62,4,4,1,27
E01015591,51,62,524,53,34,9,2,2,18
E01015592,63,73,493,55,16,8,0,1,11
E01015593,54,71,384,76,9,3,5,2,4
E01015594,66,92,568,110,16,10,7,4,21
E01015595,48,64,390,84,15,7,2,3,10
E01015596,33,101,483,62,13,7,3,7,6
E01015597,62,79,408,87,27,2,1,1,13
E01015598,40,36,547,49,59,3,3,3,43
E01015599,23,140,415,153,22,2,26,19,34
E01015600,22,84,453,122,21,2,7,22,10
E01015601,36,79,438,100,16,1,7,34,13
E01015602,54,150,536,191,38,11,9,9,41
E01015603,41,142,586,115,20,6,11,24,12
E01015604,24,108,402,88,11,2,14,27,8
E01015605,52,67,425,64,14,4,4,8,7
E01015606,59,59,584,73,22,4,7,7,20
E01015607,38,63,418,36,10,7,2,8,1
E01015608,55,50,455,44,18,4,1,10,9
E01015609,53,74,416,59,8,6,6,9,6
E01015610,52,60,451,55,8,4,6,4,7
E01015611,70,58,555,174,16,5,8,5,7
E01015612,85,98,581,214,22,4,8,12,20
E01015613,49,53,472,107,12,4,4,3,13
E01015614,37,72,678,135,32,4,3,6,20
E01015615,52,48,428,67,27,2,1,5,20
E01015616,51,59,409,95,8,1,5,11,10
E01015617,12,21,538,34,63,2,3,4,23
E01015618,11,9,404,40,33,4,4,0,11
E01015619,40,52,770,75,34,9,4,3,15
E01015620,24,18,704,33,57,5,7,2,18
E01015621,74,92,671,180,38,6,7,8,38
E01015622,109,92,865,179,51,5,8,5,54
E01015623,86,67,578,103,19,9,5,4,15
E01015624,61,67,575,147,35,8,3,3,33
E01015626,106,30,549,114,13,8,5,1,11
E01015627,22,15,622,50,84,8,7,0,49
E01015628,78,65,978,295,83,5,9,0,27
E01015629,22,40,638,60,58,2,4,0,33
E01015630,22,17,654,32,78,8,3,2,20
E01015631,18,18,603,20,50,4,3,1,14
E01015632,58,134,567,72,25,9,9,12,12
E01015633,61,69,633,52,25,6,8,15,18
E01015634,49,65,548,46,10,7,6,4,10
E01015635,21,28,586,30,58,8,6,2,22
E01015636,16,12,428,20,63,3,8,3,25
E01015637,41,69,397,79,8,10,2,0,7
E01015638,40,24,478,47,53,3,4,4,24
E01015639,58,94,402,75,16,10,2,1,6
E01015640,63,70,537,51,17,5,2,0,14
E01015641,34,39,368,68,15,8,0,2,6
E01015642,60,74,387,53,12,8,4,5,10
E01015643,51,53,511,42,14,7,4,2,4
E01015644,52,53,839,92,50,4,2,4,23
E01015645,57,63,688,85,43,3,3,4,20
E01015646,54,32,686,36,69,4,4,1,36
E01015647,28,68,316,64,12,3,4,2,4
E01015648,33,19,529,49,58,3,2,1,32
E01015650,66,64,810,71,52,7,3,5,52
E01015651,60,76,653,79,41,6,6,18,17
E01015652,50,111,607,93,16,2,9,15,9
E01015653,54,41,625,82,39,2,5,12,19
E01015654,55,105,630,130,49,10,23,10,28
E01015655,72,74,683,190,58,4,9,17,60
E01015656,49,52,476,34,20,9,6,3,13
E01015657,56,71,621,33,25,10,1,7,7
E01015658,35,79,382,30,10,3,1,4,10
E01015659,63,97,923,38,25,7,4,2,27
E01015660,48,75,523,33,16,8,2,4,14
E01015661,60,80,420,110,16,4,10,10,10
E01015662,49,65,376,95,12,9,6,6,17
E01015663,55,61,334,86,9,1,12,2,11
E01015664,50,82,406,112,13,11,2,2,14
E01015665,32,74,436,89,35,5,5,15,31
E01015666,44,46,379,60,21,5,2,4,12
E01015667,46,40,545,48,18,9,6,2,10
E01015668,70,107,584,99,14,6,7,1,19
E01015669,38,52,520,43,13,14,2,3,10
E01015670,41,46,507,35,20,3,4,1,8
E01015671,26,30,658,40,15,9,2,3,15
E01015672,25,48,619,23,45,10,5,5,28
E01015673,31,45,472,40,18,6,3,2,13
E01015674,32,62,513,60,23,6,1,0,6
E01015675,55,48,611,43,33,3,1,1,16
E01015676,47,60,561,46,21,6,5,3,24
E01015677,42,51,391,55,8,4,4,3,16
E01015678,50,51,632,39,21,6,4,3,10
E01015679,43,72,730,58,40,9,2,3,27
E01015680,46,67,460,59,13,9,1,3,13
E01015681,52,50,723,25,32,4,2,1,23
E01015682,51,59,656,20,24,6,0,1,16
E01015683,41,29,624,60,47,7,6,0,26
E01015684,32,24,575,17,35,2,4,1,25
E01015685,49,50,655,30,33,9,6,1,18
E01015686,45,32,499,47,34,4,4,3,17
E01015687,51,25,465,72,55,1,3,3,20
E01015688,38,72,357,120,36,2,5,6,70
E01015689,24,30,472,38,46,1,3,2,39
E01015690,32,18,384,45,57,0,3,4,48
E01015691,34,34,338,89,19,4,1,7,15
E01015692,39,64,338,88,33,3,6,11,28
E01018058,31,17,646,33,24,3,7,3,9
E01018059,7,18,599,26,56,5,4,0,16
