geocode,employee,inactive,self-employed,student,unemployed
E00108432,136,64,21,10,6
E00108433,134,62,26,11,10
E00108434,98,76,34,11,16
E00108435,98,52,29,3,2
E00108436,69,41,28,4,4
E00108442,110,67,27,5,5
E00108443,152,63,27,6,9
E00108444,155,57,33,10,15
E00108445,182,50,24,17,10
E00108446,211,76,31,13,12
E00108447,176,90,41,8,9
E00108449,141,40,30,11,3
E00108450,169,36,26,9,9
E00108451,106,91,12,3,4
E00108452,153,70,35,7,2
E00108453,171,55,25,5,8
E00108454,114,61,22,4,11
E00108455,35,28,6,2,3
E00108456,170,34,23,11,11
E00108457,161,49,23,13,2
E00108458,199,50,32,18,8
E00108459,181,61,37,12,2
E00108460,132,37,15,8,3
E00108461,120,53,29,10,7
E00108462,150,62,17,4,7
E00108463,210,60,36,10,10
E00108464,73,51,7,1,13
E00108465,100,24,13,3,11
E00108466,113,75,24,9,16
E00108467,140,107,37,1,3
E00108468,147,76,38,6,11
E00108469,107,57,21,13,10
E00108470,129,67,16,4,19
E00108471,137,71,36,4,5
E00108472,153,79,19,8,13
E00108474,94,85,12,2,13
E00108475,139,80,19,9,10
E00108476,135,85,19,3,14
E00108477,116,66,28,5,5
E00108478,112,66,24,5,5
E00108479,142,38,31,7,8
E00108480,105,63,10,1,12
E00108481,102,80,22,3,10
E00108482,167,59,31,6,9
E00108484,80,54,10,3,15
E00108485,113,80,27,4,9
E00108486,97,66,11,8,17
E00108488,103,75,14,3,12
E00108489,106,59,38,4,9
E00108490,50,45,11,1,10
E00108491,102,83,19,6,11
E00108492,116,51,17,1,8
E00108493,140,48,22,4,9
E00108494,133,59,11,7,11
E00108495,119,54,9,2,13
E00108496,128,55,44,6,4
E00108497,84,34,23,2,3
E00108501,171,39,20,10,17
E00108502,145,64,16,11,14
E00108503,135,70,25,9,18
E00108504,144,48,24,7,3
E00108505,98,29,13,5,6
E00108506,161,100,33,6,9
E00108507,228,63,30,5,12
E00108508,179,53,31,4,9
E00108509,134,57,19,8,19
E00108510,129,81,33,3,9
E00108511,113,64,12,4,14
E00108512,101,75,25,6,3
E00108513,98,79,23,2,3
E00108514,156,42,14,3,3
E00108515,135,59,29,6,7
E00108516,179,59,24,9,15
E00108517,207,61,33,7,22
E00108518,118,73,29,3,5
E00108519,129,35,12,3,4
E00108520,149,45,38,3,10
E00108521,139,65,28,5,4
E00108522,144,55,23,9,3
E00108523,123,43,17,7,6
E00108524,140,56,35,7,10
E00108525,85,58,15,4,42
E00108526,136,30,26,6,11
E00108527,114,58,16,4,5
E00108528,171,67,35,6,6
E00108529,134,51,21,5,7
E00108530,191,69,35,7,10
E00108532,182,66,28,5,5
E00108533,142,61,31,5,20
E00108536,153,62,19,6,14
E00108537,172,80,27,15,24
E00108538,200,95,43,13,14
E00108539,128,50,10,5,9
E00108540,78,40,20,3,19
E00108542,90,58,16,4,16
E00108543,116,87,13,7,20
E00108544,275,66,38,22,8
E00108545,57,36,12,1,5
E00108546,147,68,30,3,14
E00108547,164,94,41,9,10
E00108548,126,69,15,18,14
E00108549,131,43,18,9,10
E00108550,61,71,7,5,15
E00108551,104,65,6,2,27
E00108552,150,57,23,4,13
E00108553,145,71,29,3,26
E00108554,129,71,13,3,19
E00108555,116,46,10,4,10
E00108556,100,55,11,5,17
E00108557,133,33,15,4,17
E00108559,101,59,21,7,2
E00108560,215,54,37,5,6
E00108561,143,47,24,7,12
E00108562,115,48,12,4,7
E00108563,94,62,11,4,13
E00108564,135,49,13,7,6
E00108565,188,54,25,9,7
E00108566,139,77,14,9,14
E00108567,128,76,29,4,14
E00108568,169,58,27,4,8
E00108569,112,75,22,15,10
E00108570,157,67,16,2,21
E00108571,192,29,21,1,15
E00108572,136,73,20,13,7
E00108573,130,57,16,7,17
E00108574,128,91,23,5,7
E00108575,125,62,24,9,8
E00108576,152,51,23,14,15
E00108577,121,69,16,5,7
E00108578,156,89,60,6,12
E00108579,166,56,29,9,5
E00108580,130,65,30,1,11
E00108581,162,67,47,2,6
E00108582,80,34,27,3,4
E00108583,142,70,25,7,11
E00108585,88,84,22,3,5
E00108586,111,47,28,1,5
E00108587,200,95,64,4,9
E00108588,120,59,29,4,4
E00108589,107,52,29,1,4
E00108590,181,68,32,9,7
E00108591,125,68,24,8,7
E00108592,147,73,20,5,5
E00108593,126,68,24,5,4
E00108594,47,62,18,3,8
E00108595,66,40,25,3,5
E00108596,99,64,30,6,10
E00108597,102,57,28,3,10
E00108598,133,61,26,1,4
E00108599,136,47,40,6,5
E00108601,112,61,13,3,6
E00108602,100,76,22,4,15
E00108603,120,68,37,10,5
E00108604,90,69,25,0,5
E00108605,180,105,64,11,13
E00108606,111,61,41,5,7
E00108607,107,80,40,7,2
E00108608,162,82,57,13,9
E00108609,90,53,38,2,2
E00108610,71,71,24,1,4
E00108611,113,61,29,5,5
E00108612,79,95,15,4,3
E00108613,116,66,30,8,2
E00108614,116,65,32,9,1
E00108615,133,62,52,4,5
E00108616,243,110,48,10,1
E00108617,150,61,36,8,8
E00108618,180,57,43,20,2
E00108619,210,79,52,13,14
E00108620,136,51,22,6,4
E00108621,194,73,35,14,7
E00108622,197,54,40,7,16
E00108623,186,79,50,12,6
E00108624,185,54,22,7,7
E00108625,175,54,23,12,6
E00108627,156,43,26,13,6
E00108628,164,68,40,13,5
E00108629,174,44,16,4,12
E00108631,124,40,14,6,6
E00108632,185,45,41,13,16
E00108633,161,105,28,5,11
E00108634,150,68,28,7,11
E00108635,165,51,35,8,6
E00108636,149,46,33,3,7
E00108637,160,54,25,8,12
E00108638,141,68,28,10,14
E00108639,73,55,18,5,4
E00108640,84,71,12,1,3
E00108641,101,38,26,5,9
E00108642,111,27,21,6,9
E00108643,152,59,22,8,12
E00108644,75,62,17,4,4
E00108645,127,64,31,8,8
E00108646,141,75,35,4,10
E00108647,97,61,19,3,8
E00108648,133,72,35,4,7
E00108649,121,53,30,2,8
E00108650,109,42,35,2,8
E00108651,86,42,18,3,6
E00108652,184,61,30,9,15
E00108653,117,64,20,8,7
E00108654,144,43,20,9,5
E00108655,116,64,16,5,12
E00108656,151,80,23,4,8
E00108657,133,58,24,5,5
E00108658,98,45,15,2,14
E00108659,143,43,18,5,6
E00108660,126,40,17,4,9
E00108661,113,90,17,8,20
E00108662,121,79,32,1,7
E00108663,95,81,26,6,10
E00108664,133,58,25,4,5
