geocode,all
E02000984,9.85
E02000985,20.47
E02000986,43.5
E02000987,46.02
E02000988,43.08
E02000989,9.81
E02000990,8.09
E02000991,11.04
E02000992,6.55
E02000993,39.29
E02000994,69.37
E02000995,14.13
E02000996,45.33
E02000997,5.51
E02000998,68.76
E02000999,23.04
E02001000,43.58
E02001001,41.25
E02001002,24.63
E02001003,18.52
E02001004,85.66
E02001005,31.52
E02001006,87.79
E02001007,35.02
E02001008,63.78
E02001009,10.28
E02001010,24.7
E02001011,19.76
E02001012,45.26
E02001013,10.6
E02001014,11.36
E02001015,39.19
E02001016,46.76
E02001017,16.48
E02001018,16.34
E02001019,7.9
E02001020,26.91
E02001021,6.43
E02001022,15.51
E02001023,25.15
E02001024,33.89
E02001025,17.68
E02001026,38.19
E02001027,36.69
E02001028,25.56
E02001029,33.52
E02001030,8.78
E02001031,12.13
E02001032,24.01
E02001033,20.87
E02001034,44.42
E02001035,13.14
E02001036,15.06
E02001037,12.94
E02001038,28.19
E02001039,49.45
E02001040,14.8
E02001041,62.87
E02001042,42.57
E02001043,15.42
E02001044,70.06
E02001045,32.76
E02001046,37.96
E02001047,42.11
E02001048,17.84
E02001049,44.69
E02001050,42.85
E02001051,59.23
E02001052,63.21
E02001053,36.73
E02001055,25.11
E02001056,44.82
E02001057,34.52
E02001059,26.59
E02001061,46.66
E02001062,38.52
E02001063,61.64
E02001064,35.04
E02001065,45.14
E02001066,105.5
E02001067,55.42
E02001068,76.62
E02001069,125.78
E02001070,77.16
E02001071,92.6
E02001072,78.98
E02001073,72.84
E02001074,59.69
E02001075,70.02
E02001076,85.23
E02001077,59.83
E02001078,63.42
E02001079,52.81
E02001080,92.92
E02001081,28.02
E02001082,76.48
E02001083,55.69
E02001084,62.59
E02001085,60.7
E02001086,31.38
E02001087,46.61
E02001088,53.52
E02001089,30.57
E02001090,17.76
E02001091,44.77
E02001092,30.51
E02001093,46.94
E02001094,54.27
E02001095,28.94
E02001096,22.49
E02001097,9.55
E02001098,16.3
E02001099,39.72
E02001100,9.9
E02001101,20.55
E02001102,37.44
E02001103,1.62
E02001104,17.73
E02001105,23.3
E02001106,24.03
E02001107,23.52
E02001108,34.41
E02001109,44.92
E02001110,5.52
E02001111,37.48
E02001112,16.96
E02001113,60.38
E02001114,42.72
E02001115,42.29
E02001116,53.15
E02001117,2.15
E02001118,22.78
E02001119,60.31
E02001121,49.51
E02001123,19.49
E02001124,58.44
E02001125,33.06
E02001126,36.56
E02001127,44.82
E02001128,43.08
E02001129,36.59
E02001130,11.92
E02001131,49.9
E02001132,6.31
E02001133,4.76
E02001134,3.42
E02001135,47.29
E02001136,25.92
E02001137,2.22
E02001138,25.49
E02001139,50.36
E02001140,36.92
E02001141,41.73
E02001142,21.39
E02001143,49.01
E02001144,16.51
E02001145,4.25
E02001146,60.19
E02001147,19.42
E02001148,17.02
E02001149,39.81
E02001150,17.64
E02001151,11.03
E02001152,13.07
E02001153,21.03
E02001154,47.93
E02001155,21.68
E02001156,35.12
E02001157,35.38
E02001158,49.16
E02001159,17.52
E02001160,24.08
E02001161,22.96
E02001162,34.96
E02001163,29.99
E02001164,16.31
E02001165,32.02
E02001166,54.71
E02001167,31.11
E02001168,35.33
E02001169,9.45
E02001170,15.26
E02001171,52.21
E02001172,68.33
E02001173,29.21
E02001174,55.47
E02001175,45.5
E02001176,41.63
E02001177,33.04
E02001178,32.63
E02001179,63.56
E02001180,64.41
E02001181,19.08
E02001182,50.08
E02001183,30.19
E02001184,33.74
E02001185,11.64
E02001186,7.33
E02001187,66.43
E02001188,47.11
E02001189,37.18
E02001190,33.97
E02001191,31.02
E02001192,45.34
E02001193,30.79
E02001194,31.58
E02001195,17.23
E02001196,10.27
E02001197,34.87
E02001198,20.28
E02001199,37.36
E02001200,24.67
E02001201,37.08
E02001202,52.16
E02001203,3.5
E02001204,44.84
E02001205,46.5
E02001206,18.71
E02001207,20.75
E02001208,26.62
E02001209,58.56
E02001210,44.51
E02001211,30.11
E02001212,42.97
E02001213,37.18
E02001214,26.94
E02001215,9.73
E02001216,28.55
E02001217,37.18
E02001218,18.38
E02001219,27.83
E02001220,31.38
E02001221,33.05
E02001222,26.62
E02001223,20.23
E02001224,8.61
E02001225,27.74
E02001226,28.02
E02001227,32.46
E02001228,7.33
E02001229,19.1
E02001230,10.61
E02001231,9.8
E02001232,53.96
E02001233,32.13
E02001234,58.03
E02001235,37.79
E02001236,41.07
E02001237,4.56
E02001238,34.08
E02001239,47.08
E02001240,56.42
E02001241,27.31
E02001242,18.77
E02001243,16.78
E02001244,33.61
E02001245,29.86
E02001246,44.07
E02001247,40.3
E02001248,34.68
E02001249,43.66
E02001250,16.58
E02001251,7.36
E02001252,30.8
E02001253,16.98
E02001254,43.41
E02001255,17.29
E02001256,43.36
E02001257,36.15
E02001258,12.46
E02001259,57.01
E02001260,11.38
E02001261,38.87
E02001262,52.64
E02001263,22.44
E02001264,20.37
E02001265,23.51
E02001266,19.48
E02001267,27.83
E02001268,37.58
E02001269,33.77
E02001270,39.27
E02001271,28.14
E02001272,34.69
E02001273,47.36
E02001274,39.49
E02001275,6.98
E02001276,33.7
E02001277,29.38
E02001278,52.13
E02001279,48.85
E02001280,46.03
E02001281,31.21
E02001282,47.72
E02001283,3.95
E02001284,38.63
E02001285,19.54
E02001286,11.17
E02001287,11.66
E02001288,12.48
E02001289,13.52
E02001290,4.3
E02001291,31.11
E02001292,33.53
E02001293,10.64
E02001294,46.02
E02001295,55.93
E02001296,26.36
E02001297,18.46
E02001298,15.46
E02001299,19.25
E02001300,47.34
E02001301,24.03
E02001302,43.76
E02001303,37.31
E02001304,11.4
E02001305,31.9
E02001306,26.47
E02001307,18.16
E02001308,26.92
E02001309,15.51
E02001310,13.68
E02001311,22.47
E02001312,9.73
E02001313,29.07
E02001314,36.78
E02001315,4.32
E02001316,55.1
E02001317,22.78
E02001318,18.49
E02001319,16.27
E02001320,26.27
E02001321,15.84
E02001322,38.73
E02001323,19.47
E02001324,30.07
E02001325,8.56
E02001326,12.7
E02001333,29.92
E02001335,44.34
E02001339,33.8
E02001406,2.91
E02001407,8.41
E02001408,6.21
E02001409,17.68
E02001410,8.46
E02001411,24.72
E02001412,12.62
E02001413,54.13
E02001414,9.88
E02001415,29.35
E02001416,30.01
E02001417,42.4
E02001418,23.81
E02001419,20.36
E02001420,13.9
E02001421,41.82
E02001422,26.12
E02001423,14.36
E02001424,17.3
E02001425,34.76
E02001426,38.59
E02001427,5.55
E02001428,10.43
E02001509,14.06
E02001510,12.44
E02001511,9.8
E02001512,14.4
E02001513,7.97
E02001515,31.57
E02001516,13.2
E02001517,21.31
E02001518,25.77
E02001519,14.62
E02001520,11.79
E02001521,32.94
E02001523,12.62
E02001524,1.66
E02001525,43.45
E02001526,35.2
E02001527,10.25
E02001529,10.89
E02001531,16.4
E02001532,9.43
E02001535,0.54
E02001536,5.36
E02001537,11.13
E02001538,21.21
E02001584,2.56
E02001611,13.28
E02001612,4.4
E02001613,24.43
E02001614,21.1
E02001615,6.78
E02001616,43.09
E02001617,34.43
E02001618,0.78
E02001619,40.63
E02001620,46.69
E02001621,36.82
E02001622,42.01
E02001623,53.94
E02001624,27.01
E02001625,52.08
E02001626,65.05
E02001627,18.7
E02001629,37.71
E02001630,43.87
E02001631,57.09
E02001632,22.2
E02001633,4.08
E02001634,64.68
E02001635,17.74
E02001636,54.46
E02001637,16.22
E02001638,138.12
E02001639,75.56
E02001640,58.33
E02001643,18.95
E02001646,64.84
E02001648,41.67
E02001649,30.06
E02001650,108.4
E02001651,2.58
E02001652,80.01
E02001653,35.31
E02001656,55.52
E02001657,51.1
E02001658,52.89
E02001660,67.47
E02001661,50.69
E02001662,47.18
E02001663,55.06
E02001664,49.26
E02001665,14.5
E02001669,55.05
E02001670,41.93
E02001672,34.71
E02001674,17.89
E02001676,18.23
E02002183,2.27
E02002184,17.43
E02002185,12.34
E02002186,3.41
E02002187,5.4
E02002188,5.0
E02002189,20.64
E02002190,18.45
E02002191,64.33
E02002192,6.22
E02002193,19.77
E02002194,39.62
E02002195,8.58
E02002196,4.59
E02002197,10.46
E02002198,31.48
E02002199,7.18
E02002200,18.7
E02002201,44.14
E02002202,26.96
E02002203,33.7
E02002204,10.73
E02002205,2.03
E02002206,46.89
E02002207,56.08
E02002208,50.79
E02002209,37.38
E02002210,54.78
E02002211,32.41
E02002212,28.51
E02002213,3.05
E02002214,56.61
E02002215,95.86
E02002216,53.57
E02002217,44.62
E02002218,29.04
E02002219,100.73
E02002220,69.23
E02002221,44.58
E02002222,45.62
E02002223,37.93
E02002224,102.11
E02002225,6.83
E02002226,82.08
E02002227,30.07
E02002228,26.95
E02002229,20.81
E02002230,66.94
E02002231,46.27
E02002232,60.97
E02002233,106.98
E02002234,48.51
E02002235,43.0
E02002236,51.47
E02002237,58.09
E02002238,55.84
E02002239,8.13
E02002240,14.74
E02002241,43.08
E02002242,20.24
E02002243,16.65
E02002244,6.51
E02002245,10.36
E02002246,10.91
E02002247,0.99
E02002248,32.68
E02002249,45.06
E02002250,2.01
E02002251,10.8
E02002252,10.4
E02002253,47.15
E02002254,11.41
E02002255,56.72
E02002256,3.8
E02002257,95.17
E02002258,7.51
E02002259,32.5
E02002260,36.53
E02002261,10.99
E02002262,14.96
E02002263,5.73
E02002264,29.58
E02002265,2.43
E02002266,24.99
E02002267,15.55
E02002268,14.12
E02002269,6.58
E02002270,1.4
E02002271,10.57
E02002272,17.52
E02002273,8.03
E02002274,19.66
E02002275,34.51
E02002276,23.7
E02002277,15.8
E02002278,20.37
E02002279,19.81
E02002280,41.59
E02002281,50.32
E02002282,62.91
E02002283,48.46
E02002284,20.92
E02002285,9.83
E02002286,40.95
E02002287,36.64
E02002288,29.94
E02002289,32.2
E02002290,17.55
E02002291,30.37
E02002292,10.88
E02002293,32.82
E02002294,31.07
E02002295,24.13
E02002296,8.67
E02002297,14.85
E02002298,7.01
E02002299,16.21
E02002300,25.72
E02002301,66.6
E02002302,7.45
E02002303,42.09
E02002304,40.42
E02002305,33.61
E02002306,8.66
E02002307,24.67
E02002308,28.15
E02002309,35.82
E02002310,50.44
E02002311,30.63
E02002312,28.33
E02002313,74.61
E02002314,14.55
E02002315,28.2
E02002316,4.33
E02002317,33.74
E02002318,19.91
E02002319,11.23
E02002320,11.48
E02002321,3.78
E02002322,1.23
E02002323,7.46
E02002324,3.68
E02002325,3.63
E02002326,4.66
E02002327,4.2
E02002328,2.04
E02002329,4.56
E02002332,20.09
E02002333,8.7
E02002335,1.45
E02002336,2.35
E02002337,4.51
E02002338,31.98
E02002339,40.46
E02002340,25.44
E02002341,5.48
E02002342,18.98
E02002343,20.03
E02002344,41.07
E02002345,10.39
E02002346,40.57
E02002347,31.95
E02002348,25.7
E02002349,12.19
E02002350,15.75
E02002351,3.18
E02002352,45.6
E02002353,46.69
E02002354,39.24
E02002356,12.82
E02002357,44.23
E02002358,24.88
E02002360,41.48
E02002361,29.88
E02002362,30.23
E02002363,49.22
E02002364,36.16
E02002366,33.7
E02002367,33.05
E02002368,10.12
E02002369,40.54
E02002370,33.47
E02002371,54.38
E02002373,98.87
E02002374,39.68
E02002375,26.07
E02002376,62.12
E02002377,138.92
E02002379,41.99
E02002380,39.0
E02002381,28.31
E02002382,127.17
E02002383,186.84
E02002384,55.21
E02002385,59.64
E02002386,11.96
E02002387,46.54
E02002388,40.61
E02002389,32.46
E02002390,34.11
E02002391,35.95
E02002392,69.68
E02002393,54.75
E02002394,62.96
E02002395,21.76
E02002396,40.41
E02002397,40.68
E02002398,9.38
E02002399,15.76
E02002400,31.84
E02002401,16.5
E02002402,13.66
E02002404,50.0
E02002405,15.99
E02002407,48.8
E02002408,25.25
E02002409,12.24
E02002410,31.2
E02002411,32.84
E02002412,13.81
E02002414,43.67
E02002415,90.09
E02002416,4.1
E02002419,26.79
E02002420,39.14
E02002421,42.77
E02002422,20.71
E02002423,36.86
E02002424,18.42
E02002425,14.02
E02002426,21.24
E02002427,36.17
E02002428,18.01
E02002429,4.95
E02002430,26.68
E02002431,24.84
E02002433,40.61
E02002434,14.59
E02002435,9.13
E02002436,10.99
E02002437,11.86
E02002443,16.13
E02002444,6.36
E02002445,20.48
E02002446,8.48
E02002451,12.67
E02002453,9.06
E02002454,33.09
E02002456,40.52
E02002457,44.23
E02002458,12.61
E02002459,23.92
E02002462,13.88
E02002463,37.55
E02002465,14.39
E02002466,26.69
E02002467,19.24
E02002468,18.94
E02002469,3.91
E02002470,15.1
E02002472,4.32
E02002473,8.35
E02002474,13.17
E02002475,1.58
E02002477,5.4
E02002574,14.53
E02002575,40.09
E02002576,22.23
E02002577,53.4
E02002578,32.83
E02002579,53.17
E02002580,19.41
E02002581,5.29
E02002582,3.89
E02002583,12.95
E02002584,47.71
E02002585,14.56
E02002590,3.31
E02002591,4.01
E02002592,3.45
E02002593,11.77
E02002594,14.92
E02002595,28.11
E02002596,31.09
E02002597,55.37
E02002598,13.36
E02002599,32.1
E02002600,49.84
E02002601,27.58
E02002602,28.12
E02002603,7.87
E02002604,45.78
E02002605,38.99
E02002606,37.25
E02002607,15.61
E02002608,6.33
E02002609,32.94
E02002610,7.33
E02002611,27.87
E02002612,39.37
E02002613,2.46
E02002614,9.59
E02002615,19.54
E02002616,34.16
E02002617,61.46
E02002618,97.48
E02002619,80.02
E02002620,34.52
E02002621,70.2
E02002622,39.42
E02002623,49.04
E02002624,5.71
E02002625,19.92
E02002626,38.31
E02002627,26.32
E02002628,18.43
E02002629,45.17
E02002630,16.91
E02002631,8.2
E02002632,0.84
E02003853,2.03
E02003854,14.82
E02003855,17.43
E02003856,13.83
E02003857,28.25
E02004093,1.28
E02004094,26.12
E02004095,26.32
E02004096,1.37
E02004097,3.06
E02004098,2.02
E02005176,41.87
E02005177,40.81
E02005178,30.45
E02005179,21.74
E02005180,12.41
E02005181,47.47
E02005182,35.77
E02005183,21.93
E02005184,0.88
E02005185,28.31
E02005186,2.4
E02005189,35.09
E02005190,1.45
E02005191,14.13
E02005192,3.23
E02005193,9.6
E02005194,17.65
E02005195,2.22
E02005196,12.92
E02005197,22.01
E02005198,21.01
E02005199,2.55
E02005200,29.65
E02005201,8.19
E02005202,3.39
E02005212,8.84
E02005213,9.87
E02005214,5.98
E02005215,28.5
E02005216,16.69
E02005217,51.13
E02005218,44.15
E02005219,9.77
E02005220,3.57
E02005221,1.96
E02005222,0.23
E02005223,4.73
E02005225,1.09
E02005231,48.86
E02005233,14.3
E02005234,48.69
E02005235,81.98
E02005237,11.84
E02005238,46.22
E02005239,0.84
E02005240,13.2
E02005241,2.96
E02005242,2.92
E02005243,30.41
E02005244,15.2
E02005245,1.37
E02005246,13.71
E02005247,2.2
E02005248,40.13
E02005249,66.99
E02005250,50.49
E02005251,8.49
E02005252,11.79
E02005253,0.99
E02005254,1.68
E02005255,39.03
E02005256,16.29
E02005257,39.04
E02005258,29.14
E02005259,37.3
E02005260,37.57
E02005261,15.93
E02005262,6.57
E02005263,55.68
E02005264,63.65
E02005265,42.21
E02005266,68.05
E02005267,83.27
E02005268,26.13
E02005269,45.34
E02005270,0.26
E02005271,10.63
E02005272,28.39
E02005273,0.39
E02005274,1.08
E02005275,4.19
E02005276,2.69
E02005277,2.36
E02005278,3.12
E02005279,6.46
E02005280,6.99
E02005281,12.35
E02005284,3.07
E02005285,2.61
E02005286,4.13
E02005287,11.14
E02005288,2.35
E02005289,25.08
E02005290,15.48
E02005291,29.02
E02005292,28.96
E02005293,38.05
E02005294,14.3
E02005295,29.55
E02005296,5.46
E02005297,3.03
E02005298,7.7
E02005299,41.45
E02005300,10.08
E02005301,28.27
E02005302,20.54
E02005303,19.69
E02005308,2.11
E02005312,15.21
E02005313,27.73
E02005314,17.29
E02005316,23.9
E02005317,46.36
E02005318,4.92
E02005324,0.58
E02005325,3.56
E02005742,0.31
E02005743,0.12
E02005744,0.36
E02005745,0.28
E02005746,11.33
E02005747,9.59
E02005748,0.82
E02005749,3.37
E02005762,11.52
E02005763,0.48
E02005764,23.26
E02005766,0.22
E02005767,1.25
E02005768,2.13
E02005769,26.38
E02005770,20.36
E02005771,32.01
E02005772,2.2
E02005773,33.96
E02005774,42.11
E02005775,43.49
E02005777,15.25
E02005778,0.3
E02005779,36.41
E02005780,15.32
E02005781,0.95
E02006843,80.74
E02006844,103.84
E02006852,27.98
E02006860,79.82
E02006861,85.25
E02006868,37.09
E02006875,29.71
E02006876,13.7
E02006881,28.6
E02006884,7.89
E02006902,36.86
E02006912,60.24
E02006913,38.85
E02006914,109.61
E02006915,48.32
E02006916,88.58
