geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01004775,135,151,101,156,248,202,248,87,184
E01004776,217,201,257,279,283,228,166,65,106
E01004777,198,194,223,226,248,153,127,58,174
E01004778,80,140,93,117,166,138,220,96,136
E01004779,214,228,177,214,294,221,144,31,34
E01004780,234,201,247,288,314,248,247,62,146
E01004781,252,150,288,335,305,189,157,48,92
E01004782,127,121,97,145,144,163,154,55,112
E01004783,122,186,152,146,258,220,206,89,111
E01004831,205,205,215,228,258,194,177,56,92
E01004835,147,180,142,159,215,204,216,97,128
E01004836,176,137,131,166,209,159,211,122,180
E01004837,148,243,136,106,261,302,227,75,134
E01004838,296,242,249,219,231,167,129,33,106
E01004839,273,273,244,256,277,205,199,89,162
E01004840,146,215,152,149,274,232,245,65,174
E01004841,328,288,247,239,241,160,105,31,81
E01004842,182,205,124,182,257,198,224,91,239
E01004843,163,198,121,161,267,228,158,68,153
E01004844,144,191,119,117,222,269,300,88,131
E01004845,192,235,220,207,259,237,191,47,126
E01004881,152,89,200,166,163,145,185,70,267
E01004882,135,183,155,160,242,170,152,51,114
E01004883,143,171,192,205,237,189,179,53,62
E01004884,102,122,101,144,200,224,308,112,157
E01004885,151,166,94,139,226,217,211,72,90
E01004886,153,202,165,177,236,155,149,54,92
E01004887,127,207,146,148,205,234,191,60,97
E01004888,120,209,131,143,241,215,178,27,58
E01004889,164,217,159,166,242,162,173,42,108
E01004890,124,149,185,188,243,166,168,45,134
E01004891,118,170,141,153,268,203,257,95,189
E01004892,114,163,104,129,222,197,261,124,217
E01004893,165,176,125,169,220,270,238,88,81
E01004894,215,233,262,230,280,239,189,70,122
E01004895,156,149,155,156,200,177,188,43,101
E01004897,120,84,155,160,138,127,186,48,67
E01004899,188,201,171,209,281,189,137,69,94
E01004900,252,211,224,302,272,159,126,20,33
E01004901,158,242,207,189,312,355,227,49,73
E01004919,169,158,159,174,231,197,185,78,154
E01004920,206,202,153,173,228,210,160,79,173
E01004936,198,213,305,300,362,300,190,61,100
E01004938,198,232,179,193,207,175,139,60,110
E01004939,177,179,175,195,241,226,192,43,91
E01006229,126,140,147,161,196,202,274,108,173
E01006230,109,197,126,118,234,249,213,50,121
E01006231,144,173,125,123,298,222,199,94,99
E01006232,210,196,198,249,344,220,231,76,131
E01006233,135,216,99,123,308,222,193,80,121
E01006234,109,119,112,131,170,165,244,88,92
E01006235,201,190,140,191,259,163,143,73,164
E01006236,127,131,134,158,199,241,291,80,119
E01006237,183,258,135,177,342,197,152,58,74
E01006238,164,174,180,216,211,167,182,77,159
E01006253,179,172,184,182,214,177,196,106,134
E01006254,311,259,233,208,218,149,128,59,92
E01006255,143,148,171,164,254,191,229,68,137
E01006256,176,164,200,203,239,184,130,63,80
