geocode,bad,fair,good
E01012371,51,140,1053
E01012372,66,145,928
E01012373,77,164,1049
E01012385,59,140,1242
E01012396,156,229,1146
E01012397,166,228,1111
E01012399,152,234,1022
E01012406,178,245,1173
E01012407,188,255,1151
E01012408,251,309,1486
E01012409,175,249,1010
E01012415,69,159,1171
E01012416,100,282,1410
E01012417,94,158,1042
E01012418,65,229,1082
E01012432,113,180,1116
E01012433,138,222,1260
E01012435,70,170,1874
E01012436,102,149,1083
E01012437,130,194,1030
E01012438,145,202,842
E01012439,177,229,1116
E01012440,90,149,1134
E01014210,159,286,1045
E01014211,179,279,1026
E01014212,169,229,913
E01014213,96,193,949
E01014214,92,189,1174
E01014215,107,221,1192
E01014216,89,216,1101
E01014217,160,297,978
E01014218,155,265,1091
E01014219,93,230,949
E01014220,237,267,1133
E01014221,174,251,1163
E01014222,156,268,1103
E01014223,195,258,1160
E01014224,244,327,1033
E01014225,105,202,1169
E01014226,184,305,967
E01014228,99,234,978
E01014229,178,268,1332
E01014230,113,253,1128
E01014231,166,251,1071
E01014233,107,243,1061
E01014234,129,219,1236
E01014235,193,322,1072
E01014236,164,316,1864
E01014237,213,290,1089
E01014238,176,253,1096
E01014239,99,215,1170
E01014240,135,260,1134
E01014241,156,316,1129
E01014242,135,269,1061
E01014243,96,194,1125
E01014244,140,224,1209
E01014245,108,229,1412
E01014246,156,272,1176
E01014247,160,305,1272
E01014248,120,209,1145
E01014249,167,325,1244
E01014250,143,222,772
E01014251,193,297,1360
E01014252,103,211,1368
E01014253,100,209,1242
E01014254,128,216,1228
E01014255,208,331,1491
E01014256,183,266,1172
E01014257,148,260,1064
E01014258,48,138,1331
E01014259,119,263,1080
E01014260,163,248,927
E01014261,133,238,1033
E01014262,124,231,1004
E01014263,149,233,1317
E01014264,111,256,1558
E01014265,72,212,1254
E01014266,110,193,911
E01014267,151,292,1940
E01014268,205,319,1569
E01014269,142,269,1218
E01014270,103,221,1217
E01014271,91,204,1230
E01014272,69,212,1167
E01014273,85,196,999
E01014274,144,314,1379
E01014275,178,281,964
E01014276,104,213,1256
E01014277,126,221,1211
E01014278,121,196,1037
E01014279,112,226,1394
E01014280,104,223,986
E01014281,89,198,1465
E01014282,85,200,1400
E01014283,78,168,1795
E01014284,33,88,1349
E01014285,135,264,1810
E01014286,113,246,1098
E01014287,166,292,1250
E01014288,50,208,1338
E01014289,70,196,1301
E01014290,63,166,1296
E01014291,97,200,1096
E01014292,77,179,1366
E01014293,92,210,1376
E01014294,130,200,997
E01014295,104,269,1333
E01014296,122,237,1064
E01014297,75,159,1071
E01014298,159,262,1172
E01014299,86,161,1184
E01014300,124,250,1053
E01014301,70,154,1529
E01014302,192,339,1291
E01014303,102,167,1327
E01014304,88,209,1161
E01014305,90,207,1098
E01014306,133,212,1074
E01014307,98,213,1072
E01014308,130,277,1261
E01014309,125,261,899
E01014310,72,218,1772
E01014311,142,242,979
E01014312,121,233,1071
E01014313,214,376,978
E01014314,79,169,1165
E01014322,117,250,1295
E01014323,62,169,1043
E01014324,112,230,1111
E01014325,50,127,1158
E01014326,50,191,1242
E01014327,95,184,1173
E01014328,115,209,1117
E01014329,160,238,1134
E01014330,196,326,1073
E01014331,153,263,1122
E01014332,164,345,1164
E01014333,100,200,1160
E01014334,195,333,900
E01014335,119,264,1338
E01014336,196,256,1159
E01014337,151,294,1270
E01014338,94,223,1170
E01014339,97,239,1323
E01014340,111,247,1534
E01014341,146,267,1347
E01014342,126,218,1172
E01014343,116,240,1414
E01014344,95,239,1178
E01014345,132,271,1315
E01014346,117,236,1224
E01014347,42,169,1202
E01014348,64,231,1071
