geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01007823,563,4,64,185,4
E01007826,560,3,17,2,0
E01007915,583,7,18,1,0
E01007916,227,2,48,457,1
E01007917,522,5,44,116,4
E01007918,545,5,72,129,1
E01007919,256,6,40,480,2
E01007920,622,4,57,5,0
E01007921,610,5,60,74,1
E01007922,549,3,16,9,1
E01007923,674,11,72,55,1
E01007924,503,5,35,158,1
E01007925,589,5,52,107,0
E01007926,626,7,51,23,1
E01008080,447,7,63,153,2
E01008081,281,9,56,448,1
E01008082,252,10,42,496,11
E01008083,257,8,43,398,3
E01008084,227,4,50,537,0
E01013453,311,10,468,284,48
E01013454,228,7,142,160,6
E01013455,491,13,115,188,5
E01013456,195,9,396,431,22
E01013457,364,11,322,119,6
E01013460,226,9,553,109,12
E01013461,604,5,68,6,28
E01013462,528,6,46,52,1
E01013463,560,0,43,4,0
E01013464,569,6,32,26,1
E01013465,643,2,34,13,2
E01013466,611,10,26,1,0
E01013467,566,5,34,4,0
E01013468,653,0,41,4,0
E01013469,571,7,137,6,1
E01013479,107,12,516,498,9
E01013480,182,21,472,404,6
E01013481,257,14,172,137,5
E01013483,380,12,231,74,2
E01013484,246,19,237,192,1
E01013485,289,18,196,134,2
E01013505,538,2,43,25,0
E01013506,508,16,55,116,1
E01013507,544,5,39,53,2
E01013508,274,8,32,173,1
E01013509,564,7,77,63,2
E01013510,362,14,41,204,3
E01013511,583,1,40,13,0
E01013512,344,7,75,204,2
E01013513,332,8,30,129,1
E01013522,255,10,278,338,37
E01013523,218,11,287,316,4
E01013524,165,6,249,233,23
E01013525,513,9,312,178,50
E01013526,564,4,108,59,0
E01013527,541,5,66,12,14
E01013528,437,14,152,125,3
E01013529,569,7,260,188,8
E01013530,374,4,137,106,1
E01013531,394,2,56,147,2
E01013532,383,14,48,173,0
E01013533,178,17,33,474,3
E01013534,487,5,65,104,1
E01013535,127,9,27,357,1
E01013536,217,7,66,389,1
E01013537,521,9,84,108,3
E01013538,391,12,125,94,3
E01013542,441,5,107,143,0
E01013543,550,1,61,11,1
E01013547,323,10,394,80,2
E01013548,415,11,47,164,2
E01013549,387,8,39,186,2
E01013550,225,15,84,211,3
E01013551,237,2,354,90,4
E01013552,349,23,47,318,1
E01013553,420,4,39,183,0
E01013554,213,10,277,293,12
E01013555,421,10,38,129,0
E01013556,540,4,61,3,3
E01013557,567,6,27,4,1
E01013558,687,9,63,84,10
E01013559,518,4,49,8,0
E01013561,610,11,57,9,0
E01013564,701,2,76,17,13
E01013574,503,1,26,5,1
E01013575,509,2,83,7,1
E01013576,477,3,65,19,2
E01013577,538,3,50,3,2
E01013578,466,6,79,4,0
E01013579,513,4,102,10,2
E01013580,524,6,167,2,2
E01013581,283,6,64,242,15
E01013582,475,9,97,112,1
E01013595,638,8,129,151,31
E01013596,581,6,53,44,8
E01014315,565,7,22,4,0
E01014316,185,11,43,377,0
E01014317,210,18,40,419,5
E01014318,557,3,32,4,1
E01014319,443,5,33,116,0
E01014320,433,1,38,4,1
E01014321,477,6,136,21,2
E01014363,541,9,15,58,1
E01014364,455,6,33,95,8
E01014365,517,8,33,80,0
E01014366,306,14,49,440,0
E01014367,197,17,49,402,1
E01014368,307,7,113,233,16
E01014369,400,4,39,97,16
E01018575,367,5,94,7,0
E01018576,588,6,253,25,0
E01018577,853,10,156,97,2
E01018628,566,7,36,43,0
E01018669,932,19,98,48,7
E01018670,808,16,88,96,21
E01019405,498,9,75,6,4
E01019406,377,10,41,48,6
E01019407,649,14,275,69,10
E01019408,516,10,72,41,4
E01019409,637,5,36,52,13
E01019410,532,5,86,6,2
E01019411,472,6,65,95,6
E01019412,533,3,37,4,2
E01019413,456,2,73,9,8
E01019414,631,8,52,13,1
E01019415,569,17,132,81,2
E01019416,567,2,51,20,1
E01019417,557,19,125,210,1
E01019418,540,9,77,68,9
E01019419,730,8,151,21,3
E01019423,451,9,82,13,1
E01019424,344,7,46,109,0
E01019425,574,4,34,26,1
E01019426,492,17,73,73,17
E01019427,584,6,93,34,0
E01019428,465,8,64,89,4
E01019429,616,4,69,11,0
E01019430,706,8,58,25,3
E01019446,438,4,29,38,0
E01019447,536,8,64,42,1
E01019448,572,5,43,65,1
E01019449,667,4,97,14,2
E01019450,392,12,51,182,2
E01019454,498,9,24,97,4
E01019455,476,11,119,9,12
E01019460,539,6,73,44,2
E01019461,499,10,48,99,1
E01019462,500,4,32,8,0
E01019463,297,7,49,283,3
E01019467,547,7,61,33,2
E01019472,851,26,186,56,4
E01019477,803,15,79,108,1
E01019528,567,2,40,94,1
E01019533,575,1,38,16,0
E01019536,405,9,79,321,0
E01019537,525,6,25,71,0
E01019538,460,12,285,42,4
E01019539,593,5,98,47,2
E01019540,548,5,70,5,2
E01019541,403,10,30,221,3
E01019542,329,11,109,392,0
E01019543,307,10,38,413,0
E01019544,425,5,49,243,2
E01019546,493,6,79,65,0
E01019548,779,13,125,45,3
E01019554,382,11,277,53,2
E01019555,381,13,109,272,0
E01019556,258,11,194,239,3
E01019557,424,6,19,167,1
E01019558,535,2,29,13,2
E01019559,433,0,23,37,1
E01019560,381,8,27,205,1
E01019561,188,11,24,506,9
E01019562,313,7,32,247,29
E01019569,471,9,233,143,1
E01019570,449,6,31,112,1
E01019571,299,3,66,269,1
E01019572,245,12,47,329,9
E01019573,444,10,121,101,2
E01019574,428,7,58,148,1
E01019575,235,6,74,384,1
E01019576,362,5,35,314,0
E01019577,480,5,78,198,1
E01019578,153,13,40,607,1
E01019579,332,8,309,135,2
E01019580,334,8,56,261,0
E01019581,276,7,112,291,2
E01019582,480,5,67,78,4
E01019583,515,4,79,7,6
E01019585,674,12,285,25,3
E01019586,547,9,46,13,1
E01019587,565,7,62,6,2
E01019588,587,4,28,4,0
E01019589,569,5,29,2,4
E01019590,745,4,75,24,0
E01019591,532,9,71,44,1
E01019592,632,8,39,4,1
E01019593,474,2,21,1,0
E01019594,421,12,48,279,9
E01019595,637,21,201,51,5
E01019596,475,11,72,128,22
E01019597,464,5,38,58,27
E01019598,371,7,127,208,14
E01019599,526,13,58,48,8
E01019600,522,23,157,54,6
E01019601,423,10,50,229,6
E01019602,592,8,129,105,7
E01019603,553,11,103,27,5
E01019604,661,13,81,66,2
E01019605,617,17,98,43,6
E01019606,440,115,153,64,8
E01019607,556,32,157,18,2
E01019608,469,11,69,221,4
E01019609,770,10,119,37,10
E01019610,583,13,66,7,3
E01019611,475,24,130,72,1
E01019613,539,18,86,39,5
E01019614,621,13,60,30,2
E01019615,623,16,109,180,9
E01019616,628,20,64,33,13
E01019617,479,14,114,94,4
E01019618,587,13,100,31,3
E01019619,523,5,72,96,3
E01019620,525,13,100,44,1
E01019621,467,5,47,28,0
E01019622,561,6,101,20,1
E01019623,372,12,132,152,2
E01019624,446,2,37,40,4
E01019625,241,4,26,404,2
E01019626,519,8,90,51,0
E01019627,396,10,58,47,2
E01019628,391,11,29,66,1
E01019629,545,13,86,29,1
E01019630,572,16,124,70,1
E01019631,557,14,111,101,15
E01019632,587,16,55,74,0
E01019633,425,7,24,179,1
E01019634,516,10,49,83,2
E01019635,510,6,54,4,0
E01019636,480,9,129,84,10
E01019670,632,3,60,56,0
E01019671,638,12,72,61,1
E01019710,552,16,218,108,8
E01019713,392,8,25,4,0
E01019714,855,8,108,34,11
E01019715,357,7,286,49,3
E01019716,422,4,99,17,5
E01019717,243,15,281,138,1
E01019718,693,12,120,112,13
E01019719,461,10,117,85,5
E01019720,534,9,59,43,18
E01019721,434,2,26,6,2
E01019722,579,4,140,10,1
E01019723,550,7,162,160,14
E01019724,288,6,73,155,3
E01019725,487,5,57,30,2
E01019726,429,4,51,59,1
E01019741,375,5,26,55,5
E01019742,348,5,68,44,3
E01019759,372,6,74,207,6
E01019760,457,8,62,97,1
E01019761,207,9,53,303,4
E01019762,673,10,73,12,3
E01019764,483,11,41,120,0
E01019765,629,8,202,13,7
E01019769,629,10,73,84,2
E01019770,622,22,54,138,1
E01019771,722,10,89,129,6
E01019772,566,3,41,23,2
E01019774,657,12,33,34,2
E01019775,372,10,65,359,2
E01019776,426,6,68,129,0
E01019778,664,3,22,64,1
E01019779,686,8,51,5,0
E01019780,326,6,35,232,11
E01019781,532,9,43,45,1
E01019782,282,1,50,262,10
E01019783,493,1,18,6,2
E01019784,470,2,27,5,0
E01019785,505,2,7,2,0
E01019786,463,7,106,162,1
E01019787,674,11,41,45,0
E01019788,645,3,18,10,1
E01019793,589,7,23,16,3
E01019794,569,4,12,9,1
E01019795,765,9,47,110,27
E01019818,301,8,38,297,0
E01019819,441,7,82,99,0
E01019824,374,1,39,102,0
E01019825,477,2,28,39,1
E01019826,301,6,32,298,0
E01019827,508,5,52,237,1
E01019828,644,7,28,3,0
E01019829,530,6,41,44,0
E01019830,494,4,25,1,0
E01019831,527,4,43,13,0
E01029406,405,11,44,10,4
E01029422,369,29,41,30,1
E01029423,420,8,84,142,16
E01029467,680,25,128,63,4
E01029702,461,9,43,154,0
E01029703,514,6,61,32,11
E01029704,532,4,28,38,0
E01029705,575,9,30,12,2
E01029761,465,17,62,48,4
E01029778,620,20,49,17,1
E01029779,683,5,34,2,2
E01029780,563,13,25,48,1
E01029781,561,3,57,39,2
E01029782,551,14,93,180,1
E01029783,390,11,67,181,3
E01029784,835,13,43,7,0
E01029785,675,8,35,1,9
E01029786,512,8,51,15,3
E01029787,499,9,139,133,2
E01029788,474,11,58,3,1
E01029789,395,8,28,17,1
E01029790,628,9,37,107,4
E01029791,478,12,110,11,1
E01029792,839,8,133,14,2
E01029793,588,8,46,44,1
E01029794,509,8,56,11,0
E01029795,595,10,76,82,4
E01029796,510,12,38,79,3
E01029797,490,12,75,41,5
E01029798,573,10,89,76,1
E01029799,728,5,50,22,2
E01029800,601,8,55,5,1
E01029801,607,17,100,47,5
E01029802,656,10,56,14,3
E01029803,663,12,71,27,5
E01029804,528,10,340,43,2
E01029805,554,18,67,92,0
E01029806,568,7,61,35,6
