geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01001213,13,209,345,66,21,3,7,2,119
E01001214,3,192,412,67,19,2,5,3,126
E01001215,14,197,285,76,14,4,3,0,116
E01001216,4,160,306,83,14,4,2,0,117
E01001217,4,130,418,34,17,6,4,3,127
E01001218,14,209,359,30,21,9,6,1,141
E01001219,10,189,285,49,17,8,6,0,125
E01001220,7,132,210,34,13,4,3,1,78
E01001257,12,153,325,32,9,6,1,0,104
E01001258,21,159,401,31,22,9,4,2,171
E01001259,10,167,308,59,25,6,4,1,149
E01001261,20,300,367,91,33,10,7,2,257
E01001262,15,132,323,38,18,9,2,1,131
E01001263,2,139,363,28,14,10,4,2,149
E01001264,19,113,339,38,33,6,7,4,143
E01001265,18,93,357,35,32,6,7,0,338
E01001268,21,92,411,47,37,10,8,2,200
E01001270,11,105,421,31,38,15,4,5,239
E01001291,6,147,402,35,26,8,7,2,126
E01001292,9,158,446,33,28,4,6,3,164
E01001293,8,172,403,31,15,4,5,2,117
E01001294,11,155,536,55,22,5,8,1,119
E01001295,14,171,498,56,20,1,0,2,136
E01001296,5,151,366,44,12,2,4,1,99
E01001297,9,188,408,59,15,4,4,3,153
E01001298,5,191,377,72,27,3,5,1,106
E01001310,10,102,424,31,20,10,12,3,274
E01001315,5,101,328,28,23,5,2,3,237
E01001316,6,132,267,29,15,5,10,1,200
E01001317,2,99,372,46,24,9,9,3,251
E01001318,7,109,291,39,21,12,4,3,247
E01001319,7,88,346,24,18,7,3,1,220
E01001320,8,102,264,36,13,5,4,1,135
E01001321,11,123,412,35,45,9,8,3,253
E01001322,13,122,354,37,29,11,2,3,298
E01001323,9,95,351,43,20,13,5,1,343
E01001324,9,135,339,24,23,13,4,2,184
E01001325,5,94,446,28,22,9,5,2,102
E01001326,5,121,348,35,21,8,4,1,146
E01001327,8,179,393,26,17,5,1,5,120
E01001328,6,165,321,37,24,7,0,2,112
E01001329,11,134,399,30,28,12,6,4,127
E01001330,8,174,306,18,11,6,2,4,120
E01001331,5,159,293,25,15,5,6,1,95
E01001332,14,156,292,16,14,4,6,1,118
