geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00116925,18,28,12,16,43,37,52,15,25
E00116926,12,36,18,9,35,54,51,13,45
E00117613,15,24,11,14,29,33,56,29,104
E00117614,16,7,27,18,16,26,29,15,64
E00117615,13,14,22,20,25,40,39,27,48
E00117616,25,29,35,38,48,38,28,10,28
E00117617,27,21,23,33,22,36,39,20,83
E00117618,18,16,17,19,26,30,42,24,58
E00117619,9,15,12,23,26,27,49,16,48
E00117620,28,25,21,29,45,53,57,10,28
E00117621,24,11,19,22,37,27,23,17,56
E00117622,12,8,15,19,15,32,52,25,77
E00117623,29,14,36,48,43,39,56,31,75
E00117624,79,38,45,43,32,25,18,12,52
E00117625,18,37,12,15,53,38,36,22,61
E00117626,27,41,48,49,46,49,45,13,38
E00117627,24,34,20,34,43,37,55,12,26
E00117628,39,57,40,37,56,46,26,15,35
E00117654,18,36,17,14,41,55,51,14,15
E00117655,21,37,25,15,43,54,38,18,27
E00117658,44,36,10,37,45,42,48,15,32
E00117659,22,38,16,27,61,66,77,22,46
E00117664,24,34,22,20,43,53,47,11,29
E00117665,43,80,19,43,60,44,42,11,20
E00117672,25,37,19,28,36,46,39,14,33
E00117673,16,26,13,19,34,55,70,27,36
E00117680,31,40,20,30,63,55,54,16,35
E00117681,34,60,16,25,72,42,47,21,51
E00117682,23,69,42,29,48,59,37,13,26
E00117683,25,28,13,21,54,44,59,19,34
E00117684,25,41,26,38,52,70,62,21,76
E00117685,14,35,6,19,34,40,70,14,23
E00117686,24,50,24,27,47,63,85,22,33
E00117687,24,45,23,34,44,69,58,23,64
E00117688,24,28,35,22,33,33,35,14,27
E00117689,27,48,28,27,68,51,63,25,38
E00117690,23,24,16,19,33,54,68,24,38
E00117691,32,90,24,30,60,55,57,21,18
E00117692,42,38,32,37,65,46,45,24,21
E00117693,35,44,10,24,44,60,79,17,23
E00117694,20,25,13,12,39,48,75,18,46
E00117703,34,40,18,24,64,68,66,18,40
E00117704,18,32,11,14,40,40,42,12,20
E00117705,41,36,32,42,69,62,56,26,38
E00117706,10,18,16,13,30,43,73,14,22
E00117707,34,44,27,23,77,42,39,13,31
E00117708,17,17,22,17,33,61,71,23,32
E00117709,10,11,13,12,28,13,16,12,11
E00117710,37,37,24,29,53,64,60,16,21
E00117711,15,18,9,11,21,30,14,5,10
E00117712,11,17,14,14,19,21,20,6,11
E00117713,22,40,15,17,45,48,57,18,30
E00117714,12,15,10,20,20,22,27,13,26
E00117715,28,26,14,19,34,21,27,11,61
E00117716,34,24,21,24,53,33,54,15,36
E00117717,47,31,20,36,45,61,52,22,27
E00117718,15,19,18,25,36,23,45,26,64
E00117719,17,29,25,24,37,69,66,8,46
E00117727,5,8,9,11,9,11,20,7,24
E00117728,24,24,39,24,39,46,39,12,21
E00117747,39,29,33,45,42,40,32,15,13
E00117748,23,22,28,31,40,52,50,19,72
E00117749,42,44,29,43,61,48,41,11,29
E00117750,43,47,30,44,61,34,42,15,14
E00117751,50,61,46,49,73,78,71,21,30
E00117752,22,19,35,29,37,42,20,13,16
E00117753,23,32,18,15,33,38,63,13,26
E00117754,13,4,12,23,22,24,20,13,87
E00117755,26,36,28,23,47,45,64,16,14
E00117756,36,45,25,33,52,43,18,5,8
