geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00027920,135,1,12,15,0
E00027921,121,1,8,11,0
E00027922,91,1,21,7,0
E00027924,98,1,10,1,0
E00027925,66,3,9,43,0
E00027926,93,1,20,4,0
E00027929,110,2,63,4,0
E00027930,74,6,22,4,0
E00027931,87,0,23,8,0
E00027932,60,0,34,1,0
E00027934,79,1,31,0,1
E00027950,112,2,22,2,0
E00027951,89,1,9,1,0
E00027952,99,4,18,1,0
E00027953,72,2,10,29,0
E00027954,48,2,9,59,0
E00027955,98,2,10,9,0
E00027956,90,0,10,30,0
E00027957,60,3,6,45,0
E00027958,105,1,9,1,0
E00027959,100,1,17,1,0
E00027960,119,1,22,1,0
E00054845,113,0,7,5,0
E00054846,126,1,8,1,0
E00054847,102,1,16,0,0
E00054848,71,4,6,0,0
E00054849,60,1,12,35,0
E00054850,82,1,64,5,0
E00054851,92,0,30,22,1
E00054852,78,1,36,1,4
E00054853,96,1,27,1,3
E00054854,118,1,13,47,2
E00054855,98,0,18,11,0
E00054856,75,1,13,8,0
E00054857,48,2,7,41,0
E00054858,86,1,36,15,2
E00054859,87,2,20,0,0
E00054860,109,1,5,10,0
E00054861,62,1,7,44,2
E00054865,65,0,28,32,0
E00054866,92,3,22,0,1
E00054867,43,6,7,74,0
E00054868,144,1,7,1,0
E00054869,136,2,17,4,0
E00054870,110,1,15,0,1
E00054871,105,1,18,1,1
E00054872,99,1,23,10,0
E00054873,27,3,12,60,5
E00054874,92,0,44,7,0
E00054875,92,2,23,7,1
E00054876,119,2,28,0,0
E00054877,160,0,7,2,0
E00054878,96,6,15,38,0
E00054879,75,3,12,32,0
E00054880,146,0,34,14,0
E00054882,84,0,8,0,0
E00055030,81,1,16,54,0
E00055031,100,6,19,26,1
E00055033,137,1,27,4,0
E00055034,111,0,32,18,0
E00055035,110,4,29,8,0
E00055037,41,3,16,71,0
E00055038,132,0,52,7,1
E00055039,116,4,37,1,0
E00055043,101,1,42,0,0
E00055044,98,3,22,10,1
E00055045,114,0,24,24,1
E00055046,51,1,12,57,0
E00055047,100,0,32,1,1
E00055048,119,0,32,7,3
E00055049,72,5,85,31,1
E00055050,110,2,45,2,0
E00055051,127,1,13,2,0
E00055052,113,4,12,1,0
E00055053,117,0,4,0,0
E00055054,159,1,19,5,0
E00055055,92,2,58,10,0
E00055056,125,3,31,17,0
E00055057,75,5,18,27,0
E00055058,109,2,10,7,0
E00055059,95,0,19,35,1
E00055060,9,0,5,96,0
E00055061,72,0,15,30,0
E00055062,103,3,24,1,0
E00055063,103,2,13,5,0
E00055064,143,1,16,2,1
E00055065,123,1,16,1,0
E00055066,63,3,13,38,1
E00055208,59,1,7,61,0
E00055209,122,3,15,2,0
E00055210,110,2,15,6,0
E00055213,76,4,22,34,0
E00055215,118,4,18,2,0
E00055219,41,5,10,81,0
E00055220,64,4,13,60,0
E00055222,101,0,17,8,0
E00055225,78,4,20,30,0
E00055226,50,4,10,72,1
E00055228,112,2,39,0,0
E00055229,110,3,14,2,0
E00055230,92,2,7,8,0
E00055231,115,4,32,0,0
E00055233,171,2,65,5,2
E00055234,117,3,23,0,0
E00055236,180,0,11,2,0
E00055238,43,5,13,43,0
E00055239,106,0,15,1,0
E00055240,138,0,19,0,0
E00055241,125,1,7,1,0
E00055242,80,1,12,2,0
E00055244,95,2,6,15,0
E00055245,114,1,12,1,0
E00055356,107,1,7,0,0
E00055357,70,3,26,5,0
E00055358,90,0,74,9,1
E00055359,41,4,25,39,6
E00055360,99,0,10,11,1
E00055361,89,1,43,1,1
E00055363,79,1,42,5,0
E00055364,93,3,31,23,0
E00055365,60,1,54,2,0
E00055366,85,3,19,6,0
E00055367,64,6,50,3,0
E00055368,43,2,31,59,0
E00055369,92,2,14,1,2
E00055370,97,1,12,5,0
E00055371,115,0,54,2,0
E00055372,53,0,10,33,27
E00055374,72,1,14,37,0
E00055383,35,1,8,88,0
E00055384,95,5,21,1,1
E00055385,166,3,30,13,0
E00055386,59,2,3,70,4
E00055387,73,2,17,44,0
E00055388,101,1,10,20,0
E00055389,101,3,22,7,1
E00168657,90,1,7,1,0
E00168658,85,1,10,14,1
E00168659,44,0,36,6,0
