geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01007318,285,11,78,264,6
E01007319,551,9,28,22,3
E01007320,297,10,83,278,5
E01007321,539,13,53,43,7
E01007322,585,13,216,90,1
E01007323,325,9,46,203,31
E01007324,391,18,69,268,1
E01007325,215,14,24,358,2
E01007326,353,9,33,255,1
E01007327,345,27,50,380,2
E01007329,424,9,44,159,1
E01007331,652,9,100,61,1
E01007334,487,6,51,9,1
E01007335,511,4,38,48,2
E01007336,378,13,300,71,2
E01007337,495,5,288,75,7
E01007338,256,27,143,486,4
E01007339,333,11,275,108,1
E01007340,428,16,268,29,3
E01007341,182,17,39,274,1
E01007342,465,3,71,24,0
E01007343,368,17,65,198,2
E01007344,603,11,148,121,6
E01007345,472,7,141,53,2
E01007346,455,9,102,97,1
E01007347,525,12,64,65,0
E01007355,533,4,37,20,0
E01007356,526,9,34,31,2
E01007357,375,14,58,150,1
E01007358,513,4,98,25,3
E01007359,419,15,95,130,1
E01007360,475,4,41,139,0
E01007361,535,7,124,32,0
E01007362,622,3,51,12,3
E01007363,383,22,53,311,0
E01007379,582,5,62,44,2
E01007380,624,7,77,29,0
E01007381,532,2,40,66,21
E01007382,442,4,90,152,1
E01007383,425,6,43,39,0
E01007384,580,8,61,54,0
E01007386,691,5,66,6,1
E01007387,457,6,50,102,4
E01007400,673,12,71,91,1
E01007402,283,8,48,314,4
E01007403,274,17,26,296,0
E01007404,540,7,30,29,0
E01007405,443,7,38,102,0
E01007406,359,16,55,405,2
E01007408,448,19,84,86,0
E01007409,497,12,83,32,0
E01007410,402,12,97,342,1
E01007411,112,9,18,349,1
E01007413,266,22,53,260,4
E01007414,350,9,127,218,2
E01007415,429,10,82,111,2
E01007416,217,7,23,270,0
E01007417,456,11,212,47,8
E01007418,411,12,104,63,12
E01007420,479,6,37,94,2
E01007433,462,10,64,142,0
E01007434,541,21,138,137,0
E01007435,326,9,61,318,9
E01007436,439,9,31,88,1
E01007437,409,16,58,143,0
E01007438,485,7,29,107,1
E01007439,436,7,24,39,1
E01007440,391,10,126,124,14
E01007441,482,13,184,55,3
E01007442,576,7,36,22,1
E01007443,377,27,436,158,7
E01007444,521,9,81,154,3
E01007445,427,11,193,88,12
E01007446,458,13,89,76,6
E01011004,252,21,41,396,0
E01011005,585,4,54,26,1
E01011006,477,5,90,79,0
E01011008,423,3,204,9,3
E01011009,439,12,83,76,2
E01011010,339,18,108,182,0
E01011011,602,6,65,21,1
E01011012,440,2,163,103,2
E01011013,563,7,52,5,0
E01011014,346,14,152,93,2
E01011015,222,20,74,232,2
E01011016,343,11,129,49,9
E01011017,300,10,53,103,1
E01011018,280,14,60,77,2
E01011019,438,3,64,19,2
E01011020,179,16,57,188,6
E01011021,610,6,69,5,0
E01011022,493,9,91,4,0
E01011023,477,9,134,9,1
E01011024,392,13,92,166,0
E01011025,296,4,96,186,0
E01011026,351,12,129,65,0
E01011027,334,6,80,77,1
E01011028,401,10,132,119,4
E01011029,198,24,62,391,2
E01011030,278,9,81,205,1
E01011031,569,9,68,12,0
E01011032,246,17,80,204,31
E01011033,525,4,113,25,0
E01011034,297,17,49,103,3
E01011035,308,19,49,104,1
E01011036,306,17,68,193,2
E01011037,529,7,205,50,11
E01011048,403,40,173,243,0
E01011049,467,23,72,116,6
E01011050,549,4,34,32,1
E01011051,564,6,81,29,0
E01011052,438,9,66,192,2
E01011053,540,1,62,20,0
E01011054,517,8,42,13,0
E01011058,381,9,51,61,0
E01011059,244,12,23,334,1
E01011060,461,14,51,261,2
E01011061,351,17,237,254,7
E01011062,554,9,140,28,1
E01011063,654,16,202,97,1
E01011064,382,11,80,169,2
E01011065,506,10,155,20,2
E01011066,542,10,61,11,0
E01011067,507,7,71,82,3
E01011068,626,15,69,8,0
E01011069,487,14,58,48,1
E01011089,439,5,56,103,0
E01011090,438,8,92,137,2
E01011091,515,5,43,8,2
E01011092,517,5,39,6,1
E01011093,259,15,74,333,0
E01011094,202,32,41,397,2
E01011095,494,4,58,72,0
E01011097,465,23,83,112,14
E01011099,461,16,44,98,2
E01011100,404,15,83,216,1
E01011103,324,25,73,215,1
E01011104,413,23,62,284,3
E01011108,497,5,117,23,2
E01011109,589,9,109,15,1
E01011110,461,11,94,18,0
E01011111,536,10,69,26,2
E01011112,494,15,84,74,0
E01011113,630,7,92,10,1
E01011114,441,15,66,165,1
E01011115,621,6,123,18,4
E01011116,563,10,60,57,1
